08:53:33.904 -> Time[s], T_A[degC], T_B[degC], T_C[degC], T_D[degC]
10:55:27.396 -> 29.00, 44.50, 28.31, 47.38, 
10:55:29.474 -> 29.00, 44.56, 28.31, 47.38, 
10:55:31.595 -> 29.00, 44.56, 28.31, 47.44, 
10:55:33.671 -> 29.00, 44.50, 28.31, 47.38, 
10:55:35.750 -> 29.00, 44.56, 28.31, 47.38, 
10:55:37.828 -> 29.00, 44.50, 28.31, 47.38, 
10:55:39.909 -> 29.00, 44.50, 28.37, 47.38, 
10:55:41.990 -> 29.00, 44.56, 28.37, 47.38, 
10:55:44.027 -> 29.00, 44.50, 28.31, 47.38, 
10:55:46.149 -> 29.00, 44.56, 28.37, 47.38, 
10:55:48.187 -> 29.00, 44.56, 28.37, 47.44, 
10:55:50.270 -> 29.00, 44.50, 28.31, 47.38, 
10:55:52.346 -> 29.00, 44.50, 28.37, 47.44, 
10:55:54.424 -> 29.00, 44.56, 28.37, 47.44, 
10:55:56.507 -> 29.00, 44.50, 28.37, 47.44, 
10:55:58.589 -> 29.00, 44.56, 28.37, 47.38, 
10:56:00.668 -> 29.00, 44.56, 28.31, 47.38, 
10:56:02.749 -> 29.00, 44.56, 28.37, 47.38, 
10:56:04.834 -> 29.00, 44.50, 28.37, 47.38, 
10:56:06.908 -> 29.00, 44.56, 28.37, 47.38, 
10:56:08.991 -> 29.00, 44.56, 28.31, 47.38, 
10:56:11.078 -> 29.00, 44.56, 28.31, 47.38, 
10:56:13.162 -> 29.00, 44.56, 28.37, 47.38, 
10:56:15.241 -> 29.00, 44.56, 28.31, 47.38, 
10:56:17.323 -> 29.00, 44.50, 28.31, 47.38, 
10:56:19.390 -> 29.00, 44.50, 28.37, 47.31, 
10:56:21.463 -> 29.00, 44.50, 28.31, 47.31, 
10:56:23.553 -> 29.00, 44.44, 28.31, 47.31, 
10:56:25.633 -> 29.00, 44.44, 28.31, 47.38, 
10:56:27.708 -> 29.00, 44.44, 28.37, 47.38, 
10:56:29.790 -> 29.00, 44.44, 28.31, 47.31, 
10:56:31.870 -> 29.00, 44.44, 28.37, 47.38, 
10:56:33.951 -> 29.00, 44.44, 28.37, 47.38, 
10:56:36.038 -> 29.00, 44.44, 28.37, 47.31, 
10:56:38.116 -> 29.00, 44.44, 28.37, 47.31, 
10:56:40.200 -> 29.00, 44.44, 28.37, 47.31, 
10:56:42.281 -> 29.00, 44.44, 28.37, 47.25, 
10:56:44.361 -> 29.00, 44.44, 28.37, 47.31, 
10:56:46.439 -> 29.00, 44.38, 28.37, 47.31, 
10:56:48.522 -> 29.00, 44.44, 28.37, 47.31, 
10:56:50.602 -> 29.00, 44.38, 28.37, 47.31, 
10:56:52.673 -> 29.00, 44.44, 28.37, 47.31, 
10:56:54.756 -> 29.00, 44.44, 28.37, 47.31, 
10:56:56.831 -> 29.00, 44.38, 28.37, 47.25, 
10:56:58.922 -> 29.00, 44.38, 28.37, 47.31, 
10:57:00.977 -> 29.00, 44.38, 28.37, 47.31, 
10:57:03.054 -> 29.00, 44.38, 28.37, 47.31, 
10:57:05.131 -> 29.00, 44.38, 28.37, 47.25, 
10:57:07.214 -> 29.00, 44.38, 28.37, 47.31, 
10:57:09.295 -> 29.00, 44.38, 28.37, 47.31, 
10:57:11.375 -> 29.00, 44.38, 28.37, 47.31, 
10:57:13.458 -> 29.00, 44.38, 28.37, 47.31, 
10:57:15.536 -> 29.00, 44.38, 28.37, 47.31, 
10:57:17.617 -> 29.00, 44.38, 28.37, 47.25, 
10:57:19.702 -> 29.00, 44.38, 28.37, 47.31, 
10:57:21.781 -> 29.00, 44.38, 28.37, 47.31, 
10:57:23.867 -> 29.00, 44.38, 28.37, 47.31, 
10:57:25.948 -> 29.00, 44.38, 28.44, 47.31, 
10:57:28.029 -> 29.00, 44.44, 28.37, 47.31, 
10:57:30.116 -> 29.00, 44.44, 28.37, 47.31, 
10:57:32.195 -> 29.00, 44.44, 28.44, 47.38, 
10:57:34.238 -> 29.00, 44.44, 28.37, 47.38, 
10:57:36.316 -> 29.00, 44.44, 28.37, 47.38, 
10:57:38.436 -> 29.00, 44.44, 28.37, 47.38, 
10:57:40.476 -> 29.00, 44.44, 28.37, 47.38, 
10:57:42.558 -> 29.00, 44.44, 28.37, 47.38, 
10:57:44.639 -> 29.00, 44.50, 28.44, 47.44, 
10:57:46.725 -> 29.00, 44.50, 28.37, 47.44, 
10:57:48.800 -> 29.00, 44.50, 28.44, 47.44, 
10:57:50.874 -> 29.00, 44.56, 28.44, 47.50, 
10:57:52.953 -> 29.00, 44.56, 28.44, 47.50, 
10:57:55.035 -> 29.00, 44.56, 28.44, 47.50, 
10:57:57.119 -> 29.00, 44.56, 28.44, 47.56, 
10:57:59.200 -> 29.00, 44.56, 28.44, 47.56, 
10:58:01.274 -> 29.00, 44.56, 28.44, 47.56, 
10:58:03.358 -> 29.00, 44.56, 28.44, 47.56, 
10:58:05.437 -> 29.00, 44.56, 28.44, 47.50, 
10:58:07.512 -> 29.00, 44.63, 28.44, 47.50, 
10:58:09.586 -> 29.00, 44.56, 28.44, 47.56, 
10:58:11.661 -> 29.00, 44.63, 28.44, 47.50, 
10:58:13.747 -> 29.00, 44.56, 28.44, 47.50, 
10:58:15.830 -> 29.00, 44.56, 28.44, 47.56, 
10:58:17.903 -> 29.00, 44.56, 28.44, 47.56, 
10:58:19.984 -> 29.00, 44.56, 28.44, 47.56, 
10:58:22.060 -> 29.00, 44.56, 28.50, 47.50, 
10:58:24.147 -> 29.00, 44.56, 28.44, 47.56, 
10:58:26.228 -> 29.00, 44.56, 28.50, 47.56, 
10:58:28.302 -> 29.00, 44.56, 28.44, 47.56, 
10:58:30.384 -> 29.00, 44.56, 28.44, 47.56, 
10:58:32.463 -> 29.50, 44.56, 28.44, 47.63, 
10:58:34.537 -> 29.00, 44.56, 28.37, 47.63, 
10:58:36.618 -> 29.00, 44.56, 28.44, 47.63, 
10:58:38.692 -> 29.00, 44.56, 28.44, 47.63, 
10:58:40.777 -> 29.00, 44.63, 28.44, 47.63, 
10:58:42.854 -> 29.00, 44.63, 28.44, 47.63, 
10:58:44.933 -> 29.00, 44.63, 28.44, 47.63, 
10:58:47.010 -> 29.00, 44.63, 28.44, 47.63, 
10:58:49.088 -> 29.00, 44.63, 28.44, 47.63, 
10:58:51.166 -> 29.00, 44.63, 28.44, 47.69, 
10:58:53.291 -> 29.00, 44.63, 28.44, 47.69, 
10:58:55.323 -> 29.00, 44.63, 28.44, 47.69, 
10:58:57.403 -> 29.00, 44.63, 28.44, 47.63, 
10:58:59.527 -> 29.00, 44.69, 28.44, 47.63, 
10:59:01.602 -> 29.00, 44.63, 28.44, 47.63, 
10:59:03.685 -> 29.00, 44.63, 28.44, 47.63, 
10:59:05.759 -> 29.00, 44.63, 28.44, 47.56, 
10:59:07.831 -> 29.00, 44.63, 28.44, 47.56, 
10:59:09.879 -> 29.00, 44.63, 28.44, 47.50, 
10:59:12.000 -> 29.00, 44.63, 28.44, 47.56, 
10:59:14.038 -> 29.00, 44.63, 28.44, 47.50, 
10:59:16.161 -> 29.00, 44.63, 28.44, 47.50, 
10:59:18.235 -> 29.00, 44.63, 28.44, 47.50, 
10:59:20.306 -> 29.00, 44.56, 28.44, 47.50, 
10:59:22.377 -> 29.00, 44.63, 28.44, 47.50, 
10:59:24.451 -> 29.00, 44.63, 28.44, 47.50, 
10:59:26.539 -> 29.00, 44.63, 28.44, 47.50, 
10:59:28.621 -> 29.00, 44.56, 28.44, 47.50, 
10:59:30.692 -> 29.00, 44.56, 28.44, 47.50, 
10:59:32.771 -> 29.00, 44.56, 28.44, 47.50, 
10:59:34.852 -> 29.00, 44.56, 28.44, 47.50, 
10:59:36.929 -> 29.00, 44.56, 28.44, 47.50, 
10:59:39.012 -> 29.00, 44.63, 28.44, 47.50, 
10:59:41.090 -> 29.00, 44.63, 28.44, 47.56, 
10:59:43.166 -> 29.00, 44.56, 28.50, 47.50, 
10:59:45.239 -> 29.00, 44.56, 28.50, 47.50, 
10:59:47.313 -> 29.00, 44.63, 28.50, 47.50, 
10:59:49.396 -> 29.00, 44.63, 28.50, 47.50, 
10:59:51.475 -> 29.00, 44.56, 28.50, 47.50, 
10:59:53.561 -> 29.00, 44.63, 28.50, 47.50, 
10:59:55.644 -> 29.00, 44.63, 28.50, 47.50, 
10:59:57.725 -> 29.00, 44.63, 28.44, 47.50, 
10:59:59.803 -> 29.00, 44.63, 28.50, 47.50, 
11:00:01.877 -> 29.00, 44.63, 28.50, 47.50, 
11:00:03.956 -> 29.00, 44.63, 28.50, 47.50, 
11:00:06.039 -> 29.00, 44.63, 28.44, 47.50, 
11:00:08.126 -> 29.00, 44.63, 28.50, 47.50, 
11:00:10.208 -> 29.00, 44.63, 28.44, 47.44, 
11:00:12.283 -> 29.00, 44.63, 28.50, 47.44, 
11:00:14.364 -> 29.00, 44.56, 28.50, 47.44, 
11:00:16.446 -> 29.00, 44.56, 28.50, 47.44, 
11:00:18.527 -> 29.00, 44.56, 28.50, 47.44, 
11:00:20.604 -> 29.00, 44.56, 28.50, 47.38, 
11:00:22.686 -> 29.00, 44.50, 28.50, 47.38, 
11:00:24.768 -> 29.00, 44.50, 28.50, 47.38, 
11:00:26.848 -> 29.00, 44.50, 28.50, 47.31, 
11:00:28.919 -> 29.00, 44.50, 28.50, 47.31, 
11:00:30.998 -> 29.00, 44.50, 28.44, 47.31, 
11:00:33.082 -> 29.00, 44.50, 28.50, 47.31, 
11:00:35.162 -> 29.00, 44.50, 28.50, 47.31, 
11:00:37.236 -> 29.00, 44.50, 28.50, 47.31, 
11:00:39.315 -> 29.00, 44.44, 28.50, 47.25, 
11:00:41.398 -> 29.00, 44.44, 28.50, 47.25, 
11:00:43.481 -> 29.00, 44.44, 28.50, 47.19, 
11:00:45.558 -> 29.00, 44.44, 28.50, 47.25, 
11:00:47.637 -> 29.00, 44.44, 28.50, 47.25, 
11:00:49.723 -> 29.00, 44.38, 28.50, 47.25, 
11:00:51.799 -> 29.00, 44.38, 28.50, 47.19, 
11:00:53.876 -> 29.00, 44.38, 28.50, 47.19, 
11:00:55.952 -> 29.00, 44.38, 28.50, 47.13, 
11:00:58.036 -> 29.00, 44.38, 28.50, 47.13, 
11:01:00.112 -> 29.00, 44.38, 28.50, 47.13, 
11:01:02.190 -> 29.00, 44.38, 28.50, 47.13, 
11:01:04.267 -> 29.00, 44.38, 28.50, 47.13, 
11:01:06.343 -> 29.00, 44.38, 28.50, 47.13, 
11:01:08.424 -> 29.00, 44.38, 28.50, 47.13, 
11:01:10.513 -> 29.00, 44.38, 28.50, 47.06, 
11:01:12.592 -> 29.00, 44.31, 28.50, 47.13, 
11:01:14.672 -> 29.00, 44.31, 28.50, 47.13, 
11:01:16.750 -> 29.00, 44.31, 28.50, 47.13, 
11:01:18.828 -> 29.00, 44.31, 28.50, 47.06, 
11:01:20.914 -> 29.00, 44.31, 28.50, 47.06, 
11:01:22.992 -> 29.00, 44.31, 28.56, 47.06, 
11:01:25.035 -> 29.00, 44.31, 28.56, 47.06, 
11:01:27.115 -> 29.00, 44.31, 28.50, 47.06, 
11:01:29.235 -> 29.00, 44.31, 28.50, 47.06, 
11:01:31.313 -> 29.00, 44.31, 28.50, 47.06, 
11:01:33.351 -> 29.00, 44.31, 28.50, 47.06, 
11:01:35.436 -> 29.00, 44.31, 28.56, 47.06, 
11:01:37.523 -> 29.00, 44.31, 28.56, 47.06, 
11:01:39.599 -> 29.00, 44.31, 28.56, 47.06, 
11:01:41.674 -> 29.00, 44.25, 28.56, 47.06, 
11:01:43.759 -> 29.00, 44.31, 28.50, 47.06, 
11:01:45.840 -> 29.00, 44.25, 28.56, 47.06, 
11:01:47.920 -> 29.00, 44.25, 28.56, 47.06, 
11:01:50.001 -> 29.00, 44.25, 28.50, 47.06, 
11:01:52.074 -> 29.00, 44.25, 28.56, 47.06, 
11:01:54.155 -> 29.00, 44.25, 28.56, 47.06, 
11:01:56.240 -> 29.00, 44.31, 28.56, 47.06, 
11:01:58.325 -> 29.00, 44.25, 28.56, 47.06, 
11:02:00.408 -> 29.00, 44.25, 28.56, 47.06, 
11:02:02.480 -> 29.00, 44.25, 28.56, 47.00, 
11:02:04.555 -> 29.00, 44.25, 28.50, 47.06, 
11:02:06.634 -> 29.00, 44.25, 28.56, 47.00, 
11:02:08.705 -> 29.00, 44.25, 28.50, 47.00, 
11:02:10.793 -> 29.00, 44.25, 28.56, 47.00, 
11:02:12.879 -> 29.00, 44.25, 28.56, 47.06, 
11:02:14.957 -> 29.00, 44.25, 28.50, 47.06, 
11:02:17.036 -> 29.00, 44.31, 28.56, 47.06, 
11:02:19.112 -> 29.00, 44.25, 28.50, 47.13, 
11:02:21.183 -> 29.00, 44.25, 28.50, 47.13, 
11:02:23.263 -> 29.00, 44.31, 28.56, 47.13, 
11:02:25.340 -> 29.00, 44.31, 28.56, 47.13, 
11:02:27.420 -> 29.00, 44.31, 28.50, 47.19, 
11:02:29.496 -> 29.00, 44.31, 28.56, 47.19, 
11:02:31.587 -> 29.00, 44.31, 28.56, 47.19, 
11:02:33.666 -> 29.00, 44.31, 28.56, 47.19, 
11:02:35.746 -> 29.00, 44.31, 28.56, 47.13, 
11:02:37.832 -> 29.00, 44.31, 28.56, 47.25, 
11:02:39.910 -> 29.00, 44.38, 28.56, 47.25, 
11:02:41.986 -> 29.00, 44.38, 28.56, 47.25, 
11:02:44.062 -> 29.00, 44.38, 28.56, 47.25, 
11:02:46.138 -> 29.50, 44.38, 28.56, 47.31, 
11:02:48.225 -> 29.00, 44.44, 28.56, 47.31, 
11:02:50.301 -> 29.00, 44.44, 28.56, 47.25, 
11:02:52.371 -> 29.50, 44.44, 28.56, 47.25, 
11:02:54.451 -> 29.50, 44.44, 28.56, 47.31, 
11:02:56.534 -> 29.00, 44.44, 28.56, 47.31, 
11:02:58.610 -> 29.50, 44.44, 28.56, 47.31, 
11:03:00.689 -> 29.00, 44.44, 28.56, 47.31, 
11:03:02.769 -> 29.00, 44.44, 28.56, 47.31, 
11:03:04.882 -> 29.00, 44.50, 28.56, 47.38, 
11:03:06.960 -> 29.00, 44.44, 28.56, 47.38, 
11:03:09.042 -> 29.00, 44.44, 28.56, 47.38, 
11:03:11.123 -> 29.00, 44.50, 28.56, 47.38, 
11:03:13.200 -> 29.00, 44.44, 28.56, 47.38, 
11:03:15.276 -> 29.00, 44.50, 28.56, 47.38, 
11:03:17.352 -> 29.00, 44.50, 28.56, 47.38, 
11:03:19.434 -> 29.00, 44.50, 28.56, 47.38, 
11:03:21.504 -> 29.00, 44.50, 28.56, 47.44, 
11:03:23.585 -> 29.50, 44.50, 28.56, 47.44, 
11:03:25.664 -> 29.50, 44.50, 28.62, 47.44, 
11:03:27.739 -> 29.50, 44.56, 28.56, 47.50, 
11:03:29.817 -> 29.50, 44.56, 28.62, 47.50, 
11:03:31.898 -> 29.50, 44.56, 28.56, 47.56, 
11:03:33.982 -> 29.50, 44.56, 28.56, 47.56, 
11:03:36.063 -> 29.50, 44.56, 28.56, 47.50, 
11:03:38.141 -> 29.50, 44.56, 28.62, 47.56, 
11:03:40.219 -> 29.50, 44.56, 28.62, 47.50, 
11:03:42.294 -> 29.50, 44.56, 28.56, 47.56, 
11:03:44.375 -> 29.50, 44.56, 28.62, 47.56, 
11:03:46.465 -> 29.50, 44.56, 28.56, 47.56, 
11:03:48.537 -> 29.50, 44.63, 28.56, 47.63, 
11:03:50.616 -> 29.50, 44.63, 28.56, 47.63, 
11:03:52.704 -> 29.50, 44.69, 28.56, 47.69, 
11:03:54.785 -> 29.50, 44.69, 28.56, 47.69, 
11:03:56.868 -> 29.50, 44.69, 28.56, 47.75, 
11:03:58.943 -> 29.50, 44.69, 28.56, 47.75, 
11:04:00.981 -> 29.50, 44.75, 28.56, 47.75, 
11:04:03.103 -> 29.50, 44.75, 28.56, 47.81, 
11:04:05.141 -> 29.50, 44.81, 28.56, 47.81, 
11:04:07.238 -> 29.50, 44.81, 28.56, 47.81, 
11:04:09.321 -> 29.50, 44.81, 28.56, 47.81, 
11:04:11.404 -> 29.50, 44.88, 28.56, 47.81, 
11:04:13.483 -> 29.50, 44.81, 28.56, 47.75, 
11:04:15.563 -> 29.50, 44.81, 28.56, 47.75, 
11:04:17.640 -> 29.50, 44.81, 28.56, 47.69, 
11:04:19.726 -> 29.50, 44.81, 28.56, 47.69, 
11:04:21.801 -> 29.50, 44.75, 28.56, 47.63, 
11:04:23.876 -> 29.50, 44.75, 28.56, 47.63, 
11:04:25.964 -> 29.50, 44.75, 28.56, 47.63, 
11:04:28.051 -> 29.50, 44.75, 28.56, 47.56, 
11:04:30.135 -> 29.50, 44.75, 28.56, 47.56, 
11:04:32.169 -> 29.50, 44.75, 28.56, 47.50, 
11:04:34.254 -> 29.50, 44.75, 28.56, 47.50, 
11:04:36.375 -> 29.50, 44.75, 28.56, 47.50, 
11:04:38.451 -> 29.50, 44.75, 28.56, 47.56, 
11:04:40.529 -> 29.50, 44.75, 28.62, 47.56, 
11:04:42.608 -> 29.50, 44.81, 28.56, 47.56, 
11:04:44.688 -> 29.50, 44.81, 28.56, 47.63, 
11:04:46.764 -> 29.50, 44.81, 28.56, 47.69, 
11:04:48.802 -> 29.50, 44.81, 28.56, 47.69, 
11:04:50.923 -> 29.50, 44.81, 28.56, 47.69, 
11:04:52.967 -> 29.50, 44.81, 28.56, 47.69, 
11:04:55.046 -> 29.50, 44.81, 28.56, 47.69, 
11:04:57.132 -> 29.50, 44.81, 28.56, 47.69, 
11:04:59.206 -> 29.50, 44.81, 28.56, 47.69, 
11:05:01.289 -> 29.50, 44.81, 28.56, 47.69, 
11:05:03.375 -> 29.50, 44.75, 28.56, 47.63, 
11:05:05.462 -> 29.50, 44.75, 28.56, 47.63, 
11:05:07.542 -> 29.50, 44.75, 28.56, 47.56, 
11:05:09.629 -> 29.50, 44.69, 28.56, 47.50, 
11:05:11.709 -> 29.50, 44.69, 28.62, 47.50, 
11:05:13.788 -> 29.50, 44.63, 28.56, 47.50, 
11:05:15.870 -> 29.50, 44.63, 28.56, 47.50, 
11:05:17.950 -> 29.50, 44.63, 28.56, 47.44, 
11:05:20.032 -> 29.50, 44.63, 28.62, 47.44, 
11:05:22.112 -> 29.50, 44.63, 28.56, 47.44, 
11:05:24.156 -> 29.50, 44.63, 28.62, 47.44, 
11:05:26.277 -> 29.50, 44.63, 28.56, 47.44, 
11:05:28.343 -> 29.50, 44.63, 28.62, 47.44, 
11:05:30.435 -> 29.50, 44.63, 28.62, 47.44, 
11:05:32.510 -> 29.50, 44.63, 28.56, 47.44, 
11:05:34.592 -> 29.50, 44.63, 28.62, 47.44, 
11:05:36.638 -> 29.50, 44.56, 28.56, 47.44, 
11:05:38.723 -> 29.50, 44.56, 28.56, 47.50, 
11:05:40.807 -> 29.50, 44.56, 28.62, 47.50, 
11:05:42.887 -> 29.50, 44.56, 28.62, 47.50, 
11:05:44.970 -> 29.00, 44.56, 28.62, 47.50, 
11:05:47.064 -> 29.00, 44.56, 28.62, 47.50, 
11:05:49.118 -> 29.00, 44.50, 28.62, 47.50, 
11:05:51.214 -> 29.00, 44.56, 28.62, 47.56, 
11:05:53.295 -> 29.00, 44.56, 28.62, 47.50, 
11:05:55.389 -> 29.00, 44.56, 28.62, 47.50, 
11:05:57.449 -> 29.00, 44.56, 28.62, 47.50, 
11:05:59.514 -> 29.00, 44.56, 28.62, 47.50, 
11:06:01.613 -> 29.00, 44.56, 28.62, 47.50, 
11:06:03.692 -> 29.00, 44.56, 28.62, 47.50, 
11:06:05.783 -> 29.00, 44.56, 28.62, 47.50, 
11:06:07.815 -> 29.00, 44.56, 28.62, 47.50, 
11:06:09.931 -> 29.50, 44.50, 28.62, 47.50, 
11:06:11.990 -> 29.50, 44.50, 28.62, 47.50, 
11:06:14.075 -> 29.00, 44.56, 28.62, 47.50, 
11:06:16.156 -> 29.00, 44.50, 28.62, 47.50, 
11:06:18.214 -> 29.50, 44.56, 28.62, 47.50, 
11:06:20.294 -> 29.00, 44.56, 28.62, 47.50, 
11:06:22.392 -> 29.00, 44.56, 28.62, 47.50, 
11:06:24.497 -> 29.50, 44.56, 28.62, 47.50, 
11:06:26.558 -> 29.00, 44.56, 28.62, 47.50, 
11:06:28.624 -> 29.00, 44.56, 28.62, 47.50, 
11:06:30.717 -> 29.00, 44.50, 28.62, 47.50, 
11:06:32.780 -> 29.00, 44.50, 28.62, 47.50, 
11:06:34.876 -> 29.00, 44.50, 28.62, 47.50, 
11:06:36.940 -> 29.00, 44.50, 28.62, 47.50, 
11:06:39.016 -> 29.50, 44.50, 28.62, 47.50, 
11:06:41.120 -> 29.50, 44.50, 28.62, 47.50, 
11:06:43.164 -> 29.50, 44.50, 28.62, 47.50, 
11:06:45.261 -> 29.50, 44.50, 28.62, 47.44, 
11:06:47.361 -> 29.50, 44.50, 28.62, 47.44, 
11:06:49.422 -> 29.50, 44.50, 28.62, 47.50, 
11:06:51.486 -> 29.50, 44.50, 28.62, 47.50, 
11:06:53.596 -> 29.50, 44.50, 28.62, 47.50, 
11:06:55.655 -> 29.50, 44.50, 28.62, 47.56, 
11:06:57.726 -> 29.50, 44.50, 28.56, 47.56, 
11:06:59.810 -> 29.50, 44.50, 28.62, 47.63, 
11:07:01.904 -> 29.50, 44.50, 28.62, 47.63, 
11:07:03.989 -> 29.50, 44.50, 28.62, 47.56, 
11:07:06.057 -> 29.50, 44.44, 28.62, 47.56, 
11:07:08.121 -> 29.50, 44.50, 28.56, 47.56, 
11:07:10.226 -> 29.50, 44.50, 28.62, 47.56, 
11:07:12.302 -> 29.50, 44.50, 28.62, 47.56, 
11:07:14.362 -> 29.50, 44.50, 28.56, 47.50, 
11:07:16.478 -> 30.00, 44.50, 28.56, 47.50, 
11:07:18.539 -> 30.00, 44.44, 28.56, 47.50, 
11:07:20.636 -> 30.00, 44.44, 28.56, 47.50, 
11:07:22.674 -> 30.00, 44.44, 28.56, 47.50, 
11:07:24.769 -> 30.00, 44.44, 28.56, 47.50, 
11:07:26.852 -> 30.00, 44.50, 28.56, 47.50, 
11:07:28.951 -> 30.00, 44.44, 28.56, 47.50, 
11:07:30.990 -> 30.00, 44.44, 28.50, 47.56, 
11:07:33.102 -> 30.00, 44.44, 28.56, 47.56, 
11:07:35.158 -> 29.50, 44.44, 28.50, 47.56, 
11:07:37.229 -> 29.50, 44.44, 28.50, 47.56, 
11:07:39.319 -> 30.00, 44.50, 28.50, 47.56, 
11:07:41.426 -> 29.50, 44.50, 28.50, 47.56, 
11:07:43.467 -> 29.50, 44.50, 28.50, 47.56, 
11:07:45.553 -> 29.50, 44.44, 28.44, 47.56, 
11:07:47.639 -> 29.50, 44.44, 28.44, 47.56, 
11:07:49.731 -> 29.50, 44.44, 28.44, 47.50, 
11:07:51.796 -> 29.50, 44.44, 28.44, 47.50, 
11:07:53.905 -> 29.50, 44.44, 28.44, 47.44, 
11:07:55.977 -> 29.50, 44.44, 28.44, 47.44, 
11:07:58.045 -> 29.50, 44.38, 28.44, 47.44, 
11:08:00.101 -> 29.50, 44.44, 28.37, 47.44, 
11:08:02.187 -> 29.50, 44.44, 28.44, 47.38, 
11:08:04.281 -> 29.50, 44.44, 28.37, 47.38, 
11:08:06.340 -> 29.50, 44.44, 28.37, 47.38, 
11:08:08.435 -> 29.50, 44.44, 28.37, 47.38, 
11:08:10.529 -> 29.50, 44.50, 28.37, 47.44, 
11:08:12.619 -> 29.50, 44.50, 28.37, 47.44, 
11:08:14.667 -> 29.50, 44.50, 28.37, 47.44, 
11:08:16.761 -> 29.50, 44.50, 28.37, 47.44, 
11:08:18.855 -> 29.50, 44.50, 28.37, 47.50, 
11:08:20.928 -> 29.50, 44.50, 28.37, 47.44, 
11:08:22.985 -> 29.50, 44.50, 28.31, 47.50, 
11:08:25.054 -> 29.50, 44.56, 28.31, 47.50, 
11:08:27.155 -> 29.50, 44.56, 28.31, 47.50, 
11:08:29.238 -> 29.50, 44.56, 28.31, 47.50, 
11:08:31.306 -> 29.50, 44.56, 28.37, 47.50, 
11:08:33.389 -> 29.50, 44.56, 28.31, 47.56, 
11:08:35.483 -> 29.50, 44.56, 28.31, 47.56, 
11:08:37.529 -> 29.50, 44.63, 28.31, 47.56, 
11:08:39.645 -> 29.50, 44.63, 28.25, 47.56, 
11:08:41.716 -> 29.50, 44.63, 28.31, 47.63, 
11:08:43.770 -> 29.50, 44.63, 28.31, 47.56, 
11:08:45.851 -> 29.50, 44.69, 28.31, 47.56, 
11:08:47.950 -> 29.50, 44.69, 28.25, 47.56, 
11:08:50.018 -> 29.50, 44.69, 28.25, 47.56, 
11:08:52.109 -> 29.50, 44.69, 28.25, 47.56, 
11:08:54.166 -> 29.50, 44.69, 28.25, 47.56, 
11:08:56.273 -> 29.50, 44.75, 28.25, 47.50, 
11:08:58.341 -> 29.50, 44.69, 28.25, 47.50, 
11:09:00.434 -> 29.50, 44.75, 28.19, 47.50, 
11:09:02.490 -> 29.50, 44.75, 28.19, 47.50, 
11:09:04.569 -> 29.50, 44.75, 28.19, 47.50, 
11:09:06.663 -> 29.50, 44.75, 28.19, 47.44, 
11:09:08.720 -> 29.50, 44.75, 28.19, 47.44, 
11:09:10.822 -> 29.50, 44.75, 28.19, 47.44, 
11:09:12.919 -> 29.50, 44.69, 28.19, 47.44, 
11:09:14.968 -> 29.50, 44.69, 28.12, 47.44, 
