08:53:33.904 -> Time[s], T_A[degC], T_B[degC], T_C[degC], T_D[degC]
09:38:53.294 -> 4.00, 35.88, 2.56, 37.69, 
09:38:55.376 -> 4.00, 35.88, 2.56, 37.69, 
09:38:57.424 -> 4.00, 35.88, 2.56, 37.63, 
09:38:59.527 -> 4.00, 35.94, 2.56, 37.69, 
09:39:01.596 -> 4.00, 35.94, 2.50, 37.63, 
09:39:03.706 -> 4.00, 35.94, 2.50, 37.63, 
09:39:05.796 -> 4.00, 35.94, 2.44, 37.63, 
09:39:07.854 -> 4.00, 35.94, 2.44, 37.63, 
09:39:09.963 -> 4.00, 35.94, 2.44, 37.56, 
09:39:12.023 -> 4.00, 35.94, 2.50, 37.56, 
09:39:14.123 -> 4.00, 36.00, 2.56, 37.50, 
09:39:16.214 -> 4.00, 35.94, 2.56, 37.50, 
09:39:18.320 -> 4.00, 35.94, 2.56, 37.50, 
09:39:20.368 -> 4.00, 35.94, 2.56, 37.44, 
09:39:22.474 -> 4.00, 35.94, 2.63, 37.44, 
09:39:24.540 -> 4.00, 36.00, 2.56, 37.44, 
09:39:26.636 -> 4.00, 36.00, 2.56, 37.44, 
09:39:28.731 -> 4.00, 36.00, 2.50, 37.50, 
09:39:30.793 -> 4.00, 36.00, 2.44, 37.56, 
09:39:32.890 -> 4.00, 36.00, 2.44, 37.56, 
09:39:34.988 -> 4.00, 36.00, 2.38, 37.56, 
09:39:37.038 -> 4.00, 36.06, 2.38, 37.56, 
09:39:39.128 -> 4.00, 36.06, 2.38, 37.63, 
09:39:41.217 -> 4.00, 36.06, 2.31, 37.63, 
09:39:43.314 -> 4.00, 36.06, 2.31, 37.63, 
09:39:45.408 -> 4.00, 36.06, 2.31, 37.63, 
09:39:47.500 -> 4.00, 36.06, 2.31, 37.63, 
09:39:49.585 -> 4.00, 36.13, 2.31, 37.63, 
09:39:51.645 -> 4.00, 36.06, 2.31, 37.63, 
09:39:53.744 -> 4.00, 36.13, 2.31, 37.63, 
09:39:55.841 -> 4.00, 36.13, 2.31, 37.63, 
09:39:57.891 -> 4.00, 36.13, 2.44, 37.63, 
09:40:00.000 -> 4.00, 36.13, 2.50, 37.56, 
09:40:02.100 -> 4.00, 36.13, 2.56, 37.63, 
09:40:04.158 -> 4.00, 36.13, 2.63, 37.63, 
09:40:06.257 -> 4.00, 36.06, 2.69, 37.63, 
09:40:08.354 -> 4.00, 36.13, 2.75, 37.63, 
09:40:10.427 -> 4.00, 36.06, 2.75, 37.63, 
09:40:12.507 -> 4.00, 36.06, 2.75, 37.63, 
09:40:14.613 -> 4.00, 36.06, 2.75, 37.63, 
09:40:16.700 -> 4.00, 36.06, 2.81, 37.69, 
09:40:18.748 -> 4.00, 36.00, 2.88, 37.63, 
09:40:20.863 -> 4.00, 36.00, 2.88, 37.63, 
09:40:22.941 -> 4.00, 36.00, 2.94, 37.63, 
09:40:25.007 -> 4.00, 36.00, 2.88, 37.69, 
09:40:27.103 -> 4.00, 36.00, 2.88, 37.75, 
09:40:29.180 -> 4.00, 35.94, 2.88, 37.75, 
09:40:31.294 -> 4.00, 36.00, 2.81, 37.75, 
09:40:33.379 -> 4.00, 35.94, 2.75, 37.75, 
09:40:35.430 -> 4.00, 35.94, 2.69, 37.75, 
09:40:37.533 -> 4.00, 35.94, 2.69, 37.75, 
09:40:39.596 -> 4.00, 35.88, 2.75, 37.75, 
09:40:41.709 -> 4.00, 35.88, 2.81, 37.75, 
09:40:43.806 -> 4.00, 35.81, 2.88, 37.75, 
09:40:45.869 -> 4.00, 35.81, 2.94, 37.75, 
09:40:47.964 -> 4.00, 35.75, 3.00, 37.75, 
09:40:50.054 -> 4.00, 35.75, 3.00, 37.81, 
09:40:52.119 -> 4.00, 35.69, 2.94, 37.75, 
09:40:54.202 -> 4.00, 35.69, 2.94, 37.81, 
09:40:56.309 -> 4.00, 35.63, 2.94, 37.75, 
09:40:58.404 -> 4.00, 35.63, 2.88, 37.75, 
09:41:00.463 -> 4.00, 35.63, 2.88, 37.69, 
09:41:02.543 -> 4.00, 35.56, 2.81, 37.69, 
09:41:04.625 -> 4.00, 35.56, 2.81, 37.69, 
09:41:06.731 -> 4.00, 35.56, 2.75, 37.63, 
09:41:08.812 -> 4.00, 35.50, 2.69, 37.63, 
09:41:10.911 -> 4.00, 35.50, 2.69, 37.63, 
09:41:12.998 -> 4.00, 35.44, 2.69, 37.63, 
09:41:15.057 -> 3.50, 35.44, 2.69, 37.63, 
09:41:17.165 -> 4.00, 35.38, 2.69, 37.63, 
09:41:19.218 -> 4.00, 35.38, 2.69, 37.56, 
09:41:21.308 -> 3.50, 35.31, 2.75, 37.56, 
09:41:23.399 -> 3.50, 35.25, 2.75, 37.50, 
09:41:25.504 -> 3.50, 35.25, 2.75, 37.44, 
09:41:27.567 -> 3.50, 35.19, 2.75, 37.44, 
09:41:29.646 -> 3.50, 35.13, 2.69, 37.38, 
09:41:31.727 -> 3.50, 35.13, 2.69, 37.38, 
09:41:33.839 -> 3.50, 35.06, 2.69, 37.31, 
09:41:35.935 -> 3.50, 35.00, 2.69, 37.31, 
09:41:37.988 -> 3.50, 35.00, 2.69, 37.31, 
09:41:40.097 -> 3.50, 34.94, 2.69, 37.31, 
09:41:42.194 -> 3.50, 34.88, 2.69, 37.31, 
09:41:44.278 -> 3.50, 34.88, 2.69, 37.31, 
09:41:46.358 -> 3.50, 34.81, 2.69, 37.25, 
09:41:48.420 -> 3.50, 34.75, 2.75, 37.25, 
09:41:50.496 -> 3.50, 34.75, 2.81, 37.25, 
09:41:52.593 -> 3.50, 34.75, 2.81, 37.31, 
09:41:54.688 -> 3.50, 34.69, 2.88, 37.38, 
09:41:56.753 -> 3.50, 34.69, 2.81, 37.38, 
09:41:58.863 -> 3.50, 34.69, 2.75, 37.38, 
09:42:00.922 -> 3.50, 34.69, 2.69, 37.38, 
09:42:03.017 -> 3.50, 34.69, 2.69, 37.44, 
09:42:05.107 -> 3.50, 34.75, 2.63, 37.38, 
09:42:07.208 -> 3.50, 34.69, 2.56, 37.38, 
09:42:09.302 -> 3.50, 34.75, 2.56, 37.38, 
09:42:11.383 -> 3.50, 34.75, 2.56, 37.38, 
09:42:13.473 -> 3.50, 34.75, 2.56, 37.31, 
09:42:15.521 -> 3.50, 34.81, 2.56, 37.31, 
09:42:17.615 -> 3.50, 34.81, 2.63, 37.25, 
09:42:19.695 -> 3.50, 34.81, 2.63, 37.19, 
09:42:21.776 -> 3.50, 34.81, 2.69, 37.19, 
09:42:23.875 -> 3.50, 34.88, 2.75, 37.13, 
09:42:25.970 -> 3.50, 34.88, 2.81, 37.19, 
09:42:28.066 -> 3.50, 34.88, 2.88, 37.13, 
09:42:30.126 -> 3.50, 34.94, 2.88, 37.19, 
09:42:32.208 -> 4.00, 34.94, 2.88, 37.19, 
09:42:34.295 -> 4.00, 35.00, 2.81, 37.25, 
09:42:36.393 -> 4.00, 35.00, 2.75, 37.25, 
09:42:38.496 -> 4.00, 35.06, 2.69, 37.31, 
09:42:40.549 -> 4.00, 35.06, 2.63, 37.31, 
09:42:42.653 -> 4.00, 35.13, 2.63, 37.31, 
09:42:44.753 -> 4.00, 35.19, 2.69, 37.31, 
09:42:46.807 -> 4.00, 35.25, 2.69, 37.38, 
09:42:48.912 -> 4.00, 35.25, 2.69, 37.38, 
09:42:51.002 -> 4.00, 35.31, 2.69, 37.38, 
09:42:53.063 -> 4.50, 35.31, 2.63, 37.44, 
09:42:55.143 -> 4.50, 35.38, 2.63, 37.44, 
09:42:57.241 -> 4.50, 35.38, 2.56, 37.50, 
09:42:59.306 -> 4.50, 35.44, 2.63, 37.50, 
09:43:01.397 -> 4.50, 35.44, 2.63, 37.50, 
09:43:03.492 -> 4.50, 35.44, 2.69, 37.50, 
09:43:05.604 -> 4.50, 35.50, 2.63, 37.50, 
09:43:07.651 -> 5.00, 35.56, 2.63, 37.56, 
09:43:09.748 -> 5.00, 35.56, 2.56, 37.56, 
09:43:11.858 -> 5.00, 35.63, 2.56, 37.56, 
09:43:13.910 -> 5.00, 35.63, 2.50, 37.63, 
09:43:16.005 -> 5.00, 35.69, 2.44, 37.63, 
09:43:18.104 -> 5.00, 35.69, 2.44, 37.63, 
09:43:20.164 -> 5.50, 35.75, 2.38, 37.63, 
09:43:22.267 -> 5.50, 35.75, 2.44, 37.63, 
09:43:24.377 -> 5.50, 35.81, 2.44, 37.63, 
09:43:26.420 -> 5.50, 35.81, 2.50, 37.63, 
09:43:28.515 -> 5.50, 35.81, 2.44, 37.63, 
09:43:30.627 -> 5.50, 35.88, 2.44, 37.63, 
09:43:32.688 -> 6.00, 35.88, 2.44, 37.63, 
09:43:34.790 -> 6.00, 35.88, 2.44, 37.63, 
09:43:36.886 -> 6.00, 35.94, 2.50, 37.69, 
09:43:38.948 -> 6.00, 35.94, 2.50, 37.69, 
09:43:41.058 -> 6.00, 35.94, 2.50, 37.69, 
09:43:43.143 -> 6.00, 36.00, 2.50, 37.69, 
09:43:45.196 -> 6.00, 36.00, 2.44, 37.69, 
09:43:47.276 -> 6.00, 36.06, 2.44, 37.69, 
09:43:49.356 -> 6.00, 36.06, 2.44, 37.75, 
09:43:51.477 -> 6.00, 36.06, 2.44, 37.81, 
09:43:53.560 -> 6.00, 36.06, 2.38, 37.81, 
09:43:55.654 -> 6.00, 36.13, 2.38, 37.81, 
09:43:57.701 -> 6.00, 36.19, 2.31, 37.81, 
09:43:59.815 -> 6.00, 36.19, 2.31, 37.81, 
09:44:01.900 -> 6.00, 36.19, 2.31, 37.81, 
09:44:03.959 -> 6.00, 36.19, 2.31, 37.81, 
09:44:06.055 -> 6.00, 36.25, 2.25, 37.81, 
09:44:08.120 -> 6.00, 36.25, 2.25, 37.81, 
09:44:10.230 -> 6.00, 36.25, 2.31, 37.81, 
09:44:12.301 -> 6.00, 36.25, 2.38, 37.81, 
09:44:14.396 -> 6.00, 36.25, 2.38, 37.81, 
09:44:16.503 -> 6.00, 36.25, 2.44, 37.81, 
09:44:18.550 -> 5.50, 36.25, 2.44, 37.81, 
09:44:20.662 -> 6.00, 36.25, 2.50, 37.81, 
09:44:22.726 -> 5.50, 36.31, 2.50, 37.88, 
09:44:24.838 -> 5.50, 36.31, 2.50, 37.88, 
09:44:26.905 -> 5.50, 36.31, 2.56, 37.88, 
09:44:29.016 -> 5.50, 36.31, 2.56, 37.88, 
09:44:31.080 -> 5.50, 36.31, 2.56, 37.88, 
09:44:33.145 -> 5.50, 36.38, 2.56, 37.94, 
09:44:35.237 -> 5.50, 36.38, 2.56, 37.94, 
09:44:37.359 -> 5.50, 36.38, 2.63, 37.94, 
09:44:39.405 -> 5.50, 36.38, 2.63, 37.94, 
09:44:41.490 -> 5.50, 36.38, 2.63, 37.94, 
09:44:43.585 -> 6.00, 36.38, 2.63, 37.94, 
09:44:45.689 -> 6.00, 36.38, 2.69, 37.94, 
09:44:47.753 -> 6.00, 36.38, 2.75, 37.88, 
09:44:49.838 -> 6.00, 36.38, 2.75, 37.88, 
09:44:51.950 -> 6.00, 36.38, 2.81, 37.81, 
09:44:54.004 -> 6.00, 36.38, 2.88, 37.81, 
09:44:56.090 -> 6.00, 36.38, 2.94, 37.75, 
09:44:58.190 -> 6.00, 36.38, 3.00, 37.75, 
09:45:00.285 -> 6.00, 36.44, 3.06, 37.81, 
09:45:02.336 -> 6.00, 36.38, 3.06, 37.81, 
09:45:04.425 -> 6.00, 36.38, 3.13, 37.81, 
09:45:06.537 -> 6.50, 36.38, 3.13, 37.81, 
09:45:08.616 -> 6.50, 36.44, 3.19, 37.88, 
09:45:10.712 -> 6.50, 36.44, 3.19, 37.88, 
09:45:12.789 -> 6.50, 36.44, 3.25, 37.88, 
09:45:14.855 -> 6.50, 36.44, 3.38, 37.88, 
09:45:16.969 -> 6.50, 36.44, 3.44, 37.88, 
09:45:19.043 -> 6.50, 36.44, 3.56, 37.88, 
09:45:21.115 -> 7.00, 36.44, 3.63, 37.88, 
09:45:23.212 -> 7.00, 36.44, 3.69, 37.88, 
09:45:25.295 -> 7.00, 36.44, 3.75, 37.88, 
09:45:27.394 -> 7.00, 36.44, 3.75, 37.88, 
09:45:29.443 -> 7.00, 36.44, 3.88, 37.88, 
09:45:31.530 -> 7.00, 36.44, 3.88, 37.88, 
09:45:33.627 -> 7.50, 36.38, 3.94, 37.88, 
09:45:35.723 -> 7.50, 36.38, 3.94, 37.88, 
09:45:37.786 -> 7.50, 36.44, 4.00, 37.88, 
09:45:39.905 -> 7.50, 36.38, 4.06, 37.88, 
09:45:41.969 -> 7.50, 36.38, 4.06, 37.88, 
09:45:44.049 -> 8.00, 36.38, 4.00, 37.88, 
09:45:46.146 -> 8.00, 36.38, 4.00, 37.88, 
09:45:48.209 -> 8.00, 36.44, 4.00, 37.94, 
09:45:50.303 -> 8.00, 36.44, 3.94, 37.94, 
09:45:52.384 -> 8.00, 36.44, 3.94, 37.88, 
09:45:54.489 -> 8.50, 36.44, 3.94, 37.88, 
09:45:56.570 -> 8.50, 36.44, 3.94, 37.88, 
09:45:58.635 -> 8.50, 36.44, 3.94, 37.81, 
09:46:00.728 -> 8.50, 36.44, 3.88, 37.88, 
09:46:02.802 -> 8.50, 36.44, 3.88, 37.81, 
09:46:04.889 -> 9.00, 36.44, 3.81, 37.81, 
09:46:07.004 -> 9.00, 36.44, 3.75, 37.81, 
09:46:09.065 -> 9.00, 36.50, 3.75, 37.81, 
09:46:11.175 -> 9.00, 36.50, 3.75, 37.75, 
09:46:13.228 -> 9.00, 36.50, 3.69, 37.75, 
09:46:15.314 -> 9.00, 36.50, 3.63, 37.75, 
09:46:17.396 -> 9.00, 36.50, 3.56, 37.81, 
09:46:19.483 -> 9.00, 36.56, 3.50, 37.81, 
09:46:21.593 -> 9.00, 36.50, 3.50, 37.81, 
09:46:23.644 -> 9.00, 36.50, 3.50, 37.75, 
09:46:25.740 -> 9.00, 36.50, 3.50, 37.69, 
09:46:27.854 -> 8.50, 36.50, 3.56, 37.63, 
09:46:29.919 -> 8.50, 36.50, 3.56, 37.63, 
09:46:31.995 -> 8.50, 36.50, 3.56, 37.63, 
09:46:34.103 -> 8.50, 36.50, 3.56, 37.56, 
09:46:36.199 -> 8.50, 36.50, 3.56, 37.56, 
09:46:38.250 -> 8.50, 36.50, 3.56, 37.56, 
09:46:40.329 -> 8.50, 36.44, 3.56, 37.56, 
09:46:42.426 -> 8.00, 36.44, 3.63, 37.56, 
09:46:44.524 -> 8.00, 36.44, 3.56, 37.56, 
09:46:46.588 -> 8.00, 36.44, 3.56, 37.63, 
09:46:48.669 -> 8.00, 36.44, 3.50, 37.63, 
09:46:50.752 -> 7.50, 36.44, 3.50, 37.75, 
09:46:52.847 -> 7.50, 36.44, 3.50, 37.75, 
09:46:54.939 -> 7.50, 36.44, 3.44, 37.81, 
09:46:57.035 -> 7.50, 36.44, 3.38, 37.81, 
09:46:59.133 -> 7.50, 36.44, 3.31, 37.81, 
09:47:01.186 -> 7.00, 36.44, 3.31, 37.81, 
09:47:03.266 -> 7.00, 36.44, 3.25, 37.75, 
09:47:05.383 -> 7.00, 36.50, 3.25, 37.81, 
09:47:07.468 -> 7.00, 36.44, 3.19, 37.81, 
09:47:09.533 -> 7.00, 36.44, 3.19, 37.81, 
09:47:11.603 -> 6.50, 36.44, 3.19, 37.75, 
09:47:13.708 -> 6.50, 36.44, 3.19, 37.75, 
09:47:15.804 -> 6.50, 36.44, 3.19, 37.75, 
09:47:17.866 -> 6.50, 36.44, 3.19, 37.75, 
09:47:19.946 -> 6.50, 36.38, 3.25, 37.75, 
09:47:22.043 -> 6.50, 36.38, 3.25, 37.75, 
09:47:24.154 -> 6.00, 36.38, 3.25, 37.75, 
09:47:26.204 -> 6.00, 36.38, 3.19, 37.81, 
09:47:28.324 -> 6.00, 36.38, 3.19, 37.81, 
09:47:30.371 -> 6.00, 36.38, 3.19, 37.81, 
09:47:32.494 -> 6.00, 36.44, 3.13, 37.81, 
09:47:34.543 -> 6.00, 36.44, 3.13, 37.88, 
09:47:36.621 -> 6.00, 36.44, 3.13, 37.88, 
09:47:38.703 -> 6.00, 36.44, 3.06, 37.88, 
09:47:40.823 -> 6.00, 36.50, 3.06, 37.88, 
09:47:42.878 -> 6.00, 36.44, 3.06, 37.88, 
09:47:44.985 -> 6.00, 36.50, 3.06, 37.94, 
09:47:47.066 -> 6.00, 36.50, 3.00, 37.94, 
09:47:49.174 -> 6.00, 36.50, 3.06, 37.94, 
09:47:51.221 -> 6.00, 36.50, 3.06, 37.94, 
09:47:53.303 -> 6.00, 36.50, 3.06, 37.94, 
09:47:55.405 -> 6.00, 36.50, 3.13, 37.94, 
09:47:57.504 -> 6.00, 36.50, 3.19, 37.94, 
09:47:59.568 -> 6.50, 36.50, 3.19, 38.00, 
09:48:01.648 -> 6.50, 36.50, 3.19, 38.00, 
09:48:03.743 -> 6.50, 36.50, 3.19, 38.00, 
09:48:05.826 -> 6.50, 36.50, 3.19, 38.00, 
09:48:07.932 -> 6.50, 36.50, 3.19, 38.00, 
09:48:10.018 -> 6.50, 36.50, 3.19, 38.00, 
09:48:12.083 -> 6.50, 36.50, 3.19, 38.00, 
09:48:14.173 -> 6.50, 36.50, 3.13, 38.00, 
09:48:16.263 -> 6.50, 36.50, 3.13, 38.00, 
09:48:18.358 -> 7.00, 36.50, 3.13, 38.06, 
09:48:20.406 -> 7.00, 36.50, 3.13, 38.06, 
09:48:22.526 -> 7.00, 36.50, 3.13, 38.06, 
09:48:24.593 -> 7.00, 36.50, 3.13, 38.06, 
09:48:26.689 -> 7.00, 36.50, 3.13, 38.06, 
09:48:28.779 -> 7.00, 36.50, 3.06, 38.06, 
09:48:30.834 -> 7.00, 36.50, 3.06, 38.13, 
09:48:32.928 -> 7.00, 36.56, 3.00, 38.06, 
09:48:35.028 -> 7.00, 36.50, 3.00, 38.06, 
09:48:37.100 -> 7.00, 36.50, 3.00, 38.06, 
09:48:39.207 -> 7.00, 36.50, 3.06, 38.00, 
09:48:41.271 -> 7.00, 36.50, 3.06, 38.00, 
09:48:43.351 -> 7.00, 36.50, 3.13, 38.00, 
09:48:45.440 -> 6.50, 36.44, 3.19, 38.00, 
09:48:47.510 -> 6.50, 36.44, 3.25, 38.06, 
09:48:49.615 -> 6.50, 36.44, 3.25, 38.00, 
09:48:51.711 -> 6.50, 36.44, 3.19, 38.00, 
09:48:53.792 -> 6.50, 36.44, 3.25, 38.00, 
09:48:55.853 -> 6.50, 36.44, 3.25, 38.06, 
09:48:57.954 -> 6.50, 36.44, 3.19, 38.00, 
09:49:00.017 -> 6.50, 36.44, 3.19, 38.00, 
09:49:02.143 -> 6.50, 36.44, 3.13, 38.00, 
09:49:04.192 -> 6.00, 36.44, 3.13, 37.94, 
09:49:06.312 -> 6.00, 36.44, 3.13, 37.94, 
09:49:08.362 -> 6.00, 36.38, 3.13, 37.94, 
09:49:10.451 -> 6.00, 36.38, 3.13, 37.94, 
09:49:12.548 -> 6.00, 36.38, 3.06, 37.94, 
09:49:14.625 -> 6.00, 36.38, 3.06, 37.94, 
09:49:16.706 -> 6.00, 36.38, 3.06, 37.94, 
09:49:18.816 -> 6.00, 36.38, 3.06, 37.94, 
09:49:20.903 -> 6.00, 36.38, 3.13, 37.94, 
09:49:22.995 -> 6.00, 36.31, 3.19, 37.88, 
09:49:25.077 -> 6.00, 36.31, 3.25, 37.88, 
09:49:27.159 -> 6.00, 36.31, 3.31, 37.81, 
09:49:29.219 -> 5.50, 36.31, 3.38, 37.81, 
09:49:31.305 -> 5.50, 36.25, 3.44, 37.81, 
09:49:33.418 -> 5.50, 36.25, 3.50, 37.81, 
09:49:35.507 -> 5.50, 36.25, 3.44, 37.81, 
09:49:37.554 -> 5.50, 36.19, 3.44, 37.88, 
09:49:39.643 -> 5.50, 36.25, 3.44, 37.81, 
09:49:41.754 -> 5.50, 36.19, 3.44, 37.81, 
09:49:43.837 -> 5.50, 36.19, 3.44, 37.88, 
09:49:45.916 -> 5.50, 36.13, 3.44, 37.94, 
09:49:47.981 -> 5.50, 36.13, 3.44, 37.94, 
09:49:50.073 -> 5.50, 36.06, 3.38, 38.00, 
09:49:52.167 -> 5.50, 36.06, 3.38, 37.94, 
09:49:54.250 -> 5.50, 36.06, 3.38, 37.94, 
09:49:56.347 -> 5.50, 36.00, 3.38, 37.88, 
09:49:58.421 -> 5.00, 36.00, 3.38, 37.81, 
09:50:00.516 -> 5.00, 36.00, 3.38, 37.81, 
09:50:02.581 -> 5.00, 36.00, 3.31, 37.81, 
09:50:04.658 -> 5.00, 35.94, 3.31, 37.81, 
09:50:06.754 -> 5.00, 35.94, 3.25, 37.75, 
09:50:08.849 -> 5.00, 35.94, 3.19, 37.75, 
09:50:10.934 -> 5.00, 35.88, 3.13, 37.75, 
09:50:13.008 -> 5.00, 35.88, 3.13, 37.81, 
09:50:15.103 -> 5.00, 35.81, 3.06, 37.75, 
09:50:17.191 -> 5.00, 35.81, 3.06, 37.81, 
09:50:19.259 -> 5.00, 35.75, 3.00, 37.81, 
09:50:21.370 -> 5.00, 35.75, 3.06, 37.81, 
09:50:23.445 -> 5.00, 35.69, 3.06, 37.88, 
09:50:25.509 -> 5.00, 35.69, 3.06, 37.81, 
09:50:27.603 -> 5.00, 35.63, 3.06, 37.81, 
09:50:29.702 -> 5.00, 35.56, 3.00, 37.81, 
09:50:31.799 -> 5.00, 35.56, 2.94, 37.75, 
09:50:33.846 -> 5.00, 35.50, 2.94, 37.75, 
09:50:35.943 -> 5.00, 35.44, 2.88, 37.69, 
09:50:38.038 -> 5.00, 35.44, 2.88, 37.69, 
09:50:40.136 -> 5.00, 35.38, 2.88, 37.69, 
09:50:42.190 -> 5.00, 35.31, 2.88, 37.69, 
09:50:44.284 -> 5.00, 35.25, 3.00, 37.63, 
09:50:46.363 -> 5.00, 35.19, 3.00, 37.69, 
09:50:48.454 -> 5.00, 35.19, 3.06, 37.63, 
09:50:50.549 -> 5.00, 35.13, 3.13, 37.56, 
09:50:52.644 -> 5.00, 35.06, 3.19, 37.56, 
09:50:54.725 -> 5.00, 35.06, 3.25, 37.50, 
09:50:56.803 -> 4.50, 35.00, 3.25, 37.50, 
09:50:58.904 -> 4.50, 34.94, 3.31, 37.44, 
09:51:00.983 -> 4.50, 34.94, 3.31, 37.38, 
09:51:03.078 -> 4.50, 34.88, 3.31, 37.38, 
09:51:05.149 -> 4.50, 34.88, 3.38, 37.31, 
09:51:07.230 -> 4.50, 34.81, 3.38, 37.31, 
09:51:09.308 -> 4.50, 34.81, 3.38, 37.31, 
09:51:11.421 -> 4.50, 34.75, 3.38, 37.31, 
09:51:13.511 -> 4.50, 34.75, 3.38, 37.38, 
09:51:15.575 -> 4.50, 34.69, 3.38, 37.38, 
09:51:17.673 -> 4.50, 34.69, 3.38, 37.38, 
09:51:19.735 -> 4.50, 34.63, 3.38, 37.44, 
09:51:21.848 -> 4.50, 34.63, 3.38, 37.44, 
09:51:23.910 -> 4.50, 34.56, 3.38, 37.38, 
09:51:26.009 -> 4.50, 34.56, 3.44, 37.38, 
09:51:28.108 -> 4.50, 34.50, 3.50, 37.38, 
09:51:30.173 -> 4.50, 34.50, 3.50, 37.38, 
09:51:32.243 -> 4.50, 34.44, 3.56, 37.31, 
09:51:34.336 -> 4.50, 34.38, 3.50, 37.31, 
09:51:36.405 -> 4.50, 34.38, 3.56, 37.25, 
09:51:38.521 -> 4.50, 34.31, 3.56, 37.19, 
09:51:40.611 -> 4.50, 34.31, 3.56, 37.19, 
09:51:42.683 -> 4.50, 34.25, 3.63, 37.13, 
09:51:44.776 -> 4.50, 34.19, 3.63, 37.19, 
09:51:46.855 -> 4.50, 34.19, 3.56, 37.19, 
09:51:48.955 -> 4.50, 34.13, 3.56, 37.19, 
09:51:51.030 -> 4.50, 34.13, 3.50, 37.25, 
09:51:53.101 -> 4.50, 34.06, 3.44, 37.25, 
09:51:55.211 -> 4.50, 34.06, 3.38, 37.25, 
09:51:57.270 -> 4.50, 34.00, 3.31, 37.25, 
09:51:59.344 -> 4.50, 34.00, 3.31, 37.25, 
09:52:01.448 -> 4.50, 33.94, 3.31, 37.25, 
09:52:03.545 -> 4.50, 33.94, 3.25, 37.19, 
09:52:05.608 -> 4.50, 33.88, 3.25, 37.13, 
09:52:07.705 -> 4.50, 33.81, 3.31, 37.06, 
09:52:09.804 -> 4.50, 33.75, 3.31, 37.00, 
09:52:11.863 -> 4.50, 33.75, 3.31, 37.00, 
09:52:13.944 -> 4.50, 33.69, 3.38, 36.94, 
09:52:16.039 -> 4.50, 33.63, 3.38, 36.94, 
09:52:18.121 -> 4.50, 33.56, 3.38, 36.88, 
09:52:20.225 -> 4.50, 33.56, 3.31, 36.88, 
09:52:22.303 -> 4.50, 33.50, 3.31, 36.81, 
09:52:24.401 -> 4.50, 33.44, 3.31, 36.81, 
09:52:26.488 -> 4.50, 33.38, 3.25, 36.75, 
09:52:28.555 -> 4.50, 33.38, 3.19, 36.75, 
09:52:30.644 -> 4.50, 33.31, 3.19, 36.75, 
09:52:32.745 -> 4.50, 33.25, 3.13, 36.69, 
09:52:34.799 -> 4.50, 33.25, 3.06, 36.63, 
09:52:36.926 -> 4.50, 33.19, 3.06, 36.63, 
09:52:38.975 -> 4.50, 33.13, 3.00, 36.56, 
09:52:41.065 -> 4.50, 33.06, 3.06, 36.50, 
09:52:43.141 -> 4.50, 33.00, 3.00, 36.50, 
09:52:45.267 -> 4.50, 33.00, 2.94, 36.50, 
09:52:47.331 -> 4.50, 32.94, 2.94, 36.50, 
09:52:49.396 -> 4.50, 32.88, 2.94, 36.44, 
09:52:51.499 -> 4.50, 32.81, 2.94, 36.44, 
09:52:53.595 -> 4.50, 32.81, 2.94, 36.38, 
09:52:55.675 -> 4.00, 32.69, 2.88, 36.31, 
09:52:57.748 -> 4.50, 32.69, 2.88, 36.31, 
09:52:59.851 -> 4.00, 32.63, 2.81, 36.31, 
09:53:01.914 -> 4.00, 32.56, 2.75, 36.31, 
09:53:04.025 -> 4.00, 32.56, 2.69, 36.38, 
09:53:06.088 -> 4.00, 32.50, 2.63, 36.38, 
09:53:08.186 -> 4.00, 32.44, 2.63, 36.44, 
09:53:10.293 -> 4.00, 32.38, 2.56, 36.44, 
09:53:12.340 -> 4.00, 32.31, 2.50, 36.50, 
09:53:14.462 -> 4.00, 32.31, 2.50, 36.50, 
09:53:16.526 -> 4.00, 32.25, 2.50, 36.56, 
09:53:18.623 -> 4.00, 32.19, 2.44, 36.56, 
09:53:20.702 -> 4.00, 32.13, 2.44, 36.63, 
09:53:22.803 -> 4.00, 32.06, 2.38, 36.63, 
09:53:24.893 -> 4.00, 32.06, 2.31, 36.69, 
09:53:26.963 -> 4.00, 32.00, 2.25, 36.69, 
09:53:29.029 -> 4.00, 31.94, 2.25, 36.63, 
09:53:31.156 -> 4.00, 31.94, 2.25, 36.63, 
09:53:33.236 -> 4.00, 31.81, 2.19, 36.63, 
09:53:35.284 -> 4.00, 31.81, 2.19, 36.63, 
09:53:37.378 -> 4.00, 31.75, 2.19, 36.63, 
09:53:39.484 -> 4.00, 31.69, 2.19, 36.63, 
09:53:41.571 -> 4.00, 31.69, 2.25, 36.63, 
09:53:43.630 -> 4.00, 31.62, 2.25, 36.63, 
09:53:45.724 -> 4.00, 31.62, 2.25, 36.63, 
09:53:47.823 -> 4.00, 31.62, 2.31, 36.69, 
09:53:49.902 -> 4.00, 31.56, 2.31, 36.69, 
09:53:51.995 -> 4.00, 31.62, 2.38, 36.69, 
09:53:54.069 -> 4.00, 31.62, 2.38, 36.69, 
09:53:56.186 -> 4.00, 31.69, 2.44, 36.75, 
09:53:58.228 -> 4.00, 31.75, 2.44, 36.75, 
09:54:00.339 -> 4.00, 31.81, 2.44, 36.81, 
