Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
7.000	5.76e-6	0.09412	-0.00037	-0.00023	-0.00040	-0.00029	-0.00071	0.00021	-0.00072	0.00053	0.00157	-0.00029	7.000	33.94	32.20	41.83	42.77	51.78	43.76	36.59	27.79	0.09412	5.43e-7	0.00023	8.39e-8	0.00029	1.16e-7	0.00021	1.50e-7	0.00053	3.85e-7	0.00029	4.52e-7	6.184	9.821	9.632	
7.100	7.21e-6	0.1010	-0.00036	-0.00023	-0.00041	-0.00030	-0.00071	0.00022	-0.00073	0.00054	0.00157	-0.00028	7.100	33.94	32.20	41.83	42.77	51.77	43.76	36.59	27.79	0.1010	7.28e-7	0.00023	8.17e-8	0.00030	1.21e-7	0.00022	1.57e-7	0.00054	3.96e-7	0.00028	4.42e-7	6.186	9.822	9.633	
7.200	7.21e-6	0.08706	-0.00035	-0.00023	-0.00040	-0.00030	-0.00071	0.00023	-0.00074	0.00054	0.00157	-0.00026	7.200	33.94	32.20	41.83	42.77	51.78	43.76	36.59	27.78	0.08706	6.27e-7	0.00023	8.19e-8	0.00030	1.20e-7	0.00023	1.62e-7	0.00054	3.96e-7	0.00026	4.13e-7	6.186	9.820	9.632	
7.300	4.32e-6	0.1211	-0.00037	-0.00022	-0.00041	-0.00030	-0.00070	0.00024	-0.00073	0.00054	0.00157	-0.00026	7.300	33.94	32.20	41.83	42.77	51.78	43.76	36.59	27.78	0.1211	5.24e-7	0.00022	8.29e-8	0.00030	1.22e-7	0.00024	1.67e-7	0.00054	3.97e-7	0.00026	4.02e-7	6.185	9.822	9.633	
7.400	-1.44e-6	0.09160	-0.00037	-0.00022	-0.00041	-0.00030	-0.00071	0.00023	-0.00074	0.00054	0.00157	-0.00026	7.400	33.94	32.20	41.83	42.77	51.77	43.76	36.59	27.78	0.09160	1.32e-7	0.00022	8.23e-8	0.00030	1.24e-7	0.00023	1.64e-7	0.00054	4.00e-7	0.00026	4.01e-7	6.184	9.822	9.633	
7.500	4.32e-6	0.09396	-0.00036	-0.00023	-0.00040	-0.00031	-0.00072	0.00022	-0.00072	0.00053	0.00158	-0.00026	7.500	33.94	32.20	41.83	42.77	51.77	43.77	36.59	27.78	0.09396	4.06e-7	0.00023	8.25e-8	0.00031	1.24e-7	0.00022	1.58e-7	0.00053	3.87e-7	0.00026	4.14e-7	6.183	9.823	9.632	
7.600	4.32e-6	0.1116	-0.00036	-0.00023	-0.00040	-0.00032	-0.00071	0.00020	-0.00070	0.00053	0.00158	-0.00028	7.600	33.94	32.20	41.83	42.77	51.77	43.77	36.59	27.78	0.1116	4.82e-7	0.00023	8.41e-8	0.00032	1.27e-7	0.00020	1.46e-7	0.00053	3.74e-7	0.00028	4.47e-7	6.184	9.824	9.633	
7.700	7.21e-6	0.1036	-0.00035	-0.00023	-0.00041	-0.00032	-0.00070	0.00021	-0.00070	0.00054	0.00158	-0.00029	7.700	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.1036	7.46e-7	0.00023	8.21e-8	0.00032	1.30e-7	0.00021	1.48e-7	0.00054	3.78e-7	0.00029	4.52e-7	6.186	9.823	9.634	
7.800	4.32e-6	0.1092	-0.00036	-0.00024	-0.00040	-0.00030	-0.00070	0.00022	-0.00070	0.00055	0.00158	-0.00028	7.800	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.1092	4.72e-7	0.00024	8.57e-8	0.00030	1.20e-7	0.00022	1.52e-7	0.00055	3.85e-7	0.00028	4.35e-7	6.185	9.823	9.635	
7.900	7.21e-6	0.1198	-0.00036	-0.00024	-0.00040	-0.00029	-0.00070	0.00021	-0.00071	0.00054	0.00159	-0.00029	7.900	33.94	32.20	41.83	42.77	51.77	43.77	36.59	27.78	0.1198	8.63e-7	0.00024	8.65e-8	0.00029	1.16e-7	0.00021	1.51e-7	0.00054	3.82e-7	0.00029	4.59e-7	6.186	9.823	9.634	
8.000	0	0.08025	-0.00037	-0.00024	-0.00040	-0.00028	-0.00071	0.00021	-0.00072	0.00054	0.00159	-0.00027	8.000	33.94	32.20	41.83	42.77	51.77	43.77	36.59	27.78	0.08025	0	0.00024	9.07e-8	0.00028	1.12e-7	0.00021	1.53e-7	0.00054	3.88e-7	0.00027	4.30e-7	6.187	9.825	9.634	
8.100	-4.32e-6	0.07576	-0.00036	-0.00024	-0.00040	-0.00028	-0.00073	0.00021	-0.00072	0.00055	0.00158	-0.00026	8.100	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.07576	3.28e-7	0.00024	8.55e-8	0.00028	1.11e-7	0.00021	1.54e-7	0.00055	3.99e-7	0.00026	4.07e-7	6.187	9.825	9.636	
8.200	-7.21e-6	0.1489	-0.00036	-0.00023	-0.00039	-0.00029	-0.00072	0.00021	-0.00072	0.00054	0.00156	-0.00024	8.200	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.1489	1.07e-6	0.00023	8.51e-8	0.00029	1.15e-7	0.00021	1.51e-7	0.00054	3.88e-7	0.00024	3.80e-7	6.187	9.825	9.635	
8.300	-4.32e-6	0.1463	-0.00037	-0.00023	-0.00039	-0.00029	-0.00071	0.00021	-0.00073	0.00054	0.00156	-0.00026	8.300	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.1463	6.33e-7	0.00023	8.42e-8	0.00029	1.14e-7	0.00021	1.52e-7	0.00054	3.98e-7	0.00026	4.10e-7	6.186	9.825	9.636	
8.400	-4.32e-6	0.1145	-0.00037	-0.00023	-0.00039	-0.00029	-0.00072	0.00022	-0.00074	0.00056	0.00156	-0.00028	8.400	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.1145	4.95e-7	0.00023	8.49e-8	0.00029	1.12e-7	0.00022	1.63e-7	0.00056	4.13e-7	0.00028	4.37e-7	6.186	9.825	9.636	
8.500	-0.000013	0.1017	-0.00036	-0.00023	-0.00039	-0.00029	-0.00073	0.00023	-0.00073	0.00057	0.00156	-0.00027	8.500	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.78	0.1017	1.32e-6	0.00023	8.26e-8	0.00029	1.14e-7	0.00023	1.71e-7	0.00057	4.18e-7	0.00027	4.22e-7	6.186	9.825	9.636	
8.600	-4.32e-6	0.1178	-0.00036	-0.00023	-0.00038	-0.00029	-0.00074	0.00022	-0.00073	0.00056	0.00156	-0.00026	8.600	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.1178	5.09e-7	0.00023	8.44e-8	0.00029	1.11e-7	0.00022	1.66e-7	0.00056	4.05e-7	0.00026	4.04e-7	6.187	9.825	9.636	
8.700	-0.000012	0.09327	-0.00037	-0.00022	-0.00038	-0.00029	-0.00072	0.00022	-0.00074	0.00055	0.00155	-0.00030	8.700	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.09327	1.08e-6	0.00022	8.27e-8	0.00029	1.11e-7	0.00022	1.60e-7	0.00055	4.10e-7	0.00030	4.59e-7	6.188	9.825	9.637	
8.800	-5.76e-6	0.1555	-0.00036	-0.00023	-0.00038	-0.00029	-0.00071	0.00023	-0.00073	0.00055	0.00156	-0.00033	8.800	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.1555	8.96e-7	0.00023	8.30e-8	0.00029	1.10e-7	0.00023	1.63e-7	0.00055	4.04e-7	0.00033	5.07e-7	6.187	9.825	9.637	
8.900	-7.21e-6	0.1581	-0.00037	-0.00023	-0.00038	-0.00030	-0.00071	0.00022	-0.00072	0.00055	0.00155	-0.00034	8.900	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.1581	1.14e-6	0.00023	8.50e-8	0.00030	1.13e-7	0.00022	1.61e-7	0.00055	3.98e-7	0.00034	5.28e-7	6.186	9.825	9.638	
9.000	0	0.1704	-0.00037	-0.00023	-0.00039	-0.00028	-0.00071	0.00023	-0.00072	0.00055	0.00156	-0.00034	9.000	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.1704	0	0.00023	8.70e-8	0.00028	1.11e-7	0.00023	1.62e-7	0.00055	4.00e-7	0.00034	5.35e-7	6.187	9.825	9.639	
9.100	-4.32e-6	0.1515	-0.00037	-0.00023	-0.00039	-0.00029	-0.00071	0.00022	-0.00072	0.00055	0.00156	-0.00035	9.100	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.77	0.1515	6.55e-7	0.00023	8.63e-8	0.00029	1.14e-7	0.00022	1.58e-7	0.00055	4.00e-7	0.00035	5.52e-7	6.189	9.826	9.639	
9.200	-1.44e-6	0.1556	-0.00036	-0.00023	-0.00039	-0.00028	-0.00071	0.00023	-0.00073	0.00055	0.00157	-0.00035	9.200	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.1556	2.24e-7	0.00023	8.21e-8	0.00028	1.11e-7	0.00023	1.65e-7	0.00055	4.03e-7	0.00035	5.57e-7	6.188	9.827	9.638	
9.300	0.000010	0.1790	-0.00036	-0.00024	-0.00039	-0.00028	-0.00071	0.00022	-0.00075	0.00057	0.00157	-0.00036	9.300	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.77	0.1790	1.81e-6	0.00024	8.79e-8	0.00028	1.10e-7	0.00022	1.59e-7	0.00057	4.27e-7	0.00036	5.66e-7	6.189	9.828	9.639	
9.400	0	0.1791	-0.00035	-0.00023	-0.00039	-0.00029	-0.00071	0.00021	-0.00075	0.00058	0.00156	-0.00038	9.400	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.77	0.1791	0	0.00023	8.12e-8	0.00029	1.14e-7	0.00021	1.53e-7	0.00058	4.28e-7	0.00038	5.89e-7	6.188	9.828	9.640	
9.500	0.000012	0.2060	-0.00035	-0.00023	-0.00039	-0.00029	-0.00071	0.00021	-0.00073	0.00056	0.00157	-0.00037	9.500	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.77	0.2060	2.37e-6	0.00023	8.07e-8	0.00029	1.13e-7	0.00021	1.53e-7	0.00056	4.12e-7	0.00037	5.80e-7	6.188	9.827	9.641	
9.600	0.000013	0.2000	-0.00034	-0.00022	-0.00039	-0.00029	-0.00071	0.00022	-0.00072	0.00055	0.00156	-0.00035	9.600	33.94	32.19	41.83	42.77	51.77	43.77	36.59	27.77	0.2000	2.59e-6	0.00022	7.69e-8	0.00029	1.14e-7	0.00022	1.59e-7	0.00055	4.00e-7	0.00035	5.50e-7	6.188	9.829	9.640	
9.700	0.000014	0.1966	-0.00034	-0.00023	-0.00040	-0.00028	-0.00071	0.00023	-0.00072	0.00055	0.00156	-0.00034	9.700	33.95	32.19	41.83	42.77	51.77	43.77	36.58	27.77	0.1966	2.83e-6	0.00023	7.84e-8	0.00028	1.13e-7	0.00023	1.65e-7	0.00055	3.99e-7	0.00034	5.28e-7	6.189	9.828	9.642	
9.800	0.000013	0.1893	-0.00035	-0.00023	-0.00040	-0.00027	-0.00070	0.00022	-0.00072	0.00056	0.00157	-0.00033	9.800	33.95	32.19	41.83	42.77	51.77	43.77	36.58	27.76	0.1893	2.46e-6	0.00023	7.93e-8	0.00027	1.09e-7	0.00022	1.54e-7	0.00056	4.06e-7	0.00033	5.20e-7	6.189	9.829	9.642	
9.900	5.76e-6	0.1930	-0.00034	-0.00022	-0.00040	-0.00027	-0.00071	0.00023	-0.00072	0.00056	0.00157	-0.00035	9.900	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.76	0.1930	1.11e-6	0.00022	7.68e-8	0.00027	1.08e-7	0.00023	1.60e-7	0.00056	4.02e-7	0.00035	5.46e-7	6.188	9.829	9.641	
10.00	-1.44e-6	0.1969	-0.00034	-0.00023	-0.00040	-0.00028	-0.00070	0.00022	-0.00073	0.00056	0.00156	-0.00037	10.00	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.76	0.1969	2.84e-7	0.00023	7.79e-8	0.00028	1.14e-7	0.00022	1.58e-7	0.00056	4.11e-7	0.00037	5.73e-7	6.188	9.830	9.641	
10.10	0.000016	0.1924	-0.00035	-0.00023	-0.00040	-0.00028	-0.00071	0.00023	-0.00073	0.00057	0.00157	-0.00036	10.10	33.94	32.19	41.83	42.77	51.77	43.77	36.58	27.76	0.1924	3.05e-6	0.00023	8.18e-8	0.00028	1.13e-7	0.00023	1.66e-7	0.00057	4.13e-7	0.00036	5.60e-7	6.190	9.831	9.643	
10.20	0.000013	0.1959	-0.00034	-0.00023	-0.00040	-0.00027	-0.00070	0.00024	-0.00073	0.00056	0.00156	-0.00035	10.20	33.94	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1959	2.54e-6	0.00023	7.73e-8	0.00027	1.10e-7	0.00024	1.66e-7	0.00056	4.11e-7	0.00035	5.49e-7	6.191	9.831	9.643	
10.30	0.000010	0.1912	-0.00035	-0.00024	-0.00040	-0.00027	-0.00070	0.00025	-0.00072	0.00056	0.00156	-0.00035	10.30	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1912	1.93e-6	0.00024	8.49e-8	0.00027	1.09e-7	0.00025	1.74e-7	0.00056	4.05e-7	0.00035	5.43e-7	6.189	9.831	9.643	
10.40	4.32e-6	0.1907	-0.00035	-0.00027	-0.00040	-0.00027	-0.00070	0.00024	-0.00073	0.00055	0.00155	-0.00036	10.40	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1907	8.24e-7	0.00027	9.36e-8	0.00027	1.08e-7	0.00024	1.71e-7	0.00055	4.03e-7	0.00036	5.53e-7	6.190	9.832	9.642	
10.50	0.000012	0.1984	-0.00035	-0.00026	-0.00039	-0.00027	-0.00070	0.00025	-0.00074	0.00055	0.00155	-0.00036	10.50	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1984	2.29e-6	0.00026	9.24e-8	0.00027	1.08e-7	0.00025	1.75e-7	0.00055	4.04e-7	0.00036	5.66e-7	6.190	9.831	9.644	
10.60	0.000013	0.1873	-0.00035	-0.00026	-0.00039	-0.00028	-0.00070	0.00025	-0.00073	0.00056	0.00156	-0.00035	10.60	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1873	2.43e-6	0.00026	9.10e-8	0.00028	1.10e-7	0.00025	1.73e-7	0.00056	4.07e-7	0.00035	5.49e-7	6.190	9.832	9.644	
10.70	0.000013	0.1830	-0.00035	-0.00025	-0.00039	-0.00027	-0.00071	0.00025	-0.00073	0.00055	0.00157	-0.00036	10.70	33.94	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1830	2.37e-6	0.00025	8.82e-8	0.00027	1.05e-7	0.00025	1.74e-7	0.00055	4.05e-7	0.00036	5.58e-7	6.192	9.833	9.644	
10.80	0.000017	0.1838	-0.00036	-0.00024	-0.00040	-0.00027	-0.00070	0.00025	-0.00074	0.00054	0.00155	-0.00035	10.80	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1838	3.18e-6	0.00024	8.72e-8	0.00027	1.07e-7	0.00025	1.73e-7	0.00054	4.01e-7	0.00035	5.45e-7	6.191	9.832	9.646	
10.90	5.76e-6	0.1934	-0.00036	-0.00025	-0.00039	-0.00029	-0.00071	0.00024	-0.00072	0.00054	0.00155	-0.00036	10.90	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1934	1.11e-6	0.00025	8.97e-8	0.00029	1.14e-7	0.00024	1.68e-7	0.00054	3.92e-7	0.00036	5.57e-7	6.191	9.832	9.646	
11.00	-1.44e-6	0.1816	-0.00036	-0.00025	-0.00039	-0.00029	-0.00069	0.00023	-0.00072	0.00054	0.00156	-0.00035	11.00	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.76	0.1816	2.62e-7	0.00025	8.86e-8	0.00029	1.13e-7	0.00023	1.62e-7	0.00054	3.84e-7	0.00035	5.44e-7	6.193	9.832	9.648	
11.10	0.000012	0.1483	-0.00036	-0.00025	-0.00040	-0.00029	-0.00070	0.00022	-0.00072	0.00054	0.00157	-0.00036	11.10	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.75	0.1483	1.71e-6	0.00025	8.81e-8	0.00029	1.16e-7	0.00022	1.58e-7	0.00054	3.92e-7	0.00036	5.57e-7	6.190	9.833	9.648	
11.20	7.21e-6	0.1421	-0.00036	-0.00025	-0.00040	-0.00029	-0.00071	0.00024	-0.00071	0.00055	0.00157	-0.00036	11.20	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.75	0.1421	1.02e-6	0.00025	9.21e-8	0.00029	1.15e-7	0.00024	1.67e-7	0.00055	3.91e-7	0.00036	5.65e-7	6.190	9.835	9.648	
11.30	2.88e-6	0.1565	-0.00035	-0.00024	-0.00040	-0.00031	-0.00070	0.00024	-0.00071	0.00056	0.00158	-0.00036	11.30	33.95	32.19	41.83	42.77	51.77	43.78	36.58	27.75	0.1565	4.51e-7	0.00024	8.58e-8	0.00031	1.25e-7	0.00024	1.66e-7	0.00056	3.97e-7	0.00036	5.70e-7	6.192	9.835	9.648	
11.40	1.44e-6	0.1527	-0.00034	-0.00024	-0.00040	-0.00031	-0.00069	0.00024	-0.00071	0.00057	0.00157	-0.00037	11.40	33.95	32.18	41.83	42.77	51.77	43.78	36.58	27.75	0.1527	2.20e-7	0.00024	8.25e-8	0.00031	1.23e-7	0.00024	1.66e-7	0.00057	4.02e-7	0.00037	5.76e-7	6.194	9.835	9.649	
11.50	-5.76e-6	0.1460	-0.00035	-0.00024	-0.00039	-0.00030	-0.00070	0.00024	-0.00070	0.00057	0.00157	-0.00036	11.50	33.95	32.19	41.83	42.77	51.76	43.78	36.58	27.75	0.1460	8.42e-7	0.00024	8.46e-8	0.00030	1.17e-7	0.00024	1.71e-7	0.00057	3.99e-7	0.00036	5.72e-7	6.192	9.836	9.649	
11.60	4.32e-6	0.1646	-0.00036	-0.00025	-0.00039	-0.00030	-0.00072	0.00022	-0.00070	0.00056	0.00157	-0.00037	11.60	33.95	32.18	41.83	42.77	51.76	43.78	36.58	27.75	0.1646	7.12e-7	0.00025	8.95e-8	0.00030	1.16e-7	0.00022	1.59e-7	0.00056	3.93e-7	0.00037	5.76e-7	6.193	9.837	9.649	
11.70	2.88e-6	0.1523	-0.00036	-0.00025	-0.00039	-0.00029	-0.00071	0.00022	-0.00069	0.00056	0.00158	-0.00035	11.70	33.95	32.18	41.83	42.77	51.76	43.78	36.58	27.75	0.1523	4.39e-7	0.00025	9.16e-8	0.00029	1.14e-7	0.00022	1.54e-7	0.00056	3.89e-7	0.00035	5.56e-7	6.193	9.837	9.650	
11.80	1.44e-6	0.1404	-0.00036	-0.00026	-0.00039	-0.00029	-0.00070	0.00022	-0.00070	0.00055	0.00157	-0.00034	11.80	33.95	32.18	41.83	42.77	51.76	43.78	36.58	27.75	0.1404	2.02e-7	0.00026	9.08e-8	0.00029	1.14e-7	0.00022	1.56e-7	0.00055	3.84e-7	0.00034	5.38e-7	6.194	9.837	9.650	
11.90	1.44e-6	0.1404	-0.00036	-0.00025	-0.00040	-0.00030	-0.00070	0.00023	-0.00070	0.00054	0.00158	-0.00037	11.90	33.95	32.18	41.83	42.77	51.76	43.78	36.58	27.75	0.1404	2.02e-7	0.00025	9.10e-8	0.00030	1.19e-7	0.00023	1.64e-7	0.00054	3.81e-7	0.00037	5.79e-7	6.194	9.838	9.651	
12.00	0	0.1601	-0.00036	-0.00026	-0.00040	-0.00029	-0.00071	0.00024	-0.00070	0.00055	0.00159	-0.00036	12.00	33.95	32.18	41.84	42.77	51.76	43.78	36.58	27.75	0.1601	0	0.00026	9.62e-8	0.00029	1.16e-7	0.00024	1.69e-7	0.00055	3.83e-7	0.00036	5.73e-7	6.195	9.838	9.652	
12.10	-2.88e-6	0.1591	-0.00036	-0.00025	-0.00041	-0.00028	-0.00072	0.00022	-0.00070	0.00055	0.00158	-0.00037	12.10	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.75	0.1591	4.58e-7	0.00025	9.12e-8	0.00028	1.12e-7	0.00022	1.57e-7	0.00055	3.86e-7	0.00037	5.86e-7	6.194	9.840	9.653	
12.20	0	0.1514	-0.00036	-0.00025	-0.00040	-0.00028	-0.00072	0.00021	-0.00071	0.00057	0.00155	-0.00038	12.20	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.75	0.1514	0	0.00025	9.02e-8	0.00028	1.12e-7	0.00021	1.51e-7	0.00057	4.04e-7	0.00038	5.98e-7	6.195	9.839	9.653	
12.30	8.65e-6	0.1368	-0.00036	-0.00025	-0.00040	-0.00028	-0.00072	0.00020	-0.00073	0.00057	0.00155	-0.00037	12.30	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.75	0.1368	1.18e-6	0.00025	8.77e-8	0.00028	1.12e-7	0.00020	1.45e-7	0.00057	4.16e-7	0.00037	5.82e-7	6.195	9.839	9.655	
12.40	0.000013	0.1431	-0.00034	-0.00024	-0.00041	-0.00028	-0.00073	0.00021	-0.00074	0.00056	0.00156	-0.00037	12.40	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.75	0.1431	1.86e-6	0.00024	8.18e-8	0.00028	1.16e-7	0.00021	1.50e-7	0.00056	4.16e-7	0.00037	5.81e-7	6.194	9.841	9.655	
12.50	4.32e-6	0.1344	-0.00033	-0.00024	-0.00040	-0.00029	-0.00072	0.00021	-0.00072	0.00055	0.00157	-0.00037	12.50	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.75	0.1344	5.81e-7	0.00024	7.94e-8	0.00029	1.19e-7	0.00021	1.53e-7	0.00055	3.97e-7	0.00037	5.73e-7	6.195	9.841	9.654	
12.60	5.76e-6	0.1443	-0.00035	-0.00023	-0.00040	-0.00030	-0.00072	0.00021	-0.00072	0.00054	0.00155	-0.00036	12.60	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.75	0.1443	8.32e-7	0.00023	8.26e-8	0.00030	1.20e-7	0.00021	1.51e-7	0.00054	3.94e-7	0.00036	5.55e-7	6.195	9.841	9.654	
12.70	4.32e-6	0.1384	-0.00035	-0.00023	-0.00042	-0.00029	-0.00071	0.00020	-0.00072	0.00056	0.00154	-0.00035	12.70	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1384	5.98e-7	0.00023	8.16e-8	0.00029	1.22e-7	0.00020	1.45e-7	0.00056	4.02e-7	0.00035	5.48e-7	6.195	9.842	9.653	
12.80	0.000012	0.1318	-0.00036	-0.00023	-0.00041	-0.00030	-0.00070	0.00022	-0.00072	0.00055	0.00155	-0.00035	12.80	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1318	1.52e-6	0.00023	8.31e-8	0.00030	1.23e-7	0.00022	1.51e-7	0.00055	3.97e-7	0.00035	5.46e-7	6.193	9.842	9.654	
12.90	-2.88e-6	0.1079	-0.00035	-0.00024	-0.00042	-0.00030	-0.00071	0.00022	-0.00072	0.00054	0.00156	-0.00035	12.90	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1079	3.11e-7	0.00024	8.34e-8	0.00030	1.26e-7	0.00022	1.57e-7	0.00054	3.93e-7	0.00035	5.47e-7	6.196	9.843	9.656	
13.00	0	0.1057	-0.00035	-0.00024	-0.00041	-0.00030	-0.00071	0.00022	-0.00072	0.00054	0.00156	-0.00034	13.00	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1057	0	0.00024	8.32e-8	0.00030	1.23e-7	0.00022	1.54e-7	0.00054	3.90e-7	0.00034	5.32e-7	6.197	9.844	9.656	
13.10	0.000010	0.1282	-0.00035	-0.00024	-0.00040	-0.00031	-0.00073	0.00021	-0.00072	0.00054	0.00156	-0.00036	13.10	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1282	1.29e-6	0.00024	8.38e-8	0.00031	1.27e-7	0.00021	1.54e-7	0.00054	3.91e-7	0.00036	5.58e-7	6.196	9.844	9.657	
13.20	7.21e-6	0.1355	-0.00036	-0.00024	-0.00040	-0.00031	-0.00073	0.00022	-0.00072	0.00054	0.00157	-0.00037	13.20	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1355	9.76e-7	0.00024	8.46e-8	0.00031	1.25e-7	0.00022	1.57e-7	0.00054	3.93e-7	0.00037	5.74e-7	6.197	9.844	9.657	
13.30	4.32e-6	0.1216	-0.00036	-0.00024	-0.00040	-0.00030	-0.00072	0.00021	-0.00070	0.00054	0.00157	-0.00037	13.30	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1216	5.26e-7	0.00024	8.74e-8	0.00030	1.21e-7	0.00021	1.51e-7	0.00054	3.78e-7	0.00037	5.75e-7	6.195	9.845	9.657	
13.40	4.32e-6	0.1243	-0.00035	-0.00025	-0.00040	-0.00031	-0.00072	0.00021	-0.00070	0.00054	0.00156	-0.00035	13.40	33.94	32.18	41.84	42.77	51.76	43.79	36.57	27.74	0.1243	5.37e-7	0.00025	8.82e-8	0.00031	1.22e-7	0.00021	1.53e-7	0.00054	3.83e-7	0.00035	5.40e-7	6.196	9.846	9.658	
13.50	8.65e-6	0.1312	-0.00037	-0.00026	-0.00040	-0.00032	-0.00071	0.00021	-0.00070	0.00055	0.00156	-0.00034	13.50	33.95	32.18	41.84	42.77	51.76	43.79	36.57	27.74	0.1312	1.13e-6	0.00026	9.34e-8	0.00032	1.27e-7	0.00021	1.47e-7	0.00055	3.81e-7	0.00034	5.35e-7	6.196	9.846	9.659	
13.60	0.000010	0.1407	-0.00037	-0.00025	-0.00041	-0.00032	-0.00072	0.00021	-0.00070	0.00055	0.00156	-0.00034	13.60	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1407	1.42e-6	0.00025	9.30e-8	0.00032	1.28e-7	0.00021	1.53e-7	0.00055	3.85e-7	0.00034	5.37e-7	6.195	9.846	9.660	
13.70	8.65e-6	0.1424	-0.00037	-0.00026	-0.00040	-0.00031	-0.00073	0.00022	-0.00070	0.00056	0.00155	-0.00035	13.70	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1424	1.23e-6	0.00026	9.52e-8	0.00031	1.25e-7	0.00022	1.65e-7	0.00056	3.90e-7	0.00035	5.46e-7	6.196	9.847	9.660	
13.80	8.65e-6	0.1430	-0.00035	-0.00025	-0.00040	-0.00030	-0.00074	0.00022	-0.00070	0.00057	0.00156	-0.00037	13.80	33.95	32.18	41.84	42.77	51.76	43.79	36.58	27.74	0.1430	1.24e-6	0.00025	8.68e-8	0.00030	1.21e-7	0.00022	1.62e-7	0.00057	3.96e-7	0.00037	5.70e-7	6.196	9.847	9.661	
13.90	4.32e-6	0.1556	-0.00034	-0.00024	-0.00040	-0.00030	-0.00074	0.00023	-0.00072	0.00056	0.00156	-0.00037	13.90	33.95	32.18	41.84	42.77	51.76	43.79	36.57	27.74	0.1556	6.73e-7	0.00024	8.26e-8	0.00030	1.21e-7	0.00023	1.72e-7	0.00056	4.03e-7	0.00037	5.76e-7	6.196	9.847	9.662	
