Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
246.40	2.88e-6	0.00015	-0.00032	-0.00024	-0.00039	-0.00032	-0.00074	0.00026	-0.00069	0.00051	0.00158	-0.00032	246.40	2.353	1.347	26.30	26.97	29.10	26.92	1.261	-1.687	0.00015	4.32e-10	0.00024	7.60e-8	0.00032	1.25e-7	0.00026	1.94e-7	0.00051	3.54e-7	0.00032	4.99e-7	25.71	24.57	24.96	
246.50	-1.44e-6	0.00016	-0.00031	-0.00024	-0.00040	-0.00032	-0.00074	0.00026	-0.00069	0.00051	0.00158	-0.00031	246.50	2.353	1.346	26.30	26.97	29.10	26.92	1.261	-1.688	0.00016	2.37e-10	0.00024	7.34e-8	0.00032	1.28e-7	0.00026	1.89e-7	0.00051	3.52e-7	0.00031	4.88e-7	25.71	24.57	24.96	
246.60	1.44e-6	0.00017	-0.00032	-0.00024	-0.00039	-0.00034	-0.00074	0.00026	-0.00070	0.00050	0.00158	-0.00031	246.60	2.353	1.347	26.30	26.97	29.11	26.92	1.262	-1.687	0.00017	2.39e-10	0.00024	7.63e-8	0.00034	1.33e-7	0.00026	1.89e-7	0.00050	3.53e-7	0.00031	4.88e-7	25.71	24.57	24.96	
246.70	-4.32e-6	0.00017	-0.00032	-0.00023	-0.00039	-0.00036	-0.00072	0.00026	-0.00070	0.00049	0.00158	-0.00031	246.70	2.354	1.346	26.30	26.97	29.11	26.92	1.262	-1.687	0.00017	7.35e-10	0.00023	7.44e-8	0.00036	1.39e-7	0.00026	1.88e-7	0.00049	3.44e-7	0.00031	4.83e-7	25.71	24.57	24.96	
246.80	-5.76e-6	0.00016	-0.00032	-0.00023	-0.00039	-0.00034	-0.00072	0.00027	-0.00070	0.00051	0.00158	-0.00032	246.80	2.354	1.347	26.30	26.97	29.11	26.92	1.261	-1.688	0.00016	9.47e-10	0.00023	7.41e-8	0.00034	1.34e-7	0.00027	1.96e-7	0.00051	3.59e-7	0.00032	5.00e-7	25.71	24.57	24.96	
246.90	2.88e-6	0.00017	-0.00032	-0.00023	-0.00039	-0.00034	-0.00073	0.00026	-0.00070	0.00051	0.00158	-0.00031	246.90	2.353	1.348	26.30	26.97	29.11	26.92	1.262	-1.688	0.00017	4.90e-10	0.00023	7.54e-8	0.00034	1.32e-7	0.00026	1.89e-7	0.00051	3.60e-7	0.00031	4.93e-7	25.71	24.57	24.96	
247.00	-1.44e-6	0.00016	-0.00031	-0.00024	-0.00039	-0.00033	-0.00073	0.00025	-0.00071	0.00052	0.00159	-0.00032	247.00	2.354	1.348	26.30	26.97	29.11	26.92	1.263	-1.688	0.00016	2.35e-10	0.00024	7.32e-8	0.00033	1.29e-7	0.00025	1.85e-7	0.00052	3.65e-7	0.00032	5.16e-7	25.71	24.57	24.96	
247.10	0.000010	0.00016	-0.00032	-0.00022	-0.00039	-0.00032	-0.00074	0.00024	-0.00070	0.00051	0.00160	-0.00034	247.10	2.355	1.349	26.31	26.97	29.11	26.92	1.263	-1.689	0.00016	1.60e-9	0.00022	7.16e-8	0.00032	1.26e-7	0.00024	1.76e-7	0.00051	3.55e-7	0.00034	5.50e-7	25.71	24.57	24.96	
247.20	0.000013	0.00016	-0.00032	-0.00023	-0.00040	-0.00033	-0.00074	0.00024	-0.00070	0.00051	0.00160	-0.00033	247.20	2.355	1.349	26.31	26.97	29.11	26.92	1.264	-1.688	0.00016	2.13e-9	0.00023	7.30e-8	0.00033	1.30e-7	0.00024	1.78e-7	0.00051	3.56e-7	0.00033	5.34e-7	25.71	24.57	24.96	
247.30	0.000012	0.00017	-0.00032	-0.00023	-0.00039	-0.00033	-0.00073	0.00024	-0.00071	0.00051	0.00160	-0.00031	247.30	2.356	1.349	26.31	26.97	29.11	26.92	1.264	-1.687	0.00017	1.93e-9	0.00023	7.48e-8	0.00033	1.30e-7	0.00024	1.75e-7	0.00051	3.65e-7	0.00031	4.96e-7	25.71	24.57	24.96	
247.40	2.88e-6	0.00017	-0.00032	-0.00024	-0.00040	-0.00033	-0.00074	0.00024	-0.00069	0.00052	0.00160	-0.00032	247.40	2.357	1.349	26.31	26.97	29.11	26.92	1.265	-1.688	0.00017	4.78e-10	0.00024	7.71e-8	0.00033	1.30e-7	0.00024	1.78e-7	0.00052	3.63e-7	0.00032	5.18e-7	25.71	24.57	24.96	
247.50	5.76e-6	0.00017	-0.00032	-0.00024	-0.00040	-0.00034	-0.00074	0.00025	-0.00069	0.00051	0.00160	-0.00033	247.50	2.356	1.351	26.31	26.97	29.11	26.92	1.265	-1.688	0.00017	1.01e-9	0.00024	7.60e-8	0.00034	1.34e-7	0.00025	1.87e-7	0.00051	3.53e-7	0.00033	5.35e-7	25.71	24.57	24.96	
247.60	0	0.00017	-0.00032	-0.00022	-0.00039	-0.00034	-0.00074	0.00025	-0.00071	0.00051	0.00161	-0.00034	247.60	2.356	1.350	26.31	26.97	29.11	26.92	1.265	-1.688	0.00017	0	0.00022	6.99e-8	0.00034	1.32e-7	0.00025	1.84e-7	0.00051	3.59e-7	0.00034	5.40e-7	25.71	24.57	24.96	
247.70	5.76e-6	0.00018	-0.00032	-0.00021	-0.00038	-0.00034	-0.00075	0.00024	-0.00070	0.00050	0.00160	-0.00032	247.70	2.356	1.351	26.31	26.97	29.11	26.92	1.265	-1.688	0.00018	1.04e-9	0.00021	6.75e-8	0.00034	1.28e-7	0.00024	1.79e-7	0.00050	3.53e-7	0.00032	5.15e-7	25.71	24.57	24.96	
247.80	8.65e-6	0.00018	-0.00033	-0.00022	-0.00038	-0.00034	-0.00074	0.00025	-0.00071	0.00050	0.00160	-0.00033	247.80	2.357	1.351	26.31	26.97	29.11	26.92	1.265	-1.688	0.00018	1.57e-9	0.00022	7.20e-8	0.00034	1.28e-7	0.00025	1.86e-7	0.00050	3.57e-7	0.00033	5.22e-7	25.71	24.56	24.96	
247.90	-5.76e-6	0.00017	-0.00033	-0.00021	-0.00037	-0.00032	-0.00072	0.00026	-0.00071	0.00051	0.00160	-0.00032	247.90	2.358	1.352	26.31	26.97	29.11	26.92	1.266	-1.688	0.00017	9.80e-10	0.00021	6.76e-8	0.00032	1.17e-7	0.00026	1.87e-7	0.00051	3.59e-7	0.00032	5.10e-7	25.71	24.56	24.96	
248.00	4.32e-6	0.00017	-0.00032	-0.00020	-0.00037	-0.00032	-0.00073	0.00027	-0.00072	0.00050	0.00161	-0.00032	248.00	2.358	1.352	26.31	26.97	29.11	26.92	1.267	-1.688	0.00017	7.35e-10	0.00020	6.33e-8	0.00032	1.17e-7	0.00027	1.96e-7	0.00050	3.61e-7	0.00032	5.11e-7	25.71	24.56	24.95	
248.10	0.000016	0.00017	-0.00032	-0.00021	-0.00037	-0.00032	-0.00075	0.00026	-0.00071	0.00050	0.00160	-0.00031	248.10	2.357	1.353	26.31	26.97	29.11	26.92	1.267	-1.689	0.00017	2.72e-9	0.00021	6.90e-8	0.00032	1.19e-7	0.00026	1.93e-7	0.00050	3.60e-7	0.00031	4.92e-7	25.71	24.57	24.96	
248.20	0.000013	0.00017	-0.00032	-0.00023	-0.00039	-0.00032	-0.00073	0.00024	-0.00071	0.00050	0.00159	-0.00031	248.20	2.357	1.353	26.31	26.97	29.11	26.92	1.267	-1.688	0.00017	2.19e-9	0.00023	7.54e-8	0.00032	1.25e-7	0.00024	1.74e-7	0.00050	3.56e-7	0.00031	4.89e-7	25.71	24.57	24.96	
248.30	7.21e-6	0.00017	-0.00032	-0.00025	-0.00039	-0.00031	-0.00074	0.00026	-0.00073	0.00049	0.00157	-0.00033	248.30	2.359	1.354	26.31	26.97	29.11	26.92	1.267	-1.688	0.00017	1.24e-9	0.00025	8.04e-8	0.00031	1.20e-7	0.00026	1.89e-7	0.00049	3.59e-7	0.00033	5.17e-7	25.71	24.56	24.96	
248.40	5.76e-6	0.00018	-0.00032	-0.00024	-0.00038	-0.00031	-0.00075	0.00026	-0.00072	0.00049	0.00158	-0.00032	248.40	2.358	1.355	26.31	26.97	29.11	26.92	1.268	-1.687	0.00018	1.01e-9	0.00024	7.73e-8	0.00031	1.17e-7	0.00026	1.97e-7	0.00049	3.54e-7	0.00032	5.03e-7	25.71	24.57	24.95	
248.50	8.65e-6	0.00017	-0.00032	-0.00023	-0.00038	-0.00032	-0.00076	0.00025	-0.00071	0.00050	0.00157	-0.00031	248.50	2.359	1.354	26.31	26.97	29.11	26.92	1.269	-1.687	0.00017	1.47e-9	0.00023	7.32e-8	0.00032	1.20e-7	0.00025	1.90e-7	0.00050	3.57e-7	0.00031	4.81e-7	25.70	24.56	24.96	
248.60	0.000010	0.00016	-0.00032	-0.00022	-0.00038	-0.00031	-0.00077	0.00025	-0.00072	0.00050	0.00157	-0.00030	248.60	2.358	1.355	26.31	26.97	29.11	26.92	1.269	-1.688	0.00016	1.66e-9	0.00022	7.00e-8	0.00031	1.18e-7	0.00025	1.89e-7	0.00050	3.64e-7	0.00030	4.73e-7	25.70	24.56	24.96	
248.70	0.000017	0.00018	-0.00033	-0.00024	-0.00037	-0.00031	-0.00076	0.00026	-0.00072	0.00051	0.00158	-0.00032	248.70	2.358	1.355	26.31	26.97	29.11	26.92	1.270	-1.687	0.00018	3.07e-9	0.00024	7.70e-8	0.00031	1.16e-7	0.00026	1.98e-7	0.00051	3.67e-7	0.00032	5.07e-7	25.70	24.56	24.96	
248.80	0.000016	0.00017	-0.00033	-0.00024	-0.00038	-0.00031	-0.00076	0.00026	-0.00071	0.00050	0.00159	-0.00031	248.80	2.359	1.356	26.31	26.97	29.11	26.92	1.269	-1.687	0.00017	2.63e-9	0.00024	7.78e-8	0.00031	1.18e-7	0.00026	1.99e-7	0.00050	3.53e-7	0.00031	4.98e-7	25.70	24.56	24.95	
248.90	0.000010	0.00016	-0.00032	-0.00024	-0.00038	-0.00031	-0.00074	0.00026	-0.00070	0.00050	0.00158	-0.00031	248.90	2.360	1.357	26.31	26.97	29.11	26.92	1.270	-1.687	0.00016	1.64e-9	0.00024	7.53e-8	0.00031	1.17e-7	0.00026	1.95e-7	0.00050	3.48e-7	0.00031	4.88e-7	25.70	24.56	24.95	
249.00	0.000016	0.00016	-0.00032	-0.00023	-0.00038	-0.00031	-0.00075	0.00026	-0.00071	0.00050	0.00157	-0.00031	249.00	2.360	1.357	26.31	26.97	29.11	26.92	1.271	-1.687	0.00016	2.60e-9	0.00023	7.44e-8	0.00031	1.19e-7	0.00026	1.95e-7	0.00050	3.58e-7	0.00031	4.80e-7	25.70	24.56	24.95	
