Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
5.500	0.000023	0.00040	-0.00030	-0.00015	-0.00043	-0.00027	-0.00073	0.00015	-0.00060	0.00058	0.00164	-0.00027	5.500	4.830	5.271	45.45	49.23	51.31	47.62	3.772	2.237	0.00040	9.30e-9	0.00015	4.69e-8	0.00027	1.16e-7	0.00015	1.13e-7	0.00058	3.48e-7	0.00027	4.44e-7	45.46	42.79	40.18	
5.600	0.000022	0.00040	-0.00030	-0.00016	-0.00043	-0.00027	-0.00073	0.00016	-0.00060	0.00059	0.00164	-0.00027	5.600	4.829	5.271	45.45	49.23	51.31	47.62	3.772	2.238	0.00040	8.72e-9	0.00016	4.80e-8	0.00027	1.16e-7	0.00016	1.19e-7	0.00059	3.54e-7	0.00027	4.36e-7	45.46	42.79	40.18	
5.700	0.000030	0.00040	-0.00031	-0.00015	-0.00042	-0.00027	-0.00072	0.00016	-0.00060	0.00059	0.00164	-0.00027	5.700	4.829	5.271	45.45	49.23	51.31	47.62	3.771	2.238	0.00040	1.22e-8	0.00015	4.71e-8	0.00027	1.14e-7	0.00016	1.14e-7	0.00059	3.54e-7	0.00027	4.40e-7	45.46	42.79	40.18	
5.800	0.000037	0.00041	-0.00032	-0.00015	-0.00043	-0.00026	-0.00072	0.00015	-0.00059	0.00057	0.00165	-0.00027	5.800	4.830	5.270	45.45	49.23	51.31	47.62	3.771	2.237	0.00041	1.53e-8	0.00015	4.84e-8	0.00026	1.14e-7	0.00015	1.10e-7	0.00057	3.40e-7	0.00027	4.40e-7	45.46	42.79	40.18	
5.900	0.000027	0.00041	-0.00032	-0.00015	-0.00043	-0.00026	-0.00072	0.00015	-0.00059	0.00058	0.00164	-0.00026	5.900	4.828	5.271	45.45	49.23	51.31	47.62	3.771	2.236	0.00041	1.12e-8	0.00015	4.61e-8	0.00026	1.13e-7	0.00015	1.10e-7	0.00058	3.44e-7	0.00026	4.29e-7	45.46	42.79	40.18	
6.000	0.000013	0.00041	-0.00030	-0.00015	-0.00043	-0.00027	-0.00073	0.00016	-0.00058	0.00059	0.00165	-0.00027	6.000	4.828	5.270	45.45	49.23	51.31	47.62	3.771	2.236	0.00041	5.36e-9	0.00015	4.51e-8	0.00027	1.17e-7	0.00016	1.20e-7	0.00059	3.45e-7	0.00027	4.42e-7	45.46	42.79	40.18	
6.100	0.000013	0.00041	-0.00030	-0.00017	-0.00043	-0.00028	-0.00071	0.00016	-0.00061	0.00057	0.00165	-0.00027	6.100	4.828	5.271	45.45	49.23	51.31	47.62	3.771	2.236	0.00041	5.35e-9	0.00017	5.09e-8	0.00028	1.19e-7	0.00016	1.14e-7	0.00057	3.47e-7	0.00027	4.46e-7	45.46	42.80	40.18	
6.200	0.000013	0.00040	-0.00031	-0.00016	-0.00043	-0.00027	-0.00071	0.00017	-0.00061	0.00059	0.00165	-0.00027	6.200	4.828	5.271	45.45	49.23	51.31	47.62	3.771	2.237	0.00040	5.25e-9	0.00016	4.89e-8	0.00027	1.16e-7	0.00017	1.18e-7	0.00059	3.58e-7	0.00027	4.41e-7	45.46	42.80	40.18	
6.300	0.000020	0.00040	-0.00031	-0.00017	-0.00043	-0.00029	-0.00072	0.00016	-0.00061	0.00061	0.00165	-0.00026	6.300	4.828	5.271	45.45	49.23	51.31	47.62	3.771	2.237	0.00040	8.05e-9	0.00017	5.13e-8	0.00029	1.23e-7	0.00016	1.16e-7	0.00061	3.68e-7	0.00026	4.35e-7	45.46	42.80	40.18	
6.400	0.000020	0.00039	-0.00030	-0.00016	-0.00042	-0.00029	-0.00072	0.00016	-0.00061	0.00059	0.00164	-0.00026	6.400	4.827	5.270	45.45	49.23	51.31	47.62	3.771	2.237	0.00039	7.91e-9	0.00016	5.00e-8	0.00029	1.23e-7	0.00016	1.17e-7	0.00059	3.59e-7	0.00026	4.20e-7	45.46	42.80	40.18	
6.500	0.000013	0.00039	-0.00030	-0.00017	-0.00043	-0.00028	-0.00071	0.00016	-0.00062	0.00058	0.00164	-0.00026	6.500	4.827	5.272	45.45	49.23	51.31	47.62	3.770	2.237	0.00039	5.12e-9	0.00017	5.13e-8	0.00028	1.19e-7	0.00016	1.12e-7	0.00058	3.60e-7	0.00026	4.25e-7	45.46	42.80	40.18	
6.600	0.000012	0.00040	-0.00030	-0.00017	-0.00043	-0.00028	-0.00071	0.00015	-0.00061	0.00059	0.00165	-0.00028	6.600	4.828	5.271	45.45	49.23	51.31	47.63	3.771	2.238	0.00040	4.57e-9	0.00017	5.17e-8	0.00028	1.19e-7	0.00015	1.10e-7	0.00059	3.60e-7	0.00028	4.56e-7	45.46	42.80	40.18	
6.700	0.000017	0.00039	-0.00031	-0.00019	-0.00042	-0.00027	-0.00070	0.00014	-0.00062	0.00059	0.00166	-0.00027	6.700	4.827	5.271	45.45	49.23	51.31	47.63	3.769	2.238	0.00039	6.73e-9	0.00019	5.94e-8	0.00027	1.12e-7	0.00014	9.57e-8	0.00059	3.65e-7	0.00027	4.53e-7	45.46	42.80	40.18	
6.800	0.000027	0.00039	-0.00031	-0.00020	-0.00041	-0.00027	-0.00071	0.00015	-0.00062	0.00058	0.00166	-0.00026	6.800	4.826	5.270	45.45	49.23	51.31	47.63	3.770	2.238	0.00039	1.08e-8	0.00020	6.10e-8	0.00027	1.11e-7	0.00015	1.07e-7	0.00058	3.57e-7	0.00026	4.26e-7	45.46	42.80	40.18	
6.900	0.000026	0.00040	-0.00031	-0.00020	-0.00040	-0.00027	-0.00072	0.00016	-0.00060	0.00058	0.00166	-0.00026	6.900	4.826	5.270	45.45	49.23	51.31	47.63	3.769	2.238	0.00040	1.04e-8	0.00020	6.38e-8	0.00027	1.08e-7	0.00016	1.18e-7	0.00058	3.46e-7	0.00026	4.26e-7	45.46	42.80	40.18	
7.000	0.000019	0.00040	-0.00031	-0.00019	-0.00040	-0.00028	-0.00073	0.00017	-0.00059	0.00058	0.00166	-0.00027	7.000	4.825	5.270	45.45	49.23	51.31	47.63	3.769	2.238	0.00040	7.53e-9	0.00019	5.91e-8	0.00028	1.14e-7	0.00017	1.24e-7	0.00058	3.45e-7	0.00027	4.51e-7	45.46	42.80	40.18	
7.100	0.000014	0.00040	-0.00031	-0.00020	-0.00041	-0.00028	-0.00072	0.00016	-0.00061	0.00059	0.00165	-0.00027	7.100	4.825	5.269	45.45	49.23	51.31	47.63	3.769	2.238	0.00040	5.75e-9	0.00020	6.30e-8	0.00028	1.14e-7	0.00016	1.15e-7	0.00059	3.58e-7	0.00027	4.48e-7	45.46	42.80	40.18	
7.200	0.000023	0.00039	-0.00031	-0.00023	-0.00042	-0.00028	-0.00070	0.00016	-0.00061	0.00059	0.00166	-0.00028	7.200	4.826	5.268	45.45	49.23	51.31	47.63	3.768	2.238	0.00039	9.00e-9	0.00023	7.11e-8	0.00028	1.15e-7	0.00016	1.15e-7	0.00059	3.57e-7	0.00028	4.60e-7	45.46	42.80	40.19	
7.300	0.000030	0.00039	-0.00031	-0.00022	-0.00042	-0.00028	-0.00070	0.00017	-0.00062	0.00058	0.00166	-0.00028	7.300	4.826	5.268	45.45	49.23	51.31	47.63	3.768	2.238	0.00039	1.18e-8	0.00022	6.77e-8	0.00028	1.16e-7	0.00017	1.17e-7	0.00058	3.61e-7	0.00028	4.66e-7	45.46	42.80	40.19	
7.400	0.000032	0.00039	-0.00029	-0.00021	-0.00043	-0.00027	-0.00070	0.00017	-0.00062	0.00058	0.00165	-0.00027	7.400	4.825	5.266	45.46	49.23	51.31	47.63	3.767	2.238	0.00039	1.22e-8	0.00021	6.17e-8	0.00027	1.14e-7	0.00017	1.19e-7	0.00058	3.61e-7	0.00027	4.49e-7	45.46	42.81	40.19	
7.500	0.000027	0.00039	-0.00031	-0.00021	-0.00042	-0.00027	-0.00069	0.00017	-0.00062	0.00060	0.00165	-0.00027	7.500	4.825	5.265	45.46	49.23	51.31	47.63	3.767	2.238	0.00039	1.06e-8	0.00021	6.46e-8	0.00027	1.10e-7	0.00017	1.14e-7	0.00060	3.72e-7	0.00027	4.43e-7	45.46	42.81	40.19	
7.600	0.000032	0.00040	-0.00032	-0.00020	-0.00041	-0.00026	-0.00070	0.00015	-0.00062	0.00061	0.00166	-0.00027	7.600	4.824	5.265	45.46	49.23	51.31	47.63	3.766	2.238	0.00040	1.27e-8	0.00020	6.44e-8	0.00026	1.07e-7	0.00015	1.07e-7	0.00061	3.78e-7	0.00027	4.51e-7	45.46	42.81	40.19	
7.700	0.000035	0.00040	-0.00033	-0.00021	-0.00041	-0.00026	-0.00068	0.00015	-0.00061	0.00061	0.00166	-0.00027	7.700	4.825	5.264	45.46	49.23	51.31	47.63	3.766	2.237	0.00040	1.38e-8	0.00021	6.79e-8	0.00026	1.08e-7	0.00015	1.04e-7	0.00061	3.73e-7	0.00027	4.55e-7	45.46	42.81	40.19	
7.800	0.000035	0.00040	-0.00033	-0.00020	-0.00041	-0.00025	-0.00068	0.00016	-0.00062	0.00061	0.00166	-0.00028	7.800	4.824	5.262	45.46	49.23	51.31	47.63	3.765	2.237	0.00040	1.38e-8	0.00020	6.54e-8	0.00025	1.01e-7	0.00016	1.08e-7	0.00061	3.78e-7	0.00028	4.57e-7	45.46	42.81	40.19	
7.900	0.000036	0.00039	-0.00033	-0.00019	-0.00040	-0.00026	-0.00070	0.00014	-0.00062	0.00061	0.00165	-0.00027	7.900	4.822	5.261	45.46	49.23	51.31	47.63	3.763	2.237	0.00039	1.40e-8	0.00019	6.35e-8	0.00026	1.04e-7	0.00014	9.99e-8	0.00061	3.74e-7	0.00027	4.43e-7	45.46	42.81	40.20	
8.000	0.000030	0.00040	-0.00033	-0.00020	-0.00040	-0.00026	-0.00070	0.00014	-0.00062	0.00060	0.00165	-0.00028	8.000	4.823	5.260	45.46	49.23	51.31	47.64	3.763	2.237	0.00040	1.20e-8	0.00020	6.51e-8	0.00026	1.03e-7	0.00014	1.01e-7	0.00060	3.77e-7	0.00028	4.68e-7	45.46	42.81	40.20	
8.100	0.000024	0.00038	-0.00032	-0.00020	-0.00040	-0.00026	-0.00070	0.00015	-0.00064	0.00060	0.00165	-0.00027	8.100	4.823	5.260	45.46	49.23	51.31	47.64	3.764	2.238	0.00038	9.43e-9	0.00020	6.61e-8	0.00026	1.02e-7	0.00015	1.06e-7	0.00060	3.84e-7	0.00027	4.51e-7	45.46	42.81	40.20	
8.200	0.000024	0.00040	-0.00032	-0.00020	-0.00040	-0.00026	-0.00070	0.00015	-0.00063	0.00061	0.00164	-0.00027	8.200	4.823	5.260	45.46	49.23	51.31	47.64	3.763	2.238	0.00040	9.74e-9	0.00020	6.28e-8	0.00026	1.05e-7	0.00015	1.03e-7	0.00061	3.84e-7	0.00027	4.38e-7	45.46	42.82	40.20	
8.300	0.000036	0.00041	-0.00030	-0.00020	-0.00040	-0.00027	-0.00071	0.00015	-0.00063	0.00061	0.00164	-0.00028	8.300	4.823	5.257	45.46	49.23	51.31	47.64	3.761	2.238	0.00041	1.48e-8	0.00020	6.06e-8	0.00027	1.09e-7	0.00015	1.07e-7	0.00061	3.87e-7	0.00028	4.64e-7	45.47	42.82	40.20	
8.400	0.000036	0.00042	-0.00029	-0.00020	-0.00040	-0.00028	-0.00070	0.00015	-0.00063	0.00061	0.00165	-0.00029	8.400	4.821	5.257	45.46	49.23	51.31	47.64	3.760	2.238	0.00042	1.51e-8	0.00020	5.84e-8	0.00028	1.12e-7	0.00015	1.02e-7	0.00061	3.83e-7	0.00029	4.81e-7	45.47	42.82	40.20	
8.500	0.000026	0.00043	-0.00029	-0.00022	-0.00041	-0.00028	-0.00070	0.00017	-0.00062	0.00060	0.00164	-0.00029	8.500	4.820	5.255	45.46	49.23	51.31	47.64	3.760	2.238	0.00043	1.11e-8	0.00022	6.17e-8	0.00028	1.15e-7	0.00017	1.17e-7	0.00060	3.75e-7	0.00029	4.75e-7	45.47	42.82	40.21	
8.600	0.000030	0.00044	-0.00030	-0.00020	-0.00040	-0.00028	-0.00070	0.00017	-0.00061	0.00060	0.00163	-0.00028	8.600	4.820	5.254	45.46	49.23	51.31	47.64	3.759	2.239	0.00044	1.33e-8	0.00020	6.22e-8	0.00028	1.10e-7	0.00017	1.16e-7	0.00060	3.69e-7	0.00028	4.52e-7	45.47	42.82	40.21	
8.700	0.000030	0.00045	-0.00028	-0.00021	-0.00040	-0.00027	-0.00069	0.00015	-0.00061	0.00061	0.00164	-0.00029	8.700	4.821	5.253	45.46	49.23	51.31	47.64	3.760	2.238	0.00045	1.36e-8	0.00021	5.87e-8	0.00027	1.09e-7	0.00015	1.01e-7	0.00061	3.70e-7	0.00029	4.67e-7	45.47	42.82	40.21	
8.800	0.000039	0.00044	-0.00029	-0.00021	-0.00040	-0.00026	-0.00069	0.00015	-0.00060	0.00060	0.00163	-0.00027	8.800	4.819	5.254	45.46	49.23	51.31	47.64	3.759	2.238	0.00044	1.71e-8	0.00021	6.04e-8	0.00026	1.03e-7	0.00015	1.05e-7	0.00060	3.58e-7	0.00027	4.45e-7	45.47	42.83	40.21	
8.900	0.000039	0.00043	-0.00030	-0.00021	-0.00041	-0.00027	-0.00071	0.00015	-0.00062	0.00060	0.00164	-0.00028	8.900	4.819	5.252	45.46	49.23	51.31	47.65	3.758	2.238	0.00043	1.69e-8	0.00021	6.32e-8	0.00027	1.11e-7	0.00015	1.09e-7	0.00060	3.71e-7	0.00028	4.61e-7	45.47	42.83	40.21	
9.000	0.000029	0.00044	-0.00030	-0.00022	-0.00040	-0.00027	-0.00072	0.00016	-0.00063	0.00060	0.00164	-0.00029	9.000	4.818	5.250	45.46	49.23	51.31	47.65	3.757	2.238	0.00044	1.26e-8	0.00022	6.55e-8	0.00027	1.07e-7	0.00016	1.14e-7	0.00060	3.80e-7	0.00029	4.72e-7	45.47	42.83	40.21	
9.100	0.000019	0.00044	-0.00030	-0.00021	-0.00040	-0.00026	-0.00071	0.00014	-0.00063	0.00060	0.00165	-0.00029	9.100	4.818	5.250	45.46	49.23	51.31	47.65	3.756	2.237	0.00044	8.32e-9	0.00021	6.37e-8	0.00026	1.03e-7	0.00014	1.02e-7	0.00060	3.73e-7	0.00029	4.78e-7	45.47	42.83	40.21	
9.200	0.000019	0.00044	-0.00031	-0.00021	-0.00040	-0.00025	-0.00070	0.00014	-0.00064	0.00059	0.00165	-0.00028	9.200	4.817	5.250	45.46	49.23	51.31	47.65	3.755	2.238	0.00044	8.32e-9	0.00021	6.55e-8	0.00025	1.02e-7	0.00014	9.93e-8	0.00059	3.77e-7	0.00028	4.66e-7	45.47	42.83	40.21	
9.300	0.000024	0.00043	-0.00031	-0.00021	-0.00041	-0.00025	-0.00070	0.00015	-0.00064	0.00060	0.00165	-0.00029	9.300	4.817	5.249	45.46	49.23	51.31	47.65	3.754	2.239	0.00043	1.06e-8	0.00021	6.39e-8	0.00025	1.04e-7	0.00015	1.06e-7	0.00060	3.86e-7	0.00029	4.78e-7	45.48	42.83	40.21	
9.400	0.000024	0.00044	-0.00030	-0.00020	-0.00041	-0.00025	-0.00071	0.00016	-0.00064	0.00060	0.00166	-0.00029	9.400	4.814	5.248	45.46	49.23	51.31	47.65	3.754	2.238	0.00044	1.07e-8	0.00020	6.18e-8	0.00025	1.01e-7	0.00016	1.10e-7	0.00060	3.84e-7	0.00029	4.75e-7	45.47	42.84	40.21	
9.500	0.000032	0.00044	-0.00029	-0.00020	-0.00041	-0.00025	-0.00070	0.00015	-0.00064	0.00061	0.00165	-0.00028	9.500	4.815	5.247	45.46	49.23	51.31	47.65	3.752	2.238	0.00044	1.40e-8	0.00020	5.97e-8	0.00025	1.02e-7	0.00015	1.08e-7	0.00061	3.94e-7	0.00028	4.70e-7	45.48	42.84	40.22	
9.600	0.000032	0.00044	-0.00030	-0.00019	-0.00040	-0.00026	-0.00069	0.00016	-0.00063	0.00061	0.00165	-0.00029	9.600	4.815	5.246	45.46	49.23	51.31	47.65	3.752	2.238	0.00044	1.40e-8	0.00019	5.84e-8	0.00026	1.06e-7	0.00016	1.12e-7	0.00061	3.85e-7	0.00029	4.81e-7	45.48	42.84	40.22	
9.700	0.000023	0.00045	-0.00031	-0.00020	-0.00040	-0.00028	-0.00069	0.00017	-0.00062	0.00061	0.00165	-0.00029	9.700	4.813	5.245	45.46	49.23	51.31	47.65	3.752	2.237	0.00045	1.03e-8	0.00020	6.10e-8	0.00028	1.13e-7	0.00017	1.15e-7	0.00061	3.75e-7	0.00029	4.74e-7	45.48	42.84	40.22	
9.800	0.000016	0.00046	-0.00031	-0.00021	-0.00041	-0.00028	-0.00069	0.00017	-0.00062	0.00060	0.00165	-0.00029	9.800	4.814	5.245	45.46	49.23	51.31	47.65	3.751	2.238	0.00046	7.29e-9	0.00021	6.75e-8	0.00028	1.15e-7	0.00017	1.19e-7	0.00060	3.71e-7	0.00029	4.73e-7	45.48	42.84	40.22	
9.900	0.000024	0.00045	-0.00031	-0.00021	-0.00042	-0.00028	-0.00070	0.00017	-0.00062	0.00060	0.00165	-0.00030	9.900	4.812	5.244	45.46	49.23	51.31	47.65	3.749	2.238	0.00045	1.11e-8	0.00021	6.67e-8	0.00028	1.15e-7	0.00017	1.17e-7	0.00060	3.71e-7	0.00030	4.94e-7	45.48	42.84	40.22	
10.00	0.000026	0.00044	-0.00031	-0.00020	-0.00041	-0.00027	-0.00070	0.00016	-0.00062	0.00060	0.00166	-0.00030	10.00	4.813	5.245	45.46	49.23	51.31	47.66	3.749	2.238	0.00044	1.15e-8	0.00020	6.34e-8	0.00027	1.10e-7	0.00016	1.15e-7	0.00060	3.71e-7	0.00030	4.90e-7	45.48	42.84	40.22	
10.10	0.000030	0.00043	-0.00031	-0.00019	-0.00041	-0.00027	-0.00071	0.00017	-0.00062	0.00059	0.00165	-0.00030	10.10	4.812	5.243	45.46	49.23	51.31	47.66	3.749	2.238	0.00043	1.29e-8	0.00019	6.03e-8	0.00027	1.10e-7	0.00017	1.18e-7	0.00059	3.64e-7	0.00030	5.00e-7	45.48	42.84	40.22	
10.20	0.000020	0.00042	-0.00031	-0.00020	-0.00041	-0.00028	-0.00071	0.00016	-0.00061	0.00060	0.00164	-0.00031	10.20	4.811	5.243	45.46	49.23	51.31	47.66	3.747	2.238	0.00042	8.52e-9	0.00020	6.25e-8	0.00028	1.14e-7	0.00016	1.16e-7	0.00060	3.65e-7	0.00031	5.02e-7	45.48	42.85	40.22	
10.30	0.000027	0.00043	-0.00031	-0.00020	-0.00042	-0.00027	-0.00071	0.00016	-0.00061	0.00061	0.00164	-0.00030	10.30	4.811	5.242	45.46	49.23	51.31	47.66	3.746	2.239	0.00043	1.18e-8	0.00020	6.35e-8	0.00027	1.12e-7	0.00016	1.12e-7	0.00061	3.69e-7	0.00030	4.83e-7	45.49	42.85	40.22	
10.40	0.000032	0.00042	-0.00031	-0.00020	-0.00042	-0.00027	-0.00071	0.00016	-0.00061	0.00060	0.00165	-0.00027	10.40	4.812	5.241	45.46	49.23	51.31	47.66	3.745	2.239	0.00042	1.33e-8	0.00020	6.30e-8	0.00027	1.11e-7	0.00016	1.13e-7	0.00060	3.70e-7	0.00027	4.44e-7	45.49	42.85	40.22	
10.50	0.000037	0.00041	-0.00031	-0.00021	-0.00041	-0.00027	-0.00071	0.00016	-0.00061	0.00059	0.00166	-0.00027	10.50	4.810	5.240	45.46	49.23	51.31	47.66	3.745	2.239	0.00041	1.52e-8	0.00021	6.37e-8	0.00027	1.10e-7	0.00016	1.14e-7	0.00059	3.61e-7	0.00027	4.45e-7	45.49	42.85	40.22	
10.60	0.000049	0.00041	-0.00031	-0.00021	-0.00042	-0.00026	-0.00070	0.00016	-0.00062	0.00059	0.00165	-0.00026	10.60	4.810	5.239	45.46	49.23	51.31	47.66	3.744	2.239	0.00041	2.00e-8	0.00021	6.61e-8	0.00026	1.10e-7	0.00016	1.15e-7	0.00059	3.60e-7	0.00026	4.34e-7	45.49	42.85	40.22	
10.70	0.000052	0.00041	-0.00030	-0.00021	-0.00043	-0.00028	-0.00070	0.00017	-0.00062	0.00058	0.00165	-0.00026	10.70	4.809	5.239	45.46	49.23	51.31	47.66	3.745	2.240	0.00041	2.13e-8	0.00021	6.33e-8	0.00028	1.17e-7	0.00017	1.20e-7	0.00058	3.61e-7	0.00026	4.21e-7	45.49	42.85	40.22	
10.80	0.000049	0.00041	-0.00032	-0.00021	-0.00042	-0.00028	-0.00070	0.00017	-0.00061	0.00058	0.00166	-0.00025	10.80	4.809	5.238	45.46	49.23	51.31	47.66	3.743	2.239	0.00041	2.01e-8	0.00021	6.81e-8	0.00028	1.17e-7	0.00017	1.18e-7	0.00058	3.52e-7	0.00025	4.19e-7	45.49	42.85	40.22	
10.90	0.000049	0.00042	-0.00032	-0.00021	-0.00042	-0.00028	-0.00069	0.00016	-0.00061	0.00058	0.00167	-0.00028	10.90	4.809	5.238	45.46	49.23	51.31	47.66	3.742	2.239	0.00042	2.03e-8	0.00021	6.53e-8	0.00028	1.15e-7	0.00016	1.11e-7	0.00058	3.56e-7	0.00028	4.65e-7	45.49	42.85	40.22	
11.00	0.000042	0.00042	-0.00031	-0.00021	-0.00042	-0.00027	-0.00068	0.00016	-0.00062	0.00059	0.00166	-0.00029	11.00	4.807	5.238	45.46	49.23	51.31	47.66	3.741	2.240	0.00042	1.73e-8	0.00021	6.53e-8	0.00027	1.11e-7	0.00016	1.11e-7	0.00059	3.62e-7	0.00029	4.85e-7	45.49	42.85	40.22	
11.10	0.000035	0.00042	-0.00030	-0.00022	-0.00042	-0.00026	-0.00068	0.00016	-0.00062	0.00058	0.00166	-0.00029	11.10	4.807	5.237	45.46	49.23	51.31	47.66	3.741	2.240	0.00042	1.45e-8	0.00022	6.67e-8	0.00026	1.11e-7	0.00016	1.08e-7	0.00058	3.59e-7	0.00029	4.72e-7	45.49	42.85	40.22	
11.20	0.000049	0.00042	-0.00030	-0.00021	-0.00042	-0.00027	-0.00069	0.00016	-0.00063	0.00059	0.00166	-0.00028	11.20	4.807	5.236	45.46	49.24	51.31	47.66	3.740	2.239	0.00042	2.06e-8	0.00021	6.44e-8	0.00027	1.13e-7	0.00016	1.10e-7	0.00059	3.68e-7	0.00028	4.67e-7	45.50	42.86	40.22	
11.30	0.000056	0.00042	-0.00031	-0.00021	-0.00042	-0.00027	-0.00069	0.00015	-0.00063	0.00059	0.00166	-0.00028	11.30	4.806	5.234	45.46	49.23	51.31	47.66	3.739	2.240	0.00042	2.34e-8	0.00021	6.47e-8	0.00027	1.11e-7	0.00015	1.06e-7	0.00059	3.68e-7	0.00028	4.68e-7	45.50	42.86	40.23	
11.40	0.000056	0.00041	-0.00030	-0.00020	-0.00041	-0.00027	-0.00069	0.00017	-0.00062	0.00060	0.00166	-0.00029	11.40	4.804	5.233	45.46	49.24	51.31	47.66	3.738	2.240	0.00041	2.32e-8	0.00020	6.19e-8	0.00027	1.09e-7	0.00017	1.19e-7	0.00060	3.72e-7	0.00029	4.87e-7	45.50	42.86	40.23	
11.50	0.000042	0.00040	-0.00030	-0.00020	-0.00042	-0.00028	-0.00068	0.00017	-0.00062	0.00060	0.00166	-0.00030	11.50	4.804	5.234	45.46	49.24	51.31	47.66	3.737	2.240	0.00040	1.69e-8	0.00020	5.93e-8	0.00028	1.18e-7	0.00017	1.14e-7	0.00060	3.74e-7	0.00030	5.02e-7	45.50	42.86	40.23	
11.60	0.000048	0.00041	-0.00031	-0.00020	-0.00042	-0.00028	-0.00069	0.00017	-0.00062	0.00059	0.00167	-0.00031	11.60	4.804	5.232	45.46	49.24	51.31	47.67	3.738	2.240	0.00041	1.95e-8	0.00020	6.18e-8	0.00028	1.15e-7	0.00017	1.18e-7	0.00059	3.64e-7	0.00031	5.11e-7	45.50	42.86	40.23	
11.70	0.000048	0.00039	-0.00031	-0.00020	-0.00042	-0.00026	-0.00068	0.00016	-0.00061	0.00059	0.00168	-0.00031	11.70	4.804	5.232	45.46	49.24	51.31	47.67	3.736	2.240	0.00039	1.87e-8	0.00020	6.34e-8	0.00026	1.09e-7	0.00016	1.08e-7	0.00059	3.65e-7	0.00031	5.22e-7	45.50	42.86	40.23	
11.80	0.000046	0.00040	-0.00030	-0.00021	-0.00042	-0.00025	-0.00068	0.00016	-0.00062	0.00059	0.00165	-0.00029	11.80	4.803	5.231	45.46	49.24	51.31	47.67	3.736	2.241	0.00040	1.84e-8	0.00021	6.35e-8	0.00025	1.06e-7	0.00016	1.11e-7	0.00059	3.64e-7	0.00029	4.86e-7	45.50	42.86	40.23	
11.90	0.000046	0.00039	-0.00031	-0.00020	-0.00042	-0.00026	-0.00068	0.00016	-0.00062	0.00060	0.00164	-0.00027	11.90	4.801	5.230	45.46	49.24	51.31	47.67	3.735	2.240	0.00039	1.81e-8	0.00020	6.13e-8	0.00026	1.06e-7	0.00016	1.11e-7	0.00060	3.71e-7	0.00027	4.49e-7	45.50	42.86	40.23	
12.00	0.000055	0.00039	-0.00031	-0.00020	-0.00041	-0.00024	-0.00068	0.00016	-0.00062	0.00060	0.00165	-0.00028	12.00	4.802	5.230	45.46	49.24	51.31	47.67	3.735	2.241	0.00039	2.15e-8	0.00020	6.28e-8	0.00024	9.84e-8	0.00016	1.10e-7	0.00060	3.75e-7	0.00028	4.66e-7	45.50	42.86	40.23	
12.10	0.000049	0.00040	-0.00031	-0.00021	-0.00042	-0.00024	-0.00069	0.00017	-0.00062	0.00060	0.00165	-0.00029	12.10	4.801	5.230	45.46	49.24	51.31	47.67	3.733	2.240	0.00040	1.94e-8	0.00021	6.39e-8	0.00024	1.02e-7	0.00017	1.14e-7	0.00060	3.71e-7	0.00029	4.72e-7	45.51	42.87	40.23	
12.20	0.000027	0.00040	-0.00030	-0.00021	-0.00042	-0.00025	-0.00069	0.00017	-0.00062	0.00060	0.00165	-0.00029	12.20	4.801	5.228	45.46	49.24	51.31	47.67	3.732	2.241	0.00040	1.10e-8	0.00021	6.53e-8	0.00025	1.05e-7	0.00017	1.19e-7	0.00060	3.71e-7	0.00029	4.85e-7	45.51	42.87	40.23	
12.30	0.000039	0.00040	-0.00030	-0.00021	-0.00042	-0.00025	-0.00068	0.00017	-0.00062	0.00060	0.00166	-0.00029	12.30	4.801	5.228	45.46	49.24	51.31	47.67	3.732	2.242	0.00040	1.58e-8	0.00021	6.27e-8	0.00025	1.05e-7	0.00017	1.19e-7	0.00060	3.70e-7	0.00029	4.82e-7	45.51	42.87	40.23	
12.40	0.000042	0.00041	-0.00030	-0.00021	-0.00039	-0.00027	-0.00069	0.00016	-0.00063	0.00060	0.00164	-0.00028	12.40	4.800	5.227	45.46	49.24	51.31	47.67	3.731	2.241	0.00041	1.71e-8	0.00021	6.31e-8	0.00027	1.04e-7	0.00016	1.09e-7	0.00060	3.77e-7	0.00028	4.64e-7	45.51	42.87	40.23	
