Time1_[s],Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
699.90,-0.000043,0.00017,-0.00037,-0.00026,-0.00036,-0.00026,1.230,0.2414,1.198,0.2352,0.9544,-0.3022,699.90,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.664,0.00017,7.23e-9,0.00026,9.52e-8,0.00026,9.37e-8,0.2414,0.2970,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.62
700.00,-0.000039,0.00021,-0.00037,-0.00026,-0.00035,-0.00026,1.230,0.2414,1.198,0.2352,0.9544,-0.3022,700.00,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.663,0.00021,8.07e-9,0.00026,9.50e-8,0.00026,9.25e-8,0.2414,0.2970,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.62
700.10,-0.000036,0.00022,-0.00036,-0.00025,-0.00035,-0.00026,1.231,0.2414,1.198,0.2352,0.9544,-0.3022,700.10,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.662,0.00022,7.79e-9,0.00025,9.12e-8,0.00026,9.14e-8,0.2414,0.2970,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.62
700.20,-0.000045,0.00021,-0.00037,-0.00025,-0.00036,-0.00025,1.231,0.2414,1.198,0.2352,0.9544,-0.3022,700.20,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.662,0.00021,9.53e-9,0.00025,9.30e-8,0.00025,9.00e-8,0.2414,0.2970,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
700.30,-0.000037,0.00022,-0.00037,-0.00026,-0.00036,-0.00024,1.231,0.2414,1.198,0.2352,0.9544,-0.3022,700.30,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.661,0.00022,8.21e-9,0.00026,9.48e-8,0.00024,8.81e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
700.40,-0.000036,0.00022,-0.00036,-0.00026,-0.00036,-0.00024,1.231,0.2414,1.198,0.2352,0.9544,-0.3022,700.40,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.661,0.00022,7.89e-9,0.00026,9.28e-8,0.00024,8.69e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
700.50,-0.000048,0.00023,-0.00035,-0.00025,-0.00036,-0.00024,1.231,0.2414,1.198,0.2352,0.9545,-0.3022,700.50,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.660,0.00023,1.08e-8,0.00025,8.67e-8,0.00024,8.83e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
700.60,-0.000049,0.00023,-0.00036,-0.00024,-0.00037,-0.00024,1.231,0.2414,1.198,0.2352,0.9545,-0.3022,700.60,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.659,0.00023,1.12e-8,0.00024,8.69e-8,0.00024,8.70e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
700.70,-0.000050,0.00022,-0.00036,-0.00024,-0.00038,-0.00023,1.231,0.2414,1.198,0.2352,0.9545,-0.3022,700.70,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.658,0.00022,1.11e-8,0.00024,8.65e-8,0.00023,8.76e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
700.80,-0.000045,0.00022,-0.00036,-0.00025,-0.00038,-0.00023,1.231,0.2414,1.198,0.2352,0.9545,-0.3022,700.80,13.70,12.78,44.40,46.88,51.47,45.89,13.78,8.657,0.00022,9.79e-9,0.00025,8.91e-8,0.00023,8.81e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.63
700.90,-0.000048,0.00022,-0.00036,-0.00026,-0.00039,-0.00024,1.231,0.2414,1.198,0.2352,0.9545,-0.3022,700.90,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.657,0.00022,1.07e-8,0.00026,9.15e-8,0.00024,9.29e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.63
701.00,-0.000052,0.00023,-0.00036,-0.00025,-0.00038,-0.00024,1.231,0.2414,1.198,0.2352,0.9546,-0.3022,701.00,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.656,0.00023,1.21e-8,0.00025,8.84e-8,0.00024,9.09e-8,0.2414,0.2971,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
701.10,-0.000046,0.00023,-0.00035,-0.00024,-0.00037,-0.00024,1.231,0.2414,1.198,0.2352,0.9546,-0.3022,701.10,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.655,0.00023,1.06e-8,0.00024,8.61e-8,0.00024,8.98e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2884,33.10,32.19,31.63
701.20,-0.000043,0.00022,-0.00035,-0.00025,-0.00037,-0.00026,1.231,0.2414,1.198,0.2352,0.9546,-0.3022,701.20,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.655,0.00022,9.66e-9,0.00025,8.80e-8,0.00026,9.56e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.63
701.30,-0.000050,0.00023,-0.00036,-0.00024,-0.00037,-0.00026,1.231,0.2414,1.198,0.2352,0.9547,-0.3022,701.30,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.654,0.00023,1.14e-8,0.00024,8.83e-8,0.00026,9.62e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.63
701.40,-0.000046,0.00022,-0.00037,-0.00024,-0.00036,-0.00025,1.231,0.2414,1.198,0.2352,0.9547,-0.3022,701.40,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.653,0.00022,1.02e-8,0.00024,8.99e-8,0.00025,9.00e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.63
701.50,-0.000049,0.00021,-0.00036,-0.00024,-0.00036,-0.00024,1.231,0.2414,1.198,0.2352,0.9547,-0.3022,701.50,13.70,12.77,44.40,46.88,51.47,45.89,13.78,8.653,0.00021,1.04e-8,0.00024,8.76e-8,0.00024,8.93e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.63
701.60,-0.000042,0.00021,-0.00036,-0.00024,-0.00036,-0.00026,1.231,0.2415,1.198,0.2352,0.9547,-0.3022,701.60,13.69,12.77,44.40,46.88,51.47,45.89,13.78,8.652,0.00021,8.79e-9,0.00024,8.71e-8,0.00026,9.31e-8,0.2415,0.2972,0.2352,0.2817,0.3022,0.2885,33.11,32.19,31.63
701.70,-0.000033,0.00021,-0.00037,-0.00025,-0.00036,-0.00025,1.231,0.2414,1.198,0.2352,0.9547,-0.3022,701.70,13.69,12.77,44.41,46.88,51.47,45.89,13.78,8.651,0.00021,6.97e-9,0.00025,9.13e-8,0.00025,9.03e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2885,33.11,32.19,31.64
701.80,-0.000035,0.00021,-0.00036,-0.00024,-0.00036,-0.00025,1.231,0.2414,1.198,0.2352,0.9548,-0.3022,701.80,13.69,12.77,44.41,46.88,51.47,45.89,13.78,8.649,0.00021,7.38e-9,0.00024,8.81e-8,0.00025,9.14e-8,0.2414,0.2972,0.2352,0.2817,0.3022,0.2885,33.10,32.19,31.64
701.90,-0.000030,0.00021,-0.00036,-0.00024,-0.00036,-0.00026,1.231,0.2415,1.198,0.2352,0.9548,-0.3022,701.90,13.69,12.77,44.40,46.88,51.47,45.89,13.78,8.649,0.00021,6.28e-9,0.00024,8.81e-8,0.00026,9.28e-8,0.2415,0.2972,0.2352,0.2817,0.3022,0.2886,33.11,32.19,31.64
702.00,-0.000042,0.00021,-0.00036,-0.00025,-0.00035,-0.00026,1.231,0.2415,1.198,0.2352,0.9548,-0.3022,702.00,13.69,12.77,44.41,46.88,51.46,45.89,13.77,8.649,0.00021,8.67e-9,0.00025,8.91e-8,0.00026,9.09e-8,0.2415,0.2973,0.2352,0.2817,0.3022,0.2886,33.11,32.19,31.64
702.10,-0.000037,0.00021,-0.00036,-0.00025,-0.00036,-0.00024,1.231,0.2415,1.198,0.2352,0.9548,-0.3022,702.10,13.69,12.77,44.40,46.88,51.46,45.88,13.77,8.647,0.00021,7.94e-9,0.00025,9.17e-8,0.00024,8.69e-8,0.2415,0.2973,0.2352,0.2817,0.3022,0.2886,33.11,32.19,31.64
702.20,-0.000045,0.00021,-0.00035,-0.00025,-0.00036,-0.00024,1.231,0.2415,1.198,0.2352,0.9548,-0.3023,702.20,13.69,12.77,44.41,46.88,51.46,45.88,13.77,8.647,0.00021,9.46e-9,0.00025,8.72e-8,0.00024,8.72e-8,0.2415,0.2973,0.2352,0.2817,0.3023,0.2886,33.11,32.19,31.64
702.30,-0.000036,0.00020,-0.00034,-0.00025,-0.00036,-0.00023,1.231,0.2415,1.198,0.2352,0.9549,-0.3023,702.30,13.69,12.77,44.40,46.88,51.46,45.88,13.77,8.647,0.00020,7.32e-9,0.00025,8.69e-8,0.00023,8.34e-8,0.2415,0.2974,0.2352,0.2817,0.3023,0.2886,33.11,32.19,31.64
702.40,-0.000022,0.00021,-0.00034,-0.00023,-0.00035,-0.00024,1.231,0.2415,1.198,0.2352,0.9549,-0.3023,702.40,13.69,12.77,44.41,46.88,51.46,45.88,13.77,8.647,0.00021,4.45e-9,0.00023,8.02e-8,0.00024,8.29e-8,0.2415,0.2974,0.2352,0.2817,0.3023,0.2886,33.11,32.19,31.64
702.50,-0.000012,0.00021,-0.00035,-0.00022,-0.00035,-0.00024,1.231,0.2415,1.198,0.2352,0.9549,-0.3024,702.50,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.646,0.00021,2.44e-9,0.00022,7.62e-8,0.00024,8.49e-8,0.2415,0.2974,0.2352,0.2817,0.3024,0.2887,33.11,32.19,31.64
702.60,-0.000020,0.00021,-0.00037,-0.00022,-0.00035,-0.00025,1.231,0.2415,1.198,0.2352,0.9549,-0.3024,702.60,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.645,0.00021,4.27e-9,0.00022,8.14e-8,0.00025,8.74e-8,0.2415,0.2974,0.2352,0.2817,0.3024,0.2887,33.11,32.19,31.64
702.70,-0.000026,0.00022,-0.00037,-0.00022,-0.00036,-0.00026,1.231,0.2415,1.198,0.2352,0.9549,-0.3023,702.70,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.644,0.00022,5.61e-9,0.00022,8.11e-8,0.00026,9.36e-8,0.2415,0.2974,0.2352,0.2818,0.3023,0.2887,33.11,32.19,31.64
702.80,-0.000033,0.00022,-0.00037,-0.00022,-0.00036,-0.00026,1.231,0.2415,1.198,0.2352,0.9549,-0.3023,702.80,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.643,0.00022,7.21e-9,0.00022,8.36e-8,0.00026,9.40e-8,0.2415,0.2974,0.2352,0.2818,0.3023,0.2886,33.11,32.19,31.64
702.90,-0.000026,0.00023,-0.00037,-0.00022,-0.00035,-0.00025,1.231,0.2415,1.198,0.2352,0.9549,-0.3023,702.90,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.643,0.00023,6.02e-9,0.00022,8.16e-8,0.00025,8.78e-8,0.2415,0.2974,0.2352,0.2818,0.3023,0.2887,33.11,32.20,31.64
703.00,-0.000022,0.00022,-0.00037,-0.00022,-0.00035,-0.00026,1.231,0.2416,1.198,0.2353,0.9549,-0.3023,703.00,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.642,0.00022,4.77e-9,0.00022,7.91e-8,0.00026,8.97e-8,0.2416,0.2974,0.2353,0.2818,0.3023,0.2887,33.11,32.19,31.65
703.10,-0.000019,0.00019,-0.00037,-0.00024,-0.00035,-0.00027,1.231,0.2415,1.198,0.2353,0.9549,-0.3023,703.10,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.641,0.00019,3.59e-9,0.00024,8.79e-8,0.00027,9.45e-8,0.2415,0.2974,0.2353,0.2818,0.3023,0.2887,33.11,32.20,31.65
703.20,-0.000023,0.00018,-0.00037,-0.00025,-0.00036,-0.00027,1.231,0.2415,1.198,0.2353,0.9549,-0.3023,703.20,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.640,0.00018,4.25e-9,0.00025,9.23e-8,0.00027,9.57e-8,0.2415,0.2974,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.30,-0.000022,0.00018,-0.00037,-0.00025,-0.00036,-0.00027,1.231,0.2415,1.198,0.2353,0.9549,-0.3023,703.30,13.69,12.76,44.41,46.88,51.46,45.88,13.77,8.640,0.00018,3.99e-9,0.00025,9.16e-8,0.00027,9.52e-8,0.2415,0.2974,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.40,-0.000019,0.00018,-0.00036,-0.00025,-0.00036,-0.00027,1.231,0.2416,1.198,0.2353,0.9549,-0.3023,703.40,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.638,0.00018,3.32e-9,0.00025,9.00e-8,0.00027,9.63e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.50,-0.000023,0.00017,-0.00036,-0.00026,-0.00036,-0.00026,1.231,0.2416,1.198,0.2353,0.9549,-0.3023,703.50,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.638,0.00017,3.99e-9,0.00026,9.29e-8,0.00026,9.28e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.60,-0.000030,0.00018,-0.00037,-0.00026,-0.00035,-0.00027,1.231,0.2415,1.198,0.2353,0.9549,-0.3023,703.60,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.637,0.00018,5.50e-9,0.00026,9.62e-8,0.00027,9.49e-8,0.2415,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.70,-0.000019,0.00018,-0.00037,-0.00026,-0.00035,-0.00027,1.231,0.2416,1.198,0.2353,0.9549,-0.3023,703.70,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.637,0.00018,3.35e-9,0.00026,9.73e-8,0.00027,9.43e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.80,-0.000019,0.00017,-0.00037,-0.00026,-0.00036,-0.00026,1.231,0.2416,1.198,0.2353,0.9549,-0.3023,703.80,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.637,0.00017,3.21e-9,0.00026,9.39e-8,0.00026,9.36e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
703.90,-0.000020,0.00016,-0.00037,-0.00025,-0.00036,-0.00027,1.231,0.2416,1.198,0.2353,0.9550,-0.3023,703.90,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.635,0.00016,3.29e-9,0.00025,9.14e-8,0.00027,9.44e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
704.00,-0.000020,0.00017,-0.00036,-0.00022,-0.00035,-0.00028,1.231,0.2416,1.198,0.2353,0.9550,-0.3023,704.00,13.68,12.76,44.41,46.88,51.46,45.88,13.77,8.635,0.00017,3.52e-9,0.00022,8.14e-8,0.00028,9.61e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
704.10,-0.000022,0.00018,-0.00036,-0.00022,-0.00036,-0.00029,1.231,0.2416,1.198,0.2353,0.9550,-0.3023,704.10,13.68,12.75,44.41,46.88,51.46,45.88,13.77,8.635,0.00018,3.93e-9,0.00022,8.06e-8,0.00029,1.03e-7,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
704.20,-0.000023,0.00017,-0.00037,-0.00022,-0.00037,-0.00030,1.232,0.2416,1.198,0.2353,0.9550,-0.3023,704.20,13.68,12.75,44.41,46.88,51.46,45.88,13.77,8.635,0.00017,3.92e-9,0.00022,8.24e-8,0.00030,1.09e-7,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.11,32.20,31.65
704.30,-0.000023,0.00017,-0.00037,-0.00022,-0.00036,-0.00029,1.232,0.2416,1.198,0.2353,0.9550,-0.3023,704.30,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.634,0.00017,3.82e-9,0.00022,8.39e-8,0.00029,1.03e-7,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.12,32.20,31.65
704.40,-0.000014,0.00018,-0.00037,-0.00023,-0.00035,-0.00028,1.232,0.2416,1.198,0.2353,0.9550,-0.3023,704.40,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.634,0.00018,2.53e-9,0.00023,8.75e-8,0.00028,9.97e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.12,32.20,31.65
704.50,-0.000022,0.00019,-0.00037,-0.00024,-0.00035,-0.00028,1.231,0.2416,1.198,0.2353,0.9550,-0.3023,704.50,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.632,0.00019,4.05e-9,0.00024,8.99e-8,0.00028,9.86e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.12,32.20,31.66
704.60,-0.000022,0.00018,-0.00037,-0.00023,-0.00035,-0.00027,1.232,0.2416,1.198,0.2353,0.9550,-0.3023,704.60,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.632,0.00018,3.96e-9,0.00023,8.53e-8,0.00027,9.67e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.12,32.20,31.66
704.70,-0.000033,0.00018,-0.00037,-0.00023,-0.00035,-0.00028,1.232,0.2416,1.198,0.2353,0.9550,-0.3023,704.70,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.632,0.00018,6.07e-9,0.00023,8.58e-8,0.00028,9.57e-8,0.2416,0.2975,0.2353,0.2819,0.3023,0.2887,33.12,32.20,31.66
704.80,-0.000032,0.00018,-0.00036,-0.00023,-0.00036,-0.00028,1.232,0.2416,1.198,0.2353,0.9551,-0.3023,704.80,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.631,0.00018,5.62e-9,0.00023,8.43e-8,0.00028,1.00e-7,0.2416,0.2975,0.2353,0.2820,0.3023,0.2887,33.12,32.20,31.66
704.90,-0.000026,0.00018,-0.00036,-0.00022,-0.00036,-0.00028,1.232,0.2416,1.198,0.2353,0.9551,-0.3023,704.90,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.631,0.00018,4.60e-9,0.00022,8.05e-8,0.00028,1.00e-7,0.2416,0.2975,0.2353,0.2820,0.3023,0.2887,33.12,32.20,31.66
705.00,-0.000020,0.00019,-0.00036,-0.00023,-0.00036,-0.00027,1.232,0.2416,1.198,0.2353,0.9551,-0.3023,705.00,13.67,12.75,44.41,46.88,51.46,45.88,13.76,8.630,0.00019,3.78e-9,0.00023,8.29e-8,0.00027,9.66e-8,0.2416,0.2975,0.2353,0.2820,0.3023,0.2888,33.12,32.20,31.66
705.10,-0.000010,0.00018,-0.00036,-0.00023,-0.00036,-0.00028,1.232,0.2416,1.198,0.2353,0.9551,-0.3023,705.10,13.68,12.75,44.41,46.88,51.46,45.88,13.76,8.629,0.00018,1.85e-9,0.00023,8.41e-8,0.00028,9.85e-8,0.2416,0.2975,0.2353,0.2820,0.3023,0.2888,33.12,32.20,31.66
705.20,-0.000012,0.00018,-0.00036,-0.00024,-0.00036,-0.00027,1.232,0.2416,1.198,0.2353,0.9551,-0.3023,705.20,13.67,12.75,44.41,46.88,51.46,45.87,13.76,8.627,0.00018,2.03e-9,0.00024,8.60e-8,0.00027,9.88e-8,0.2416,0.2975,0.2353,0.2820,0.3023,0.2888,33.12,32.20,31.66
705.30,-0.000023,0.00018,-0.00036,-0.00023,-0.00037,-0.00027,1.232,0.2416,1.198,0.2353,0.9552,-0.3023,705.30,13.67,12.75,44.41,46.88,51.46,45.88,13.76,8.627,0.00018,4.15e-9,0.00023,8.15e-8,0.00027,1.01e-7,0.2416,0.2975,0.2353,0.2820,0.3023,0.2888,33.12,32.20,31.66
705.40,-0.000023,0.00018,-0.00037,-0.00023,-0.00037,-0.00028,1.232,0.2416,1.198,0.2353,0.9552,-0.3023,705.40,13.67,12.75,44.41,46.88,51.46,45.87,13.76,8.626,0.00018,4.12e-9,0.00023,8.47e-8,0.00028,1.03e-7,0.2416,0.2975,0.2353,0.2820,0.3023,0.2888,33.12,32.20,31.66
705.50,-0.000029,0.00017,-0.00036,-0.00023,-0.00037,-0.00026,1.232,0.2416,1.198,0.2353,0.9552,-0.3023,705.50,13.67,12.75,44.41,46.88,51.46,45.87,13.76,8.626,0.00017,4.86e-9,0.00023,8.31e-8,0.00026,9.37e-8,0.2416,0.2975,0.2353,0.2821,0.3023,0.2888,33.12,32.20,31.66
705.60,-0.000040,0.00016,-0.00036,-0.00024,-0.00036,-0.00026,1.232,0.2416,1.199,0.2354,0.9552,-0.3024,705.60,13.67,12.75,44.41,46.88,51.46,45.87,13.76,8.626,0.00016,6.63e-9,0.00024,8.48e-8,0.00026,9.56e-8,0.2416,0.2975,0.2354,0.2821,0.3024,0.2888,33.12,32.20,31.66
705.70,-0.000042,0.00017,-0.00036,-0.00023,-0.00036,-0.00027,1.232,0.2416,1.199,0.2354,0.9552,-0.3023,705.70,13.67,12.75,44.41,46.88,51.46,45.87,13.76,8.625,0.00017,7.11e-9,0.00023,8.43e-8,0.00027,9.83e-8,0.2416,0.2975,0.2354,0.2821,0.3023,0.2888,33.12,32.20,31.66
705.80,-0.000043,0.00017,-0.00037,-0.00023,-0.00036,-0.00026,1.232,0.2416,1.199,0.2354,0.9552,-0.3023,705.80,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.625,0.00017,7.48e-9,0.00023,8.51e-8,0.00026,9.38e-8,0.2416,0.2975,0.2354,0.2821,0.3023,0.2888,33.12,32.20,31.66
705.90,-0.000042,0.00016,-0.00036,-0.00024,-0.00036,-0.00026,1.232,0.2416,1.199,0.2354,0.9552,-0.3024,705.90,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.624,0.00016,6.69e-9,0.00024,8.65e-8,0.00026,9.15e-8,0.2416,0.2976,0.2354,0.2821,0.3024,0.2888,33.12,32.20,31.67
706.00,-0.000045,0.00016,-0.00036,-0.00024,-0.00036,-0.00026,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.00,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.624,0.00016,7.28e-9,0.00024,8.62e-8,0.00026,9.28e-8,0.2416,0.2976,0.2354,0.2821,0.3024,0.2888,33.12,32.20,31.66
706.10,-0.000042,0.00017,-0.00037,-0.00022,-0.00036,-0.00027,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.10,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.622,0.00017,7.17e-9,0.00022,8.17e-8,0.00027,9.58e-8,0.2416,0.2976,0.2354,0.2821,0.3024,0.2888,33.12,32.20,31.67
706.20,-0.000048,0.00017,-0.00036,-0.00022,-0.00035,-0.00027,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.20,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.622,0.00017,8.09e-9,0.00022,8.06e-8,0.00027,9.63e-8,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.20,31.67
706.30,-0.000046,0.00017,-0.00036,-0.00023,-0.00036,-0.00027,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.30,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.621,0.00017,7.64e-9,0.00023,8.24e-8,0.00027,9.67e-8,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.20,31.67
706.40,-0.000035,0.00016,-0.00036,-0.00023,-0.00036,-0.00027,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.40,13.67,12.74,44.41,46.88,51.46,45.87,13.76,8.621,0.00016,5.48e-9,0.00023,8.10e-8,0.00027,9.63e-8,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
706.50,-0.000049,0.00018,-0.00035,-0.00023,-0.00036,-0.00028,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.50,13.66,12.74,44.41,46.88,51.46,45.87,13.76,8.621,0.00018,8.83e-9,0.00023,8.07e-8,0.00028,1.00e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
706.60,-0.000056,0.00019,-0.00036,-0.00023,-0.00036,-0.00028,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.60,13.66,12.74,44.41,46.88,51.46,45.87,13.76,8.620,0.00019,1.07e-8,0.00023,8.17e-8,0.00028,1.03e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
706.70,-0.000056,0.00020,-0.00035,-0.00024,-0.00036,-0.00029,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.70,13.66,12.74,44.41,46.88,51.46,45.87,13.75,8.619,0.00020,1.10e-8,0.00024,8.46e-8,0.00029,1.03e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
706.80,-0.000045,0.00019,-0.00036,-0.00023,-0.00036,-0.00028,1.232,0.2416,1.199,0.2354,0.9553,-0.3024,706.80,13.66,12.74,44.41,46.88,51.46,45.87,13.75,8.618,0.00019,8.69e-9,0.00023,8.50e-8,0.00028,1.01e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
706.90,-0.000045,0.00019,-0.00036,-0.00024,-0.00037,-0.00028,1.232,0.2416,1.199,0.2354,0.9554,-0.3024,706.90,13.66,12.74,44.41,46.88,51.46,45.87,13.75,8.618,0.00019,8.37e-9,0.00024,8.83e-8,0.00028,1.02e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
707.00,-0.000043,0.00019,-0.00035,-0.00024,-0.00036,-0.00028,1.232,0.2416,1.199,0.2354,0.9554,-0.3024,707.00,13.66,12.74,44.41,46.88,51.46,45.87,13.75,8.618,0.00019,8.29e-9,0.00024,8.60e-8,0.00028,1.00e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
707.10,-0.000035,0.00019,-0.00034,-0.00022,-0.00036,-0.00029,1.232,0.2416,1.199,0.2354,0.9554,-0.3024,707.10,13.66,12.74,44.41,46.88,51.46,45.87,13.75,8.617,0.00019,6.53e-9,0.00022,7.74e-8,0.00029,1.02e-7,0.2416,0.2976,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
707.20,-0.000037,0.00018,-0.00036,-0.00022,-0.00036,-0.00028,1.232,0.2416,1.199,0.2354,0.9554,-0.3024,707.20,13.66,12.74,44.41,46.88,51.46,45.87,13.75,8.616,0.00018,6.91e-9,0.00022,7.85e-8,0.00028,1.01e-7,0.2416,0.2977,0.2354,0.2821,0.3024,0.2889,33.12,32.21,31.67
