Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC],RPS_Cold,RPS_Hot,Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
827.0,1.5,27.94,-1.31,28.62,4,3,-1.84e-05,0.000195,-0.000297,-0.000258,-0.000373,-0.000294,-0.000682,0.000218,-0.000786,0.000508,0.001108,3.732e-06,827.45,2.0785,1.128,26.360000000000003,26.880000000000003,29.1,26.96,1.0664,-1.9838,0.000195,3.594e-09,0.000258,7.611e-08,0.000294,1.0972e-07,0.000218,1.48e-07,0.000508,3.9990000000000003e-07,7.732e-06,7.373999999999998e-09,25.817,24.88,25.23
828.0,1.5,27.94,-1.31,28.62,3,3,-1.9465e-05,0.000197,-0.000299,-0.000256,-0.0003779999999999,-0.00029,-0.00069,0.000219,-0.000779,0.000499,0.000372,1.462e-06,828.45,2.0797,1.1306999999999998,26.360000000000003,26.880000000000003,29.1,26.96,1.0659,-1.9866,0.000197,3.923e-09,0.000256,7.662999999999999e-08,0.00029,1.096e-07,0.000219,1.525e-07,0.000499,3.898e-07,9.55e-06,3.2053e-09,25.82,24.88,25.23
829.0,1.5,27.94,-1.31,28.62,4,4,-2.47e-05,0.000205,-0.000286,-0.000239,-0.000377,-0.000294,-0.000699,0.000224,-0.000786,0.000506,-0.0001496,1.5195e-05,829.45,2.0795000000000003,1.1322,26.360000000000003,26.882,29.1,26.96,1.0642,-1.9902,0.000205,5.045e-09,0.000239,6.853e-08,0.000294,1.102e-07,0.000224,1.578e-07,0.000506,3.975e-07,1.5195e-05,1.7768e-09,25.82,24.88,25.23
830.0,1.5,27.94,-1.31,28.62,3,3,-1.3218e-05,0.000187,-0.000294,-0.000239,-0.0003599999999999,-0.000287,-0.000689,0.0002289999999999,-0.000774,0.000493,4.399999999999999e-06,5.947e-06,830.45,2.0796,1.1329,26.360000000000003,26.887,29.1,26.96,1.0621,-1.9927,0.000187,2.5077e-09,0.000239,7.038e-08,0.000287,1.0376e-07,0.0002289999999999,1.584e-07,0.000493,3.822e-07,1.1117e-05,1.1837e-09,25.821,24.88,25.23
831.0,1.5,27.94,-1.31,28.62,4,4,-1.2317e-05,0.000208,-0.0002929999999999,-0.000236,-0.000359,-0.000295,-0.000689,0.000214,-0.000786,0.000501,-0.000449,7.633e-06,831.45,2.0791,1.1317,26.360000000000003,26.89,29.1,26.96,1.0608,-1.9955000000000005,0.000208,2.5769999999999997e-09,0.000236,6.962e-08,0.000295,1.056e-07,0.000214,1.492e-07,0.000501,3.939e-07,1.0803e-05,3.8886e-09,25.829,24.88,25.23
832.0,1.5,27.94,-1.31,28.62,3,3,-9.594e-06,0.0002109999999999,-0.000297,-0.000237,-0.000362,-0.000285,-0.000692,0.0002109999999999,-0.000786,0.000487,-0.000263,-4.802e-06,832.45,2.0785,1.1288,26.360000000000003,26.89,29.102,26.96,1.0586,-1.9979,0.0002109999999999,2.0358e-09,0.000237,7.067000000000001e-08,0.000285,1.0326000000000001e-07,0.0002109999999999,1.4640000000000001e-07,0.000487,3.821e-07,9.974e-06,4.9541e-09,25.829999999999995,24.883,25.23
833.0,1.5,27.94,-1.34,28.59,4,4,-2.889999999999999e-07,0.000199,-0.0003019999999999,-0.000246,-0.000359,-0.0002929999999999,-0.00067,0.000213,-0.000778,0.000497,0.001241,-7.263e-06,833.45,2.0771,1.124,26.360000000000003,26.89,29.110000000000003,26.96,1.0569,-2.0003,0.000199,5.797000000000001e-10,0.000246,7.454e-08,0.0002929999999999,1.049e-07,0.000213,1.437e-07,0.000497,3.864e-07,8.993e-06,1.1203e-08,25.829999999999995,24.89,25.239
834.0,1.5,27.94,-1.37,28.56,3,3,8.639999999999999e-07,0.000225,-0.0002969999999999,-0.000253,-0.000353,-0.000295,-0.000672,0.000213,-0.000786,0.000498,0.001308,-2.415e-05,834.45,2.0752,1.1177,26.360000000000003,26.89,29.110000000000003,26.966,1.0557,-2.0017,0.000225,6.521000000000001e-10,0.000253,7.5e-08,0.000295,1.0459e-07,0.000213,1.434e-07,0.000498,3.9090000000000004e-07,3.165e-05,4.535500000000001e-08,25.829999999999995,24.89,25.246
835.0,1.5,27.94,-1.35,28.56,4,3,1.343e-06,0.000244,-0.0003009999999999,-0.000247,-0.000368,-0.0002929999999999,-0.0006929999999999,0.000209,-0.000767,0.000512,0.001611,-0.000312,835.45,2.0725,1.1115,26.360000000000003,26.89,29.110000000000003,26.97,1.0554,-2.0034,0.000244,1.1531e-09,0.000247,7.424e-08,0.0002929999999999,1.074e-07,0.000209,1.4610000000000004e-07,0.000512,3.9229999999999993e-07,0.000312,5.048e-07,25.831,24.892000000000003,25.253
836.0,1.5,27.94,-1.33,28.56,3,4,-3.4320000000000003e-06,0.000217,-0.000294,-0.00026,-0.000361,-0.0002859999999999,-0.000694,0.000204,-0.000767,0.000516,0.001607,-0.000371,836.45,2.072,1.1075000000000002,26.360000000000003,26.89,29.110000000000003,26.97,1.0552,-2.0044,0.000217,1.1249e-09,0.00026,7.596e-08,0.0002859999999999,1.037e-07,0.000204,1.42e-07,0.000516,3.9520000000000004e-07,0.000371,5.964999999999999e-07,25.837,24.9,25.258000000000003
837.0,1.5,27.94,-1.31,28.56,4,3,-1.0197e-05,0.000212,-0.000299,-0.000268,-0.000362,-0.0003,-0.000696,0.000221,-0.000775,0.000515,0.0016,-0.000363,837.45,2.0719000000000003,1.1056,26.364,26.89,29.117,26.97,1.0562,-2.0046,0.000212,2.1763e-09,0.000268,7.938e-08,0.0003,1.086e-07,0.000221,1.549e-07,0.000515,3.997e-07,0.000363,5.805e-07,25.836,24.9,25.26
838.0,1.5,27.94,-1.34,28.59,3,4,-1.1861e-05,0.000209,-0.0003059999999999,-0.000261,-0.000364,-0.000305,-0.000689,0.000223,-0.000787,0.000521,0.001597,-0.000366,838.45,2.0735,1.1058,26.367,26.89,29.12,26.97,1.0563,-2.0053,0.000209,2.4678e-09,0.000261,7.984e-08,0.000305,1.107e-07,0.000223,1.557e-07,0.000521,4.102e-07,0.000366,5.856000000000001e-07,25.84,24.9,25.26
839.0,1.5,27.94,-1.37,28.62,4,3,-1.47e-05,0.000198,-0.0003059999999999,-0.00026,-0.000356,-0.000308,-0.0007,0.000217,-0.000778,0.000507,0.0015949999999999,-0.000367,839.45,2.0756,1.1076,26.37,26.89,29.12,26.97,1.0566,-2.0043,0.000198,2.92e-09,0.00026,7.906e-08,0.000308,1.1010000000000001e-07,0.000217,1.519e-07,0.000507,3.959e-07,0.000367,5.85e-07,25.84,24.899,25.26
840.0,1.5,27.94,-1.37,28.62,4,4,-6.617e-06,0.000193,-0.000295,-0.000248,-0.000374,-0.000302,-0.000703,0.000215,-0.000774,0.000515,0.001599,-0.000354,840.45,2.0795000000000003,1.1112,26.37,26.894,29.12,26.97,1.0569,-2.004,0.000193,1.4372e-09,0.000248,7.317e-08,0.000302,1.1290000000000001e-07,0.000215,1.523e-07,0.000515,3.989e-07,0.000354,5.686e-07,25.84,24.89,25.26
841.0,1.5,27.94,-1.37,28.62,3,3,3.169e-06,0.000185,-0.00028,-0.000252,-0.00038,-0.000289,-0.000703,0.000222,-0.000779,0.000508,0.0016,-0.000361,841.45,2.0829,1.1163,26.37,26.899,29.12,26.97,1.0573,-2.0034,0.000185,6.946e-10,0.000252,7.031e-08,0.000289,1.093e-07,0.000222,1.553e-07,0.000508,3.953e-07,0.000361,5.791e-07,25.84,24.89,25.252
842.0,1.5,27.94,-1.37,28.62,4,3,5.477e-06,0.000204,-0.000294,-0.000231,-0.000382,-0.0003059999999999,-0.000689,0.0002279999999999,-0.0007779999999999,0.000499,0.001581,-0.000375,842.45,2.0867,1.1204,26.37,26.9,29.12,26.97,1.056,-2.0026,0.000204,1.602e-09,0.000231,6.757e-08,0.0003059999999999,1.172e-07,0.0002279999999999,1.585e-07,0.000499,3.882000000000001e-07,0.000375,5.902000000000001e-07,25.84,24.888,25.25
843.0,1.5,27.94,-1.37,28.62,3,4,1.4197e-05,0.000214,-0.000304,-0.000233,-0.0003779999999999,-0.000292,-0.000704,0.000219,-0.000783,0.000513,0.0016,-0.000363,843.45,2.0899,1.1225,26.37,26.9,29.12,26.97,1.0557,-2.0024,0.000214,3.047e-09,0.000233,7.055999999999999e-08,0.000292,1.1060000000000001e-07,0.000219,1.5350000000000004e-07,0.000513,4.017e-07,0.000363,5.794999999999999e-07,25.84,24.882,25.25
844.0,1.5,27.94,-1.37,28.62,4,3,7.747e-06,0.000215,-0.000321,-0.000217,-0.000385,-0.000295,-0.000703,0.000227,-0.000776,0.000525,0.001612,-0.000364,844.45,2.0933,1.1211,26.373,26.9,29.12,26.976,1.0534,-2.0028,0.000215,1.6524e-09,0.000217,6.939e-08,0.000295,1.136e-07,0.000227,1.609e-07,0.000525,4.085e-07,0.000364,5.871000000000001e-07,25.847,24.88,25.251
845.0,1.5,27.94,-1.37,28.62,3,4,1.5799999999999998e-05,0.000202,-0.000307,-0.000223,-0.000378,-0.0003,-0.000691,0.000212,-0.000771,0.000513,0.001609,-0.000303,845.45,2.0944000000000003,1.1174000000000002,26.378,26.9,29.115,26.98,1.0523,-2.0032,0.000202,3.23e-09,0.000223,6.823e-08,0.0003,1.1390000000000001e-07,0.000212,1.4699999999999998e-07,0.000513,3.944e-07,0.000303,4.873e-07,25.85,24.88,25.259
846.0,1.5,27.94,-1.37,28.59,4,3,1.0962e-05,0.000225,-0.0003059999999999,-0.0002279999999999,-0.000378,-0.000305,-0.000711,0.000234,-0.000776,0.000511,0.001609,-0.000346,846.45,2.0949,1.1105,26.380000000000003,26.9,29.110000000000003,26.98,1.052,-2.0034,0.000225,2.45e-09,0.0002279999999999,6.943e-08,0.000305,1.1460000000000001e-07,0.000234,1.677e-07,0.000511,3.966e-07,0.000346,5.570999999999999e-07,25.85,24.88,25.266
847.0,1.5,27.94,-1.37,28.56,3,3,1.8065e-05,0.000227,-0.000279,-0.000225,-0.000379,-0.000296,-0.000714,0.00023,-0.000758,0.000502,0.001609,-0.000314,847.45,2.0941,1.1034000000000002,26.380000000000003,26.9,29.110000000000003,26.98,1.0525,-2.0038,0.000227,4.129e-09,0.000225,6.31e-08,0.000296,1.124e-07,0.00023,1.651e-07,0.000502,3.8e-07,0.000314,5.071e-07,25.85,24.88,25.275
848.0,1.5,27.94,-1.37,28.59,4,4,-1.7849999999999996e-06,0.000212,-0.000283,-0.00021,-0.000385,-0.000287,-0.000705,0.000234,-0.00074,0.000502,0.001597,-0.000367,848.45,2.0929,1.0962,26.380000000000003,26.9,29.110000000000003,26.98,1.053,-2.0046,0.000212,1.9463e-09,0.00021,5.958e-08,0.000287,1.11e-07,0.000234,1.643e-07,0.000502,3.716e-07,0.000367,5.856e-07,25.85,24.889000000000003,25.283
849.0,1.5,27.94,-1.37,28.62,3,3,-7.278e-06,0.000196,-0.0002879999999999,-0.0002549999999999,-0.000386,-0.000305,-0.000698,0.000221,-0.000741,0.000508,0.001596,-0.000374,849.45,2.0921,1.0912000000000002,26.380000000000003,26.9,29.110000000000003,26.98,1.0532,-2.005,0.000196,1.4584999999999999e-09,0.0002549999999999,7.296e-08,0.000305,1.1770000000000002e-07,0.000221,1.549e-07,0.000508,3.77e-07,0.000374,6.006e-07,25.85,24.89,25.29
850.0,1.5,27.94,-1.37,28.59,4,4,-1.3565e-05,0.000189,-0.0002839999999999,-0.000231,-0.000379,-0.000287,-0.000709,0.000221,-0.000752,0.000507,0.001608,-0.000359,850.45,2.0919,1.0865,26.380000000000003,26.9,29.110000000000003,26.98,1.0545,-2.0061,0.000189,2.5596e-09,0.000231,6.576e-08,0.000287,1.0920000000000001e-07,0.000221,1.5740000000000005e-07,0.000507,3.805e-07,0.000359,5.776e-07,25.85,24.89,25.297
851.0,1.5,27.94,-1.37,28.56,3,3,-1.56e-05,0.000191,-0.000287,-0.00025,-0.000382,-0.000283,-0.000703,0.00022,-0.000776,0.000506,0.001592,-0.000306,851.45,2.0966,1.0811,26.384,26.9,29.110000000000003,26.982,1.0562,-2.0064,0.000191,3.0069999999999996e-09,0.00025,7.16e-08,0.000283,1.076e-07,0.00022,1.564e-07,0.000506,3.929e-07,0.000306,4.863e-07,25.847,24.89,25.304
852.0,1.5,27.94,-1.37,28.59,4,4,-7.076e-06,0.000186,-0.00029,-0.000244,-0.000392,-0.0002859999999999,-0.000697,0.000233,-0.000774,0.000515,0.001729,-0.000439,852.45,2.103,1.0765,26.388,26.9,29.107,26.988,1.0582,-2.0068,0.000186,1.3109e-09,0.000244,7.091e-08,0.0002859999999999,1.1250000000000001e-07,0.000233,1.6300000000000004e-07,0.000515,3.98e-07,0.000439,9.287e-07,25.841,24.88,25.31
853.0,1.5,27.94,-1.37,28.62,3,3,-7.296000000000001e-06,0.000187,-0.000292,-0.000239,-0.000385,-0.000289,-0.000689,0.000225,-0.000777,0.000522,0.42602,-0.40425,853.45,2.1076,1.0733,26.39,26.9,29.110000000000003,26.99,1.0604,-2.0078,0.000187,1.4442e-09,0.000239,6.975e-08,0.000289,1.113e-07,0.000225,1.556e-07,0.000522,4.059000000000001e-07,0.40425,0.173906,25.84,24.88,25.313
854.0,1.5,27.94,-1.37,28.62,4,3,9.514e-06,0.000182,-0.000294,-0.0002549999999999,-0.000388,-0.0002969999999999,-0.000672,0.00024,-0.000763,0.000525,0.4360699999999999,-0.41382,854.45,2.1124,1.0724,26.39,26.9,29.110000000000003,26.99,1.0633,-2.0083,0.000182,1.746e-09,0.0002549999999999,7.464e-08,0.0002969999999999,1.159e-07,0.00024,1.6160000000000004e-07,0.000525,3.996000000000001e-07,0.41382,0.18046,25.84,24.88,25.32
855.0,1.5,27.94,-1.37,28.62,3,4,1.74e-05,0.000189,-0.000303,-0.000267,-0.000392,-0.000292,-0.0006839999999999,0.000245,-0.000745,0.000521,0.4336699999999999,-0.41156,855.45,2.1162,1.0772,26.39,26.9,29.110000000000003,26.99,1.066,-2.0098,0.000189,3.316e-09,0.000267,7.969999999999999e-08,0.000292,1.144e-07,0.000245,1.674e-07,0.000521,3.8870000000000003e-07,0.41156,0.17847,25.837,24.88,25.31
856.0,1.5,27.94,-1.37,28.59,4,3,1.1942e-05,0.000204,-0.000302,-0.000253,-0.000381,-0.000287,-0.00069,0.00023,-0.0007459999999999,0.00051,0.4321,-0.41006,856.45,2.117,1.0839,26.381,26.9,29.110000000000003,26.996,1.068,-2.011,0.000204,2.4535000000000003e-09,0.000253,7.686e-08,0.000287,1.09e-07,0.00023,1.599e-07,0.00051,3.808e-07,0.41006,0.17719,25.831,24.88,25.297
857.0,1.5,27.94,-1.37,28.56,4,4,1.9091e-05,0.00021,-0.000294,-0.0002549999999999,-0.000392,-0.00029,-0.000695,0.000234,-0.000745,0.000513,0.43087,-0.40891,857.45,2.118,1.0933,26.373,26.9,29.110000000000003,27.0,1.0694,-2.0123,0.00021,4.4649e-09,0.0002549999999999,7.497e-08,0.00029,1.138e-07,0.000234,1.632e-07,0.000513,3.822e-07,0.40891,0.17619,25.829999999999995,24.88,25.28
858.0,1.5,27.94,-1.37,28.58,3,3,-7.535999999999999e-06,0.000205,-0.00029,-0.000268,-0.000394,-0.000281,-0.000693,0.00024,-0.000753,0.000505,0.43005,-0.4079399999999999,858.45,2.1182,1.1043,26.359,26.9,29.1,27.0,1.069,-2.0138,0.000205,1.5361e-09,0.000268,7.787999999999999e-08,0.000281,1.116e-07,0.00024,1.66e-07,0.000505,3.808e-07,0.4079399999999999,0.1754399999999999,25.829999999999995,24.88,25.255000000000003
859.0,1.5,27.94,-1.37,28.6,4,3,-1.586e-06,0.000206,-0.0002929999999999,-0.0002569999999999,-0.000386,-0.000296,-0.000689,0.0002289999999999,-0.000758,0.000508,0.56534,-0.34389,859.45,2.12,1.118,26.346000000000004,26.9,29.1,27.0,1.0693,-2.0162,0.000206,9.675e-10,0.0002569999999999,7.452e-08,0.000296,1.1480000000000001e-07,0.0002289999999999,1.584e-07,0.000508,3.849e-07,0.34389,0.19035,25.829999999999995,24.88,25.227
860.0,1.5,27.94,-1.37,28.62,3,4,6.410999999999999e-06,0.000205,-0.000298,-0.000256,-0.000386,-0.000304,-0.000676,0.000233,-0.000764,0.000504,0.64418,-0.30821,860.45,2.1211,1.1328999999999998,26.328,26.9,29.1,27.0,1.0695,-2.0178,0.000205,1.7344999999999995e-09,0.000256,7.550999999999999e-08,0.000304,1.175e-07,0.000233,1.581e-07,0.000504,3.854e-07,0.30821,0.19852,25.829999999999995,24.88,25.196
861.0,1.5,27.94,-1.37,28.59,4,3,1.802e-05,0.000202,-0.000319,-0.00026,-0.000385,-0.0003009999999999,-0.000681,0.000238,-0.000747,0.000502,0.67144,-0.29574,861.45,2.1231,1.149,26.312,26.9,29.1,27.0,1.0695,-2.019,0.000202,3.6335e-09,0.00026,8.299e-08,0.0003009999999999,1.151e-07,0.000238,1.623e-07,0.000502,3.761e-07,0.29574,0.19853,25.829999999999995,24.877,25.162
862.0,1.5,27.94,-1.37,28.56,3,4,1.7576000000000002e-05,0.000205,-0.0003039999999999,-0.000251,-0.000383,-0.000281,-0.000677,0.000232,-0.000739,0.000502,0.67952,-0.29226,862.45,2.1244,1.1644,26.295,26.9,29.1,27.0,1.07,-2.0218,0.000205,3.6249999999999998e-09,0.000251,7.559e-08,0.000281,1.0720000000000001e-07,0.000232,1.5740000000000005e-07,0.000502,3.701e-07,0.29226,0.19858,25.829999999999995,24.871,25.131
863.0,1.5,27.94,-1.37,28.59,4,3,1.3965e-05,0.000204,-0.000307,-0.000232,-0.000385,-0.000276,-0.000666,0.000218,-0.000737,0.000504,0.65469,-0.30372,863.45,2.125,1.1771,26.279000000000003,26.9,29.095,27.0,1.0699,-2.0235,0.000204,2.885e-09,0.000232,7.137000000000001e-08,0.000276,1.0580000000000001e-07,0.000218,1.4610000000000004e-07,0.000504,3.715e-07,0.30372,0.19884,25.829999999999995,24.87,25.103
864.0,1.5,27.94,-1.37,28.62,3,4,1.116e-06,0.000214,-0.000309,-0.0002549999999999,-0.000398,-0.0002729999999999,-0.000665,0.00023,-0.000747,0.000508,0.65432,-0.3037,864.45,2.1245000000000003,1.1885,26.267000000000003,26.9,29.09,27.0,1.0691000000000002,-2.0246,0.000214,1.9560000000000003e-09,0.0002549999999999,7.864e-08,0.0002729999999999,1.082e-07,0.00023,1.534e-07,0.000508,3.7950000000000003e-07,0.3037,0.19873,25.829999999999995,24.87,25.079
865.0,1.5,27.94,-1.37,28.62,4,3,8.097e-06,0.000243,-0.000309,-0.000263,-0.000394,-0.000267,-0.000679,0.00024,-0.000748,0.000508,0.65422,-0.3037,865.45,2.1226,1.1961,26.255000000000003,26.9,29.09,27.0,1.0679,-2.0264,0.000243,1.9399e-09,0.000263,8.13e-08,0.000267,1.0572e-07,0.00024,1.627e-07,0.000508,3.807e-07,0.3037,0.1987,25.829999999999995,24.871,25.058
866.0,1.5,27.94,-1.37,28.62,3,3,1.2505e-05,0.000254,-0.000303,-0.000276,-0.00038,-0.0002879999999999,-0.000702,0.000235,-0.000738,0.000508,0.65407,-0.30361,866.45,2.1189,1.2008,26.245,26.9,29.09,27.0,1.066,-2.0275000000000003,0.000254,3.172e-09,0.000276,8.365e-08,0.0002879999999999,1.0950000000000001e-07,0.000235,1.656e-07,0.000508,3.755e-07,0.30361,0.1986,25.834,24.88,25.044
867.0,1.5,27.94,-1.37,28.62,4,4,1.6365e-05,0.000261,-0.000292,-0.0002619999999999,-0.000373,-0.0002909999999999,-0.000705,0.000232,-0.000738,0.0005,0.65395,-0.30354,867.45,2.1152,1.2043,26.234,26.9,29.09,27.0,1.064,-2.0285,0.000261,4.244e-09,0.0002619999999999,7.646e-08,0.0002909999999999,1.0870000000000001e-07,0.000232,1.62e-07,0.0005,3.679e-07,0.30354,0.1985,25.84,24.88,25.03
868.0,1.5,27.94,-1.37,28.62,3,3,1.98e-05,0.000234,-0.000287,-0.000267,-0.0003779999999999,-0.000289,-0.000689,0.000237,-0.000743,0.000502,0.65384,-0.3035,868.45,2.1095,1.2068,26.226,26.9,29.09,27.0,1.0622,-2.0295,0.000234,4.653e-09,0.000267,7.704e-08,0.000289,1.091e-07,0.000237,1.632e-07,0.000502,3.743e-07,0.3035,0.19844,25.84,24.889000000000003,25.018
869.0,1.5,27.94,-1.37,28.62,4,4,1.2886000000000002e-05,0.000233,-0.000295,-0.0002699999999999,-0.000377,-0.000285,-0.000663,0.000244,-0.000758,0.000507,0.6538,-0.30349,869.45,2.1058,1.2074,26.218,26.9,29.085,27.0,1.0608,-2.0302,0.000233,3.035e-09,0.0002699999999999,7.895e-08,0.000285,1.079e-07,0.000244,1.623e-07,0.000507,3.825e-07,0.30349,0.19841,25.84,24.891,25.01
870.0,1.5,27.94,-1.37,28.62,4,3,2.1365000000000003e-05,0.000196,-0.0002929999999999,-0.000266,-0.000374,-0.00029,-0.00067,0.00024,-0.000762,0.000516,0.6538,-0.30346,870.45,2.1018,1.2056,26.21,26.9,29.079999999999995,27.0,1.058,-2.0317,0.000196,4.095e-09,0.000266,7.784e-08,0.00029,1.079e-07,0.00024,1.607e-07,0.000516,3.922e-07,0.30346,0.1984,25.84,24.9,25.002
871.0,1.5,27.94,-1.37,28.62,3,3,1.0873e-05,0.000175,-0.000285,-0.0002619999999999,-0.000376,-0.000305,-0.000687,0.0002279999999999,-0.000752,0.000521,0.6538,-0.3034,871.45,2.0983,1.2028,26.202,26.9,29.079999999999995,27.0,1.0549,-2.031,0.000175,1.9321e-09,0.0002619999999999,7.503e-08,0.000305,1.151e-07,0.0002279999999999,1.576e-07,0.000521,3.919e-07,0.3034,0.1984,25.843,24.9,25.0
872.0,1.5,27.94,-1.37,28.62,4,4,1.96e-05,0.000183,-0.000283,-0.000267,-0.000365,-0.000294,-0.000694,0.000223,-0.000748,0.0005239999999999,0.65373,-0.3034,872.45,2.0959,1.1982,26.194,26.9,29.079999999999995,27.0,1.0518,-2.0313000000000003,0.000183,3.589e-09,0.000267,7.541e-08,0.000294,1.0694e-07,0.000223,1.548e-07,0.0005239999999999,3.933e-07,0.3034,0.19837,25.847,24.903,24.999
873.0,1.5,27.94,-1.37,28.62,3,3,1.1003e-05,0.000173,-0.0002879999999999,-0.000255,-0.000363,-0.000296,-0.0006969999999999,0.0002279999999999,-0.000753,0.000509,0.6537,-0.3034,873.45,2.0923000000000003,1.1918,26.187,26.9,29.079999999999995,27.0,1.0474,-2.0316,0.000173,2.773e-09,0.000255,7.296e-08,0.000296,1.077e-07,0.0002279999999999,1.5939999999999998e-07,0.000509,3.826000000000001e-07,0.3034,0.19831,25.85,24.91,24.996
874.0,1.5,27.94,-1.37,28.62,4,4,-4.137e-06,0.000203,-0.00028,-0.0002419999999999,-0.000362,-0.000287,-0.0006929999999999,0.000224,-0.000753,0.000519,0.6537,-0.3034,874.45,2.0895,1.1835,26.18,26.899,29.079999999999995,27.0,1.0409,-2.0308,0.000203,8.569e-10,0.0002419999999999,6.768000000000002e-08,0.000287,1.0374e-07,0.000224,1.566e-07,0.000519,3.927e-07,0.3034,0.1983,25.855,24.91,24.998
875.0,1.5,27.94,-1.37,28.62,3,3,7.739e-06,0.000205,-0.000281,-0.000241,-0.000367,-0.0002929999999999,-0.000698,0.0002279999999999,-0.000755,0.00052,0.6537,-0.3034,875.45,2.0868,1.1736,26.172000000000004,26.9,29.079999999999995,27.0,1.0337999999999998,-2.0309,0.000205,1.6524e-09,0.000241,6.751e-08,0.0002929999999999,1.0730000000000001e-07,0.0002279999999999,1.59e-07,0.00052,3.929e-07,0.3034,0.1983,25.861,24.91,25.0
876.0,1.5,27.94,-1.37,28.62,4,3,7.198e-06,0.000194,-0.0002929999999999,-0.000231,-0.00038,-0.0003019999999999,-0.000693,0.000221,-0.000734,0.000525,0.65367,-0.3034,876.45,2.0842,1.1641,26.164,26.896,29.079999999999995,27.0,1.0272,-2.0304,0.000194,1.7466e-09,0.000231,6.754000000000002e-08,0.0003019999999999,1.151e-07,0.000221,1.533e-07,0.000525,3.852e-07,0.3034,0.1983,25.868,24.917,25.0
877.0,1.5,27.94,-1.37,28.62,3,4,1.1239e-05,0.000203,-0.00029,-0.000238,-0.000382,-0.000312,-0.000695,0.00023,-0.00074,0.000535,0.6536,-0.3034,877.45,2.0822,1.1556000000000002,26.157,26.895,29.079999999999995,27.0,1.0206,-2.0297,0.000203,2.2832e-09,0.000238,6.953e-08,0.000312,1.195e-07,0.00023,1.593e-07,0.000535,3.9810000000000005e-07,0.3034,0.1983,25.873,24.92,25.0
878.0,1.5,27.94,-1.37,28.62,4,3,5.803e-06,0.000202,-0.0003,-0.000249,-0.000376,-0.000315,-0.000693,0.000226,-0.000753,0.000546,0.6536,-0.3034,878.45,2.0784,1.1504,26.15,26.89,29.079999999999995,27.0,1.0137,-2.029,0.000202,1.3324e-09,0.000249,7.451e-08,0.000315,1.1850000000000001e-07,0.000226,1.559e-07,0.000546,4.111e-07,0.3034,0.1983,25.880000000000003,24.92,25.0
879.0,1.5,27.94,-1.37,28.62,3,4,3.72e-06,0.000199,-0.000298,-0.000247,-0.000371,-0.0003,-0.000696,0.000233,-0.000745,0.000546,0.6535399999999999,-0.3034,879.45,2.0745,1.1463,26.144,26.89,29.079999999999995,27.0,1.008,-2.0285,0.000199,1.2070999999999999e-09,0.000247,7.361000000000002e-08,0.0003,1.114e-07,0.000233,1.633e-07,0.000546,4.06e-07,0.3034,0.19829,25.886000000000003,24.921,25.0
880.0,1.5,27.94,-1.37,28.62,4,3,-9.497e-06,0.000197,-0.000319,-0.000217,-0.000359,-0.000308,-0.0007,0.000225,-0.000753,0.000544,0.65347,-0.30335,880.45,2.07,1.1438,26.139,26.89,29.079999999999995,27.0,1.0031,-2.0281,0.000197,1.8544e-09,0.000217,6.913000000000001e-08,0.000308,1.105e-07,0.000225,1.594e-07,0.000544,4.103e-07,0.30335,0.1982,25.89,24.93,24.992
881.0,1.5,27.94,-1.37,28.62,3,4,1.107e-05,0.000197,-0.00031,-0.000225,-0.000363,-0.0003039999999999,-0.00069,0.000232,-0.000757,0.000539,0.65343,-0.3033,881.45,2.0671,1.1435,26.130000000000003,26.89,29.079999999999995,26.997,0.99965,-2.0274,0.000197,3.02e-09,0.000225,6.950000000000002e-08,0.0003039999999999,1.103e-07,0.000232,1.601e-07,0.000539,4.076e-07,0.3033,0.1982,25.89,24.93,24.99
882.0,1.5,27.94,-1.37,28.62,4,3,1.44e-05,0.000196,-0.0002929999999999,-0.000247,-0.000363,-0.0003059999999999,-0.000698,0.000231,-0.000755,0.000522,0.6534,-0.3033,882.45,2.0657,1.1438,26.127,26.89,29.079999999999995,26.991,0.99718,-2.0271,0.000196,2.84e-09,0.000247,7.233e-08,0.0003059999999999,1.1090000000000001e-07,0.000231,1.622e-07,0.000522,3.926e-07,0.3033,0.1982,25.891,24.93,24.982
