Time,Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E[V],Voltage_VarR[V],Shunt_VarR[V],Current_B[A],Power_B[W],Current_C[],Power_C[],Current_D[],Power_D_[],Current_E[],Power_E[],Current_VarR[],Power_VarR[],Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_9,Sensor_10
394.0,0.615496,-0.0670801,-0.419166,0.0411736,-0.208005,-0.0404204,0.187279,0.0372881,0.182925,-0.0420009,0.0670801,0.0412879,0.0411736,0.0172575,0.0404204,0.0084071,0.0372881,0.0069834999999999,0.0420009,0.0076841999999999,48.3460792505,31.896035961,25.4968605955,25.7205782905,33.6007410055,29.0400157965
395.0,0.6153839999999999,-0.0670659,-0.419461,0.0411988,-0.208476,-0.040496,0.1877549999999999,0.0373826,0.183425,-0.0420892,0.0670659,0.0412723,0.0411988,0.0172808,0.040496,0.0084417,0.0373826,0.0070186,0.0420892,0.0077204,48.448706814000005,31.959799198,25.517327114,25.725182344,33.683464814000004,29.107573322
396.0,0.61517,-0.0670454,-0.419726,0.0412193999999999,-0.208873,-0.0405689,0.188194,0.0374771,0.183909,-0.0422065,0.0670454,0.0412465,0.0412194,0.0172999,0.0405689,0.0084744,0.0374771,0.0070528,0.0422065,0.0077615,48.5513343775,32.023562435,25.5377936325,25.7297863975,33.7661886225,29.1751308475
397.0,0.614879,-0.0670111,-0.4199449999999999,0.0412314,-0.2092429999999999,-0.0406367,0.188609,0.0375559,0.184352,-0.0423204,0.0670111,0.0412041999999999,0.0412314,0.0173153999999999,0.0406367,0.0085039,0.0375559,0.0070833,0.0423204,0.0078023,48.653961941,32.087325672,25.558260151,25.734390451,33.848912431,29.242688373
398.0,0.6145259999999999,-0.0669775,-0.420131,0.0412482,-0.20961,-0.0407202,0.188994,0.037606,0.184771,-0.0424045,0.0669775,0.041159,0.0412482,0.0173298,0.0407202,0.0085355,0.037606,0.0071078,0.0424045,0.0078351,48.7565895045,32.151088908999995,25.5787266695,25.7389945045,33.9316362395,29.3102458985
399.0,0.614141,-0.0669366,-0.420274,0.041259,-0.2099899999999999,-0.0407976,0.189367,0.0376831,0.185187,-0.0424927,0.0669366,0.0411087,0.041259,0.01734,0.0407976,0.0085667,0.0376831,0.0071351,0.0424927,0.0078685,48.859217068,32.214852146,25.599193188,25.743598558,34.014360048,29.377803424
400.0,0.613696,-0.0668797,-0.4203949999999999,0.0412776,-0.2103399999999999,-0.0408787,0.189705,0.0377517,0.185613,-0.0425871,0.0668797,0.0410441999999999,0.0412776,0.0173524,0.0408787,0.0085998999999999,0.0377517,0.0071622999999999,0.0425871,0.0079052,48.9618446315,32.278615383,25.6196597065,25.7482026115,34.0970838565,29.4453609495
401.0,0.6131599999999999,-0.0668196,-0.4204849999999999,0.0412872,-0.21067,-0.0409485,0.190045,0.0378126,0.186027,-0.0426815,0.0668196,0.0409700999999999,0.0412872,0.0173609999999999,0.0409485,0.0086264999999999,0.0378126,0.0071865,0.0426815,0.00794,49.064472195,32.34237862,25.640126225,25.752806665,34.179807665,29.512918475
402.0,0.6125780000000001,-0.0667559,-0.4205,0.0412854,-0.211,-0.0410154,0.190403,0.0378653,0.1863999999999999,-0.0427603,0.0667559,0.0408938,0.0412854,0.0173623,0.0410154,0.0086551999999999,0.0378653,0.0072104,0.0427603,0.007971,49.1670997585,32.406141856999994,25.6605927435,25.7574107185,34.262531473500005,29.580476000500003
403.0,0.612003,-0.0666934999999999,-0.4205,0.0413001,-0.21135,-0.0410872,0.19075,0.0379334,0.186762,-0.042851,0.0666934999999999,0.0408167,0.0413001,0.0173673,0.0410872,0.0086836,0.0379334,0.0072362999999999,0.042851,0.0080035,49.269727322,32.469905094,25.681059262,25.762014772,34.345255282000004,29.648033526000003
404.0,0.6113470000000001,-0.0666242,-0.420485,0.0413009,-0.211669,-0.0411504,0.191066,0.037997,0.187113,-0.0429367,0.0666242,0.0407316999999999,0.0413008999999999,0.0173658,0.0411504,0.0087108,0.037997,0.0072608,0.0429367,0.0080335999999999,49.3723548855,32.533668331,25.7015257805,25.7666188255,34.4279790905,29.7155910515
405.0,0.610605,-0.0665426,-0.420389,0.0412827,-0.211961,-0.0411983,0.191354,0.038057,0.187422,-0.0429994999999999,0.0665426,0.0406305,0.0412827,0.0173556,0.0411983,0.0087333,0.038057,0.0072824,0.0429994999999999,0.0080579,49.474982449,32.597431568,25.721992299,25.771222879,34.510702899,29.783148577
406.0,0.609781,-0.0664569,-0.4202359999999999,0.0412606,-0.2122129999999999,-0.041253,0.191639,0.0381048,0.187705,-0.0430658,0.0664569,0.0405224,0.0412606,0.0173374,0.041253,0.008755,0.0381048,0.0073032,0.0430658,0.0080839,49.5776100125,32.661194804999994,25.7424588175,25.7758269325,34.5934267075,29.8507061025
407.0,0.6089450000000001,-0.0663527,-0.420081,0.041239,-0.212482,-0.0413005,0.191883,0.0381595,0.187982,-0.0431494,0.0663527,0.0404056,0.041239,0.0173218999999999,0.0413005,0.0087767,0.0381595,0.0073222999999999,0.0431494,0.0081114,49.680237576,32.724958042,25.762925336,25.780430986,34.676150516,29.918263628
408.0,0.608151,-0.0662726999999999,-0.419915,0.0412132999999999,-0.212722,-0.0413444,0.192155,0.0382104,0.188281,-0.0432349,0.0662726999999999,0.0403029,0.0412132999999999,0.0173057,0.0413444,0.0087948,0.0382104,0.0073423,0.0432349,0.0081413,49.7828651395,32.788721279,25.7833918545,25.7850350395,34.758874324500006,29.9858211535
409.0,0.607364,-0.0661939,-0.419707,0.0411973,-0.212954,-0.0413797,0.1924,0.0382534,0.188585,-0.0432805,0.0661939,0.0402024,0.0411973,0.0172915999999999,0.0413797,0.0088105999999999,0.0382534,0.0073598,0.0432805,0.0081614,49.885492703,32.852484516,25.803858373,25.789639093,34.841598133000005,30.053378679
410.0,0.606536,-0.0660977,-0.4194809999999999,0.0411819,-0.2131409999999999,-0.0414262,0.192618,0.0382949,0.188862,-0.0433296,0.0660977,0.040091,0.0411819,0.0172754,0.0414262,0.0088291,0.0382949,0.0073768,0.0433296,0.0081839,49.9881202665,32.91624775299999,25.8243248915,25.7942431465,34.924321941500004,30.1209362045
411.0,0.60576,-0.0660161,-0.419223,0.0411476,-0.21334,-0.0414611,0.192809,0.0383305,0.1891149999999999,-0.0433984,0.0660161,0.0399903999999999,0.0411476,0.0172505,0.0414611,0.0088467,0.0383305,0.0073913,0.0433984,0.0082083,50.09074783,32.98001099,25.84479141,25.7988472,35.00704575,30.18849373
412.0,0.604969,-0.065928,-0.418936,0.0411223,-0.2135,-0.0415064,0.193017,0.0383658,0.189355,-0.0434489,0.065928,0.0398846,0.0411223,0.0172288,0.0415064,0.0088628,0.0383658,0.0074055,0.0434489,0.0082265,50.162366101,33.033315662,25.867329595,25.815056802500003,35.0757505455,30.2525976195
413.0,0.604151,-0.0658332,-0.418647,0.0411049,-0.2136219999999999,-0.0415242,0.193187,0.0384014,0.189585,-0.0435072,0.0658332,0.0397733,0.0411049,0.01721,0.0415242,0.00887,0.0384014,0.0074178,0.0435072,0.0082482,50.233984372,33.086620334,25.88986778,25.831266405,35.144455341000004,30.316701509
414.0,0.603294,-0.0657426,-0.418303,0.0410693,-0.213707,-0.0415441999999999,0.193307,0.0384281,0.189798,-0.0435648,0.0657426,0.0396625,0.0410692999999999,0.0171804,0.0415441999999999,0.0088784,0.0384281,0.0074289,0.0435648,0.0082680999999999,50.305602643,33.139925006,25.912405965,25.8474760075,35.2131601365,30.3808053985
415.0,0.602417,-0.0656493,-0.417938,0.0410379,-0.2137909999999999,-0.0415724,0.193409,0.0384594,0.18999,-0.0436054,0.0656493,0.039548,0.0410379,0.0171517,0.0415724,0.0088887,0.0384594,0.0074386,0.0436054,0.0082834,50.377220914,33.193229677999994,25.93494415,25.86368561,35.281864932000005,30.444909288
416.0,0.601579,-0.0655548,-0.417586,0.0409958,-0.213879,-0.0415823,0.19353,0.0384798,0.190171,-0.0436255,0.0655548,0.0394344,0.0409958,0.0171194,0.0415823,0.0088934,0.0384798,0.0074464,0.0436255,0.0082953,50.448839185,33.24653435,25.957482335,25.879895212500003,35.3505697275,30.5090131775
417.0,0.600737,-0.0654635,-0.4171789999999999,0.0409601,-0.213936,-0.0415979,0.193627,0.0384864,0.190322,-0.04367,0.0654635,0.0393255,0.0409601,0.0170892,0.0415979,0.0089013,0.0384864,0.0074521,0.04367,0.0083109,50.520457456,33.299839022,25.98002052,25.896104815,35.419274523,30.573117067
418.0,0.599875,-0.06538,-0.41677,0.0409223,-0.214027,-0.0416089999999999,0.193697,0.0384987,0.190469,-0.0437025,0.06538,0.03922,0.0409223,0.0170555999999999,0.0416089999999999,0.0089039999999999,0.0384987,0.0074594,0.0437025,0.0083236,50.592075727,33.353143694,26.002558705,25.9123144175,35.4879793185,30.6372209565
419.0,0.5989720000000001,-0.0652873,-0.416354,0.0408877,-0.214097,-0.0416164,0.1937,0.0385033,0.19058,-0.0437204,0.0652873,0.0391065,0.0408877,0.0170244,0.0416164,0.0089079,0.0385033,0.00746,0.0437204,0.008332,50.663693998,33.406448366,26.02509689,25.92852402,35.556684114,30.701324846
420.0,0.598055,-0.0651808,-0.4158909999999999,0.0408442,-0.2141,-0.0416179,0.193728,0.0385118,0.190665,-0.0437539,0.0651808,0.038982,0.0408442,0.0169870999999999,0.0416179,0.00891,0.0385118,0.00746,0.0437539,0.0083431,50.735312269,33.459753037999995,26.047635075,25.944733622500003,35.6253889095,30.7654287355
421.0,0.597148,-0.0650814,-0.415436,0.0407942,-0.2141,-0.0416193,0.193797,0.038519,0.190764,-0.0437778,0.0650814,0.0388633,0.0407942,0.0169479,0.0416193,0.00891,0.038519,0.0074620999999999,0.0437778,0.0083504,50.80693054,33.51305771,26.07017326,25.960943225,35.694093705,30.829532625
422.0,0.596311,-0.0649885,-0.414998,0.0407422,-0.2141,-0.0416203,0.1938,0.0385321,0.190836,-0.0437964,0.0649885,0.0387536,0.0407422,0.0169088,0.0416203,0.00891,0.0385321,0.0074693999999999,0.0437964,0.0083571999999999,50.878548811,33.566362382,26.092711445,25.9771528275,35.7627985005,30.8936365145
423.0,0.595499,-0.064901,-0.414527,0.0406983,-0.2141,-0.0416147,0.1938,0.0385277,0.1908989999999999,-0.0438145,0.064901,0.0386479,0.0406983,0.0168696999999999,0.0416147,0.0089092999999999,0.0385277,0.007469,0.0438145,0.0083651,50.950167082,33.619667054,26.11524963,25.99336243,35.831503296,30.957740404
424.0,0.594673,-0.0648116,-0.4140629999999999,0.040654,-0.2141,-0.0416065,0.193799,0.0385182,0.1909549999999999,-0.0438254,0.0648116,0.0385421,0.040654,0.0168324,0.0416065,0.0089097,0.0385182,0.0074624999999999,0.0438254,0.0083693,51.021785353,33.672971726,26.137787815,26.009572032500003,35.9002080915,31.0218442935
425.0,0.593839,-0.064716,-0.4135749999999999,0.0406121,-0.2140449999999999,-0.0416121,0.193736,0.0385138,0.191,-0.0438452,0.064716,0.0384309,0.0406121,0.0167965,0.0416121,0.0089088,0.0385138,0.00746,0.0438452,0.0083738,51.093403624,33.726276398,26.160326,26.025781635,35.968912887,31.085948183
426.0,0.592915,-0.0646209,-0.413053,0.0405621,-0.214,-0.041606,0.1937,0.0385075,0.191,-0.043857,0.0646209,0.0383141,0.0405621,0.0167546,0.041606,0.0089036,0.0385075,0.00746,0.043857,0.0083787,51.165021895,33.77958107,26.182864185,26.0419912375,36.0376176825,31.1500520725
427.0,0.591905,-0.0645132,-0.412495,0.0405115,-0.213945,-0.0415808,0.193664,0.038499,0.191,-0.0438996,0.0645132,0.0381866,0.0405115,0.0167103,0.0415808,0.0088936,0.038499,0.0074562,0.0438996,0.0083865,51.236640166,33.832885742,26.20540237,26.05820084,36.106322478,31.214155962
428.0,0.590908,-0.0643969,-0.411885,0.0404430999999999,-0.213865,-0.0415592,0.193595,0.0384859,0.191001,-0.0438925,0.0643969,0.0380517,0.0404430999999999,0.0166576,0.0415592,0.008888,0.0384859,0.0074503,0.0438925,0.0083827,51.308258437,33.886190414,26.227940555,26.074410442500003,36.1750272735,31.2782598515
429.0,0.591581,-0.0644723,-0.411638,0.0404121,-0.2145449999999999,-0.0416949,0.1941189999999999,0.038591,0.191602,-0.0440276,0.0644723,0.0381402,0.0404121,0.0166352,0.0416949,0.0089464,0.038591,0.0074917,0.0440276,0.0084358,51.379876708,33.939495086,26.25047874,26.090620045,36.243732069,31.342363741
430.0,0.607028,-0.0661485,-0.415434,0.0407986,-0.2234729999999999,-0.0434385,0.20004,0.0397647,0.198243,-0.0455565,0.0661485,0.0401705,0.0407986,0.0169498,0.0434385,0.0097164,0.0397647,0.0079578,0.0455565,0.0090368,51.451494979,33.992799758,26.273016925,26.1068296475,36.3124368645,31.4064676305
431.0,0.647941,-0.0705795999999999,-0.429192,0.0421647,-0.248203,-0.0482757,0.215887,0.0428502,0.215699,-0.0495656,0.0705795999999999,0.0457816999999999,0.0421647,0.0181036,0.0482757,0.0120152,0.0428502,0.0092639,0.0495656,0.0107114,51.52311325,34.04610443,26.29555511,26.12303925,36.38114166,31.47057152
432.0,0.706164,-0.0769022,-0.454689,0.0446952,-0.285081,-0.0555062,0.239354,0.0474377,0.241772,-0.0555427,0.0769022,0.0543743,0.0446952,0.0203379,0.0555062,0.015876,0.0474377,0.0113745,0.0555427,0.0134582,51.638846206,34.2132564535,26.3238413765,26.1437890095,36.52908592,31.538566496
433.0,0.7676339999999999,-0.0835662,-0.488997,0.0480856999999999,-0.3258709999999999,-0.0634830999999999,0.2655949999999999,0.0525803,0.271571,-0.0623795,0.0835662,0.0642129999999999,0.0480856999999999,0.0235371,0.0634830999999999,0.020741,0.0525803,0.0139884999999999,0.0623795,0.0169735,51.754579162,34.380408477,26.352127643,26.164538769,36.67703018,31.606561472
434.0,0.8257680000000001,-0.0898641,-0.5279780000000001,0.0519487,-0.36553,-0.0712401,0.292147,0.0577843,0.3015629999999999,-0.0692617,0.0898641,0.0742623999999999,0.0519487,0.0274542,0.0712401,0.0260861999999999,0.0577843,0.016906,0.0692617,0.0209187999999999,51.870312118,34.5475605005,26.3804139095,26.185288528500003,36.82497444,31.674556448
435.0,0.87884,-0.0956229,-0.568471,0.055959,-0.402291,-0.0784382999999999,0.3182,0.0628723,0.33011,-0.075765,0.0956229,0.0840818,0.055959,0.0318382,0.0784382999999999,0.031595,0.0628723,0.0200294,0.075765,0.025041,51.986045074,34.714712524,26.408700176,26.206038288,36.9729187,31.742551424
436.0,0.926542,-0.1007924,-0.608575,0.0599206,-0.435712,-0.0849869,0.343383,0.0678014,0.35656,-0.0818222,0.1007924,0.093423,0.0599206,0.0364921,0.0849869,0.0370618,0.0678014,0.0233027,0.0818222,0.0291986,52.101778030000006,34.8818645475,26.4369864425,26.2267880475,37.12086296,31.8105464
437.0,0.969186,-0.1054259999999999,-0.647168,0.0637336,-0.465889,-0.0909115,0.367471,0.0725241,0.38071,-0.0873583,0.1054259999999999,0.1022024,0.0637336,0.0412694,0.0909115,0.042382,0.0725241,0.0266687,0.0873583,0.0332765,52.217510986,35.049016571,26.465272709,26.247537807,37.26880722,31.878541376
438.0,1.007328,-0.109579,-0.6836949999999999,0.0673479999999999,-0.4930839999999999,-0.0962329,0.390303,0.0769968,0.4025959999999999,-0.0923782,0.109579,0.11039,0.0673479999999999,0.046067,0.0962329,0.0474719,0.0769968,0.0300684999999999,0.0923782,0.0372069,52.333243942,35.2161685945,26.4935589755,26.2682875665,37.41675148,31.946536352
439.0,1.04142,-0.113297,-0.7179930000000001,0.0707337,-0.51754,-0.1010286,0.4118509999999999,0.0812091,0.422392,-0.0969283,0.113297,0.118002,0.0707337,0.0508039,0.1010286,0.0523049,0.0812091,0.0334582,0.0969283,0.0409541999999999,52.448976898000005,35.383320618,26.521845242,26.289037326000003,37.56469574,32.014531328
440.0,1.07173,-0.116576,-0.7499119999999999,0.0738997,-0.539511,-0.105345,0.432024,0.0851436,0.440262,-0.1010426,0.116576,0.1249709999999999,0.0738997,0.0554352,0.105345,0.0568435,0.0851436,0.0367956,0.1010426,0.0444930999999999,52.564709854,35.5504726415,26.5501315085,26.3097870855,37.71264,32.082526304
441.0,1.09893,-0.119504,-0.7794709999999999,0.0768304,-0.5591700000000001,-0.1091669999999999,0.450796,0.0888106999999999,0.456283,-0.104742,0.119504,0.131343,0.0768304,0.0599002,0.1091669999999999,0.0610551,0.0888106999999999,0.0400442,0.104742,0.0478047,52.68044281,35.717624665,26.578417775,26.330536845,37.86058426,32.15052128
442.0,1.1229,-0.1221049999999999,-0.806714,0.0795101,-0.576705,-0.112582,0.468184,0.0922133,0.47065,-0.1080589999999999,0.1221049999999999,0.137127,0.0795101,0.0641528,0.112582,0.0649357,0.0922133,0.0431805,0.1080589999999999,0.0508638,52.796175766000005,35.8847766885,26.6067040415,26.3512866045,38.00852852,32.218516256
443.0,1.1439899999999998,-0.124421,-0.831724,0.0820016,-0.59238,-0.115663,0.48426,0.0953611,0.4835569999999999,-0.11103,0.124421,0.142366,0.0820016,0.0682113,0.115663,0.0685135,0.0953611,0.0461868999999999,0.11103,0.0536926,52.911908722,36.051928712,26.634990308,26.372036364,38.15647278,32.286511232
444.0,1.16321,-0.126494,-0.854694,0.084272,-0.606461,-0.118409,0.499105,0.0982599,0.495177,-0.113677,0.126494,0.147136,0.084272,0.0720364,0.118409,0.0718124,0.0982599,0.0490513,0.113677,0.0562953999999999,53.027641678,36.2190807355,26.6632765745,26.3927861235,38.30441704,32.354506208
445.0,1.1802899999999998,-0.128349,-0.87578,0.0863537,-0.619164,-0.120891,0.512823,0.1009467,0.505677,-0.116045,0.128349,0.151502,0.0863537,0.0756339,0.120891,0.074853,0.1009467,0.0517746999999999,0.116045,0.0586873,53.143374634,36.386232759,26.691562841,26.413535883,38.4523613,32.422501184
446.0,1.19559,-0.1300009999999999,-0.8951230000000001,0.088275,-0.6305310000000001,-0.123089,0.525424,0.103419,0.515117,-0.11822,0.1300009999999999,0.15545,0.088275,0.0790246,0.123089,0.0776306,0.103419,0.054345,0.11822,0.0609022,53.25910759,36.5533847825,26.7198491075,26.4342856425,38.60030556,32.49049616
447.0,1.20912,-0.1314719999999999,-0.912805,0.0900241,-0.640621,-0.125076,0.536912,0.105678,0.523533,-0.120171,0.1314719999999999,0.158976,0.0900241,0.0821793,0.125076,0.0801432,0.105678,0.0567428,0.120171,0.0629103,53.374840546,36.720536806,26.748135374,26.455035402,38.74824982,32.558491136
448.0,1.22079,-0.1327539999999999,-0.928908,0.0916227,-0.6495420000000001,-0.126848,0.547313,0.107712,0.5310170000000001,-0.121888,0.1327539999999999,0.162068,0.0916227,0.085111,0.126848,0.0823944,0.107712,0.0589591,0.121888,0.0647286,53.490573502,36.8876888295,26.7764216405,26.4757851615,38.89619408,32.626486112
449.0,1.23097,-0.133885,-0.943501,0.0930646,-0.657391,-0.128389,0.5566989999999999,0.109555,0.537698,-0.123407,0.133885,0.164802,0.0930646,0.0878091,0.128389,0.0844018,0.109555,0.0609921,0.123407,0.0663614999999999,53.606306458000006,37.054840853,26.804707907,26.496534921,39.04413834,32.694481088
450.0,1.24004,-0.134852,-0.956693,0.0943546,-0.664314,-0.129748,0.5651550000000001,0.111206,0.5436880000000001,-0.124775,0.134852,0.16721,0.0943546,0.0902728,0.129748,0.0861947999999999,0.111206,0.0628543,0.124775,0.0678401,53.722039414,37.2219928765,26.8329941735,26.5172846805,39.1920826,32.762476064
451.0,1.24787,-0.135694,-0.968603,0.0955476,-0.6704380000000001,-0.130939,0.572875,0.112714,0.549069,-0.126048,0.135694,0.169357,0.0955476,0.0925507,0.130939,0.0877874999999999,0.112714,0.0645725,0.126048,0.0692142,53.83777237,37.3891449,26.86128044,26.53803444,39.34002686,32.83047104
452.0,1.25473,-0.1364369999999999,-0.979371,0.0966125,-0.675833,-0.131997,0.579828,0.11408,0.553914,-0.127158,0.1364369999999999,0.171195,0.0966125,0.0946199,0.131997,0.0891985,0.11408,0.0661467,0.127158,0.0704379,54.02184277571429,37.69384130095238,26.8927437,26.56685447761905,39.75438654285715,32.99811154428571
453.0,1.26052,-0.137067,-0.989021,0.0975662,-0.680474,-0.132897,0.586028,0.115297,0.558222,-0.128113,0.137067,0.172766,0.0975662,0.0964965,0.132897,0.0904293,0.115297,0.0675665,0.128113,0.0715303,54.20591318142858,37.99853770190476,26.924206960000003,26.59567451523809,40.16874622571429,33.16575204857143
454.0,1.26528,-0.1375799999999999,-0.997631,0.098417,-0.6844140000000001,-0.133665,0.5915090000000001,0.116391,0.56204,-0.129057,0.1375799999999999,0.174089,0.098417,0.0981862,0.133665,0.0914848,0.116391,0.0688355,0.129057,0.0725371,54.38998358714286,38.30323410285714,26.95567022,26.624494552857144,40.58310590857143,33.33339255285714
455.0,1.2692599999999998,-0.138034,-1.005261,0.099176,-0.687741,-0.134318,0.5963320000000001,0.117318,0.565372,-0.12981,0.138034,0.175194,0.099176,0.0996992,0.134318,0.0923741,0.117318,0.0699613,0.12981,0.0733924,54.574053992857145,38.60793050380952,26.98713348,26.653314590476192,40.99746559142857,33.501033057142855
456.0,1.27252,-0.13838,-1.01203,0.099857,-0.690556,-0.134871,0.6005780000000001,0.118152,0.568333,-0.13051,0.13838,0.17609,0.099857,0.1010586,0.134871,0.0931322,0.118152,0.0709597999999999,0.13051,0.0741709,54.75812439857143,38.9126269047619,27.01859674,26.68213462809524,41.41182527428572,33.66867356142857
457.0,1.27521,-0.138655,-1.01807,0.1004621,-0.692944,-0.135328,0.6043369999999999,0.1188809999999999,0.570956,-0.131107,0.138655,0.176817,0.1004621,0.102269,0.135328,0.0937737999999999,0.1188809999999999,0.0718496999999999,0.131107,0.0748549,54.94219480428572,39.21732330571429,27.05006,26.710954665714286,41.82618495714286,33.836314065714284
458.0,1.27722,-0.138887,-1.02324,0.100975,-0.694878,-0.135708,0.607583,0.119519,0.573261,-0.131624,0.138887,0.177385,0.100975,0.1032999999999999,0.135708,0.0943056,0.119519,0.0726185,0.131624,0.0754548,55.12626521,39.52201970666667,27.08152326,26.73977470333333,42.24054464,34.00395457
